Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
53	1	standard	PL	ba_base_pl_w288.avi	2	Medium	2.959
53	2	standard	AV	ba_base_face_w960.avi	2	Medium	1.677
53	3	oddball	PL	ba_redu_pl_w288.avi	2	Medium	3.607
53	4	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	3.311
53	5	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.480
53	6	standard	AV	ba_base_face_w960.avi	1	Strong	1.660
53	7	standard	PL	ba_base_pl_w288.avi	1	Strong	2.285
53	8	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.763
53	9	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.743
53	10	standard	PL	ba_base_pl_w288.avi	1	Strong	1.631
53	11	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.375
53	12	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.335
53	13	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.363
53	14	standard	PL	ba_base_pl_w288.avi	1	Strong	1.358
53	15	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.528
53	16	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.754
53	17	standard	PL	ba_base_pl_w288.avi	1	Strong	1.579
53	18	standard	PL	ba_base_pl_w288.avi	1	Strong	1.192
53	19	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.241
53	20	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.977
53	21	oddball	AV	ba_redu_face_w960.avi	2	Medium	2.549
53	22	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	2.229
53	23	oddball	PL	ba_redu_pl_w288.avi	2	Medium	2.255
53	24	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.619
53	25	standard	AV	ba_base_face_w960.avi	2	Medium	1.777
53	26	standard	AV	ba_base_face_w960.avi	2	Medium	1.797
53	27	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.660
53	28	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.545
53	29	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.436
53	30	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.228
53	31	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.545
53	32	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.204
53	33	standard	AV	ba_base_face_w960.avi	1	Strong	1.398
53	34	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.495
53	35	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.517
53	36	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.557
53	37	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.517
53	38	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.430
53	39	standard	AV	ba_base_face_w960.avi	1	Strong	1.498
53	40	standard	PL	ba_base_pl_w288.avi	1	Strong	1.525
53	41	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.562
53	42	oddball	PL	ba_redu_pl_w288.avi	1	Strong	2.195
53	43	standard	PL	ba_base_pl_w288.avi	3	Weak	2.620
53	44	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.653
53	45	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.612
53	46	oddball	PL	ba_redu_pl_w288.avi	2	Medium	2.124
53	47	standard	AV	ba_base_face_w960.avi	3	Weak	1.712
53	48	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.558
53	49	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.771
53	50	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.547
53	51	standard	AV	ba_base_face_w960.avi	2	Medium	1.701
53	52	standard	AV	ba_base_face_w960.avi	2	Medium	1.466
53	53	standard	PL	ba_base_pl_w288.avi	1	Strong	1.503
53	54	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.299
