Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
38	1	standard	AV	ba_base_face_w960.avi	1	Strong	2.332
38	2	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.944
38	3	standard	PIX	ba_base_pix_w960.avi	1	Strong	3.320
38	4	oddball	PL	ba_redu_pl_w288.avi	2	Medium	2.249
38	5	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.331
38	6	standard	PL	ba_base_pl_w288.avi	2	Medium	1.126
38	7	standard	AV	ba_base_face_w960.avi	1	Strong	0.261
38	8	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.097
38	9	oddball	AV	ba_redu_face_w960.avi	2	Medium	3.665
38	10	standard	PL	ba_base_pl_w288.avi	2	Medium	6.604
38	11	oddball	PL	ba_redu_pl_w288.avi	1	Strong	3.136
38	12	standard	AV	ba_base_face_w960.avi	2	Medium	1.336
38	13	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.120
38	14	oddball	AV	ba_redu_face_w960.avi	2	Medium	0.844
38	15	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.562
38	16	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.186
38	17	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.155
38	18	standard	AV	ba_base_face_w960.avi	2	Medium	1.581
38	19	oddball	PL	ba_redu_pl_w288.avi	2	Medium	5.145
38	20	standard	AV	ba_base_face_w960.avi	2	Medium	1.720
38	21	standard	AV	ba_base_face_w960.avi	1	Strong	1.112
38	22	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.032
38	23	standard	PIX	ba_base_pix_w960.avi	2	Medium	0.004
38	24	oddball	AV	ba_redu_face_w960.avi	2	Medium	0.899
38	25	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.535
38	26	standard	AV	ba_base_face_w960.avi	2	Medium	0.865
38	27	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.706
38	28	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	0.809
38	29	standard	PL	ba_base_pl_w288.avi	1	Strong	2.183
38	30	standard	PL	ba_base_pl_w288.avi	2	Medium	5.243
38	31	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.932
38	32	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.776
38	33	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	2.017
38	34	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.433
38	35	standard	PIX	ba_base_pix_w960.avi	2	Medium	0.623
38	36	standard	PL	ba_base_pl_w288.avi	1	Strong	1.841
38	37	standard	AV	ba_base_face_w960.avi	2	Medium	0.861
38	38	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	2.284
38	39	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	0.612
38	40	standard	AV	ba_base_face_w960.avi	2	Medium	0.004
38	41	oddball	AV	ba_redu_face_w960.avi	3	Weak	0.741
38	42	standard	PL	ba_base_pl_w288.avi	2	Medium	0.387
38	43	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	0.322
38	44	oddball	AV	ba_redu_face_w960.avi	2	Medium	3.056
38	45	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	2.071
38	46	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.778
38	47	standard	PIX	ba_base_pix_w960.avi	2	Medium	0.220
38	48	oddball	AV	ba_redu_face_w960.avi	2	Medium	0.579
38	49	standard	PL	ba_base_pl_w288.avi	1	Strong	0.617
38	50	standard	PL	ba_base_pl_w288.avi	2	Medium	3.384
38	51	oddball	PL	ba_redu_pl_w288.avi	3	Weak	4.985
38	52	standard	PL	ba_base_pl_w288.avi	2	Medium	1.591
38	53	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.218
38	54	oddball	AV	ba_redu_face_w960.avi	2	Medium	0.534
