Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
225	1	1	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	2	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	3	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	4	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.373
225	1	5	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	6	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	7	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	8	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	9	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.075
225	1	10	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	11	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	12	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	13	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.359
225	1	14	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	15	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	16	oddball	PL	ba_redu_pl_w288.avi	0	space	none	0.093
225	1	17	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.891
225	1	18	standard	PL	ba_base_pl_w288.avi	0	space	none	0.390
225	1	19	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.575
225	1	20	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	21	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.493
225	1	22	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.485
225	1	23	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	24	standard	PL	ba_base_pl_w288.avi	0	f	A	0.020
225	1	25	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.896
225	1	26	oddball	PL	ba_redu_pl_w288.avi	0	space	none	0.681
225	1	27	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	28	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.998
225	1	29	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	30	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.895
225	1	31	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
225	1	32	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.369
225	1	33	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
225	1	34	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.565
225	1	35	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	36	standard	PL	ba_base_pl_w288.avi	0	f	A	1.424
225	1	37	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	38	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.005
225	1	39	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.358
225	1	40	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.558
225	1	41	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	42	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.320
225	1	43	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	44	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.893
225	1	45	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.909
225	1	46	standard	PL	ba_base_pl_w288.avi	1	j	BA	2.018
225	1	47	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.882
225	1	48	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	49	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
225	1	50	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.889
225	1	51	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	52	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.191
225	1	53	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	54	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
225	1	55	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.507
225	1	56	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.888
