Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
300	1	oddball	AV	ba_redu_face_w960.avi	1	Strong	4.366
300	2	standard	PIX	ba_base_pix_w960.avi	2	Medium	2.286
300	3	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.495
300	4	standard	PL	ba_base_pl_w288.avi	1	Strong	2.578
300	5	oddball	AV	ba_redu_face_w960.avi	2	Medium	2.047
300	6	oddball	PL	ba_redu_pl_w288.avi	2	Medium	2.708
300	7	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.863
300	8	standard	PL	ba_base_pl_w288.avi	2	Medium	1.952
300	9	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.343
300	10	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.386
300	11	standard	AV	ba_base_face_w960.avi	1	Strong	1.814
300	12	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.621
300	13	standard	AV	ba_base_face_w960.avi	1	Strong	1.751
300	14	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.222
300	15	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.622
300	16	standard	PL	ba_base_pl_w288.avi	1	Strong	1.594
300	17	standard	PL	ba_base_pl_w288.avi	1	Strong	1.110
300	18	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.554
300	19	standard	AV	ba_base_face_w960.avi	1	Strong	1.369
300	20	standard	AV	ba_base_face_w960.avi	1	Strong	1.309
300	21	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.406
300	22	standard	AV	ba_base_face_w960.avi	1	Strong	1.258
300	23	standard	AV	ba_base_face_w960.avi	1	Strong	1.268
300	24	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.288
300	25	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.326
300	26	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.324
300	27	standard	AV	ba_base_face_w960.avi	2	Medium	2.082
300	28	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	2.107
300	29	oddball	AV	ba_redu_face_w960.avi	3	Weak	2.741
300	30	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.334
300	31	oddball	PL	ba_redu_pl_w288.avi	3	Weak	2.064
300	32	standard	PL	ba_base_pl_w288.avi	2	Medium	1.626
300	33	standard	PL	ba_base_pl_w288.avi	2	Medium	1.271
300	34	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.331
300	35	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.200
300	36	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.220
300	37	standard	PL	ba_base_pl_w288.avi	2	Medium	1.198
300	38	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.194
300	39	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.358
300	40	standard	AV	ba_base_face_w960.avi	1	Strong	1.542
300	41	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.328
300	42	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.320
300	43	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.960
300	44	standard	AV	ba_base_face_w960.avi	1	Strong	1.420
300	45	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.341
300	46	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.270
300	47	standard	PL	ba_base_pl_w288.avi	1	Strong	1.527
300	48	standard	PL	ba_base_pl_w288.avi	1	Strong	1.359
300	49	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.747
300	50	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.194
300	51	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.153
300	52	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.304
300	53	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.122
300	54	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.266
