Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
181	1	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.820
181	2	oddball	PL	ba_redu_pl_w288.avi	1	Strong	4.132
181	3	oddball	AV	ba_redu_face_w960.avi	1	Strong	3.318
181	4	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.435
181	5	standard	PL	ba_base_pl_w288.avi	1	Strong	1.465
181	6	oddball	PL	ba_redu_pl_w288.avi	3	Weak	5.804
181	7	standard	PIX	ba_base_pix_w960.avi	2	Medium	5.305
181	8	standard	PL	ba_base_pl_w288.avi	3	Weak	7.101
181	9	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	2.838
181	10	oddball	PIX	ba_redu_pix_w960.avi	4	No B	3.796
181	11	standard	PL	ba_base_pl_w288.avi	1	Strong	3.335
181	12	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.603
181	13	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.304
181	14	standard	PL	ba_base_pl_w288.avi	1	Strong	1.778
181	15	oddball	PL	ba_redu_pl_w288.avi	4	No B	2.294
181	16	standard	AV	ba_base_face_w960.avi	1	Strong	2.294
181	17	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.757
181	18	standard	AV	ba_base_face_w960.avi	1	Strong	1.333
181	19	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.841
181	20	standard	PL	ba_base_pl_w288.avi	1	Strong	2.990
181	21	oddball	AV	ba_redu_face_w960.avi	1	Strong	4.738
181	22	oddball	PL	ba_redu_pl_w288.avi	4	No B	3.080
181	23	oddball	PL	ba_redu_pl_w288.avi	4	No B	2.324
181	24	oddball	PL	ba_redu_pl_w288.avi	3	Weak	2.812
181	25	oddball	PL	ba_redu_pl_w288.avi	3	Weak	4.737
181	26	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.621
181	27	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.292
181	28	oddball	PIX	ba_redu_pix_w960.avi	4	No B	2.210
181	29	standard	AV	ba_base_face_w960.avi	1	Strong	1.252
181	30	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.133
181	31	standard	AV	ba_base_face_w960.avi	1	Strong	2.653
181	32	oddball	PIX	ba_redu_pix_w960.avi	4	No B	3.206
181	33	standard	AV	ba_base_face_w960.avi	1	Strong	1.964
181	34	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.727
181	35	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.673
181	36	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.592
181	37	standard	PL	ba_base_pl_w288.avi	1	Strong	2.151
181	38	standard	PIX	ba_base_pix_w960.avi	1	Strong	4.426
181	39	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.786
181	40	standard	AV	ba_base_face_w960.avi	1	Strong	1.100
181	41	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.874
181	42	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.951
181	43	standard	PL	ba_base_pl_w288.avi	1	Strong	1.476
181	44	oddball	PIX	ba_redu_pix_w960.avi	4	No B	2.866
181	45	standard	AV	ba_base_face_w960.avi	1	Strong	1.272
181	46	standard	PIX	ba_base_pix_w960.avi	1	Strong	2.160
181	47	standard	PL	ba_base_pl_w288.avi	1	Strong	2.612
181	48	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.738
181	49	oddball	PL	ba_redu_pl_w288.avi	1	Strong	2.689
181	50	standard	AV	ba_base_face_w960.avi	1	Strong	3.649
181	51	standard	PL	ba_base_pl_w288.avi	1	Strong	2.675
181	52	oddball	PIX	ba_redu_pix_w960.avi	4	No B	2.277
181	53	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.953
181	54	standard	AV	ba_base_face_w960.avi	1	Strong	1.155
