Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
154	1	oddball	AV	ba_redu_face_w960.avi	2	Medium	2.069
154	2	standard	PIX	ba_base_pix_w960.avi	3	Weak	3.489
154	3	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.660
154	4	standard	AV	ba_base_face_w960.avi	1	Strong	2.424
154	5	oddball	AV	ba_redu_face_w960.avi	3	Weak	2.114
154	6	standard	PL	ba_base_pl_w288.avi	2	Medium	1.692
154	7	standard	PL	ba_base_pl_w288.avi	2	Medium	1.608
154	8	oddball	PL	ba_redu_pl_w288.avi	1	Strong	2.383
154	9	oddball	AV	ba_redu_face_w960.avi	4	No B	3.584
154	10	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.867
154	11	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.524
154	12	standard	AV	ba_base_face_w960.avi	1	Strong	1.553
154	13	standard	PL	ba_base_pl_w288.avi	1	Strong	1.794
154	14	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.758
154	15	standard	AV	ba_base_face_w960.avi	3	Weak	1.697
154	16	standard	PL	ba_base_pl_w288.avi	1	Strong	1.781
154	17	standard	AV	ba_base_face_w960.avi	1	Strong	1.642
154	18	standard	PL	ba_base_pl_w288.avi	1	Strong	1.649
154	19	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.635
154	20	standard	AV	ba_base_face_w960.avi	1	Strong	1.543
154	21	standard	AV	ba_base_face_w960.avi	1	Strong	1.451
154	22	oddball	AV	ba_redu_face_w960.avi	3	Weak	1.797
154	23	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.593
154	24	standard	AV	ba_base_face_w960.avi	1	Strong	1.653
154	25	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.471
154	26	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.563
154	27	standard	AV	ba_base_face_w960.avi	2	Medium	1.518
154	28	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.699
154	29	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.432
154	30	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.356
154	31	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.806
154	32	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.996
154	33	standard	PL	ba_base_pl_w288.avi	1	Strong	1.569
154	34	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.378
154	35	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.262
154	36	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.344
154	37	standard	PL	ba_base_pl_w288.avi	1	Strong	1.524
154	38	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.511
154	39	standard	AV	ba_base_face_w960.avi	1	Strong	1.530
154	40	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.507
154	41	standard	PL	ba_base_pl_w288.avi	1	Strong	1.456
154	42	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.429
154	43	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.088
154	44	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.501
154	45	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.110
154	46	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.285
154	47	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.134
154	48	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.410
154	49	oddball	PL	ba_redu_pl_w288.avi	3	Weak	1.240
154	50	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.333
154	51	oddball	PL	ba_redu_pl_w288.avi	3	Weak	1.547
154	52	standard	PL	ba_base_pl_w288.avi	3	Weak	1.430
154	53	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.351
154	54	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.185
