Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
84	1	1	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	2	standard	PIX	ba_base_pix_w960.avi	0	none	none	999.000
84	1	3	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	4	standard	PIX	ba_base_pix_w960.avi	0	none	none	999.000
84	1	5	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	6	standard	PIX	ba_base_pix_w960.avi	0	f	A	0.877
84	1	7	standard	PIX	ba_base_pix_w960.avi	0	space	none	1.913
84	1	8	standard	PIX	ba_base_pix_w960.avi	0	none	none	999.000
84	1	9	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.295
84	1	10	oddball	PIX	ba_redu_pix_w960.avi	0	space	none	0.686
84	1	11	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	12	oddball	PIX	ba_redu_pix_w960.avi	0	space	none	0.554
84	1	13	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	14	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	15	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.321
84	1	16	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.465
84	1	17	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.407
84	1	18	oddball	PIX	ba_redu_pix_w960.avi	0	space	none	0.520
84	1	19	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	20	standard	PIX	ba_base_pix_w960.avi	0	none	none	999.000
84	1	21	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	22	standard	PIX	ba_base_pix_w960.avi	0	none	none	999.000
84	1	23	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.012
84	1	24	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	0.432
84	1	25	standard	PIX	ba_base_pix_w960.avi	1	j	BA	0.618
84	1	26	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.468
84	1	27	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.333
84	1	28	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.025
84	1	29	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.332
84	1	30	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
84	1	31	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	0.222
84	1	32	standard	PIX	ba_base_pix_w960.avi	0	f	A	0.005
84	1	33	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.886
84	1	34	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.421
84	1	35	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.849
84	1	36	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.858
84	1	37	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.850
84	1	38	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.939
84	1	39	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.385
84	1	40	standard	PIX	ba_base_pix_w960.avi	0	none	none	999.000
84	1	41	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	0.090
84	1	42	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.906
84	1	43	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.849
84	1	44	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.392
84	1	45	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.849
84	1	46	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.487
84	1	47	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.353
84	1	48	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.355
84	1	49	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.353
84	1	50	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.397
84	1	51	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.231
84	1	52	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.860
