Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
70	1	1	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.875
70	1	2	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.507
70	1	3	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.242
70	1	4	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.297
70	1	5	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.865
70	1	6	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.411
70	1	7	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.388
70	1	8	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.464
70	1	9	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.353
70	1	10	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.479
70	1	11	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.466
70	1	12	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.431
70	1	13	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.398
70	1	14	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.388
70	1	15	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.434
70	1	16	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.501
70	1	17	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.363
70	1	18	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.525
70	1	19	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	2.001
70	1	20	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.401
70	1	21	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.429
70	1	22	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.491
70	1	23	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.462
70	1	24	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.477
70	1	25	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.468
70	1	26	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.499
70	1	27	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.397
70	1	28	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.419
70	1	29	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.548
70	1	30	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.361
70	1	31	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.400
70	1	32	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.464
70	1	33	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.433
70	1	34	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.467
70	1	35	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.428
70	1	36	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.465
70	1	37	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.453
70	1	38	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.432
70	1	39	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.447
70	1	40	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.463
70	1	41	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.434
70	1	42	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.418
70	1	43	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.465
70	1	44	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.367
70	1	45	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.490
70	1	46	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.431
70	1	47	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.397
70	1	48	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.445
70	1	49	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.408
70	1	50	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.518
70	1	51	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.531
70	1	52	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.455
70	1	53	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.358
70	1	54	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.466
70	1	55	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.498
70	1	56	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.332
70	1	57	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.385
70	1	58	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.385
70	1	59	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.544
70	1	60	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.525
70	1	61	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.487
70	1	62	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.480
70	1	63	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.864
70	1	64	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.397
70	1	65	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.498
70	1	66	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.433
70	1	67	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.413
70	1	68	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.387
70	1	69	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.464
70	1	70	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.419
70	1	71	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.399
70	1	72	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.497
70	1	73	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.849
70	1	74	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.420
70	1	75	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.495
70	1	76	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.466
70	1	77	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.433
70	1	78	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.536
70	1	79	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.491
70	1	80	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.433
70	1	81	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.864
70	1	82	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.529
70	1	83	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.460
70	1	84	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.436
70	1	85	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.432
70	1	86	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.440
70	1	87	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.498
70	1	88	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.445
70	1	89	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.430
70	1	90	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.490
70	1	91	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.857
