Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
100	1	standard	PIX	ba_base_pix_w960.avi	2	Medium	2.029
100	2	oddball	AV	ba_redu_face_w960.avi	2	Medium	2.444
100	3	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.963
100	4	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.573
100	5	standard	AV	ba_base_face_w960.avi	2	Medium	1.675
100	6	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.633
100	7	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.552
100	8	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.623
100	9	standard	PL	ba_base_pl_w288.avi	1	Strong	1.418
100	10	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.541
100	11	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.549
100	12	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.653
100	13	standard	AV	ba_base_face_w960.avi	1	Strong	1.637
100	14	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.780
100	15	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.500
100	16	standard	PL	ba_base_pl_w288.avi	1	Strong	1.499
100	17	standard	PL	ba_base_pl_w288.avi	1	Strong	1.512
100	18	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.715
100	19	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.904
100	20	standard	AV	ba_base_face_w960.avi	2	Medium	1.541
100	21	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.601
100	22	standard	AV	ba_base_face_w960.avi	3	Weak	1.491
100	23	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.641
100	24	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.711
100	25	standard	AV	ba_base_face_w960.avi	2	Medium	1.624
100	26	standard	PL	ba_base_pl_w288.avi	1	Strong	1.966
100	27	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.829
100	28	standard	AV	ba_base_face_w960.avi	2	Medium	1.650
100	29	standard	AV	ba_base_face_w960.avi	2	Medium	1.397
100	30	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.981
100	31	standard	PL	ba_base_pl_w288.avi	1	Strong	1.675
100	32	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.588
100	33	standard	PL	ba_base_pl_w288.avi	1	Strong	1.849
100	34	standard	PIX	ba_base_pix_w960.avi	2	Medium	2.119
100	35	oddball	AV	ba_redu_face_w960.avi	3	Weak	1.707
100	36	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.579
100	37	standard	AV	ba_base_face_w960.avi	3	Weak	1.569
100	38	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.367
100	39	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.873
100	40	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.622
100	41	standard	PL	ba_base_pl_w288.avi	1	Strong	1.875
100	42	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.498
100	43	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.432
100	44	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.589
100	45	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.388
100	46	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.353
100	47	standard	PL	ba_base_pl_w288.avi	1	Strong	1.603
100	48	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.670
100	49	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.703
100	50	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.612
100	51	standard	PL	ba_base_pl_w288.avi	1	Strong	1.805
100	52	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.662
100	53	standard	AV	ba_base_face_w960.avi	1	Strong	1.705
100	54	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.857
