Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
174	1	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	3.987
174	2	standard	AV	ba_base_face_w960.avi	1	Strong	2.981
174	3	standard	PL	ba_base_pl_w288.avi	1	Strong	2.527
174	4	oddball	PL	ba_redu_pl_w288.avi	space	No Rating	0.005
174	5	standard	PIX	ba_base_pix_w960.avi	1	Strong	0.088
174	6	oddball	PL	ba_redu_pl_w288.avi	1	Strong	0.431
174	7	oddball	PL	ba_redu_pl_w288.avi	1	Strong	0.240
174	8	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.614
174	9	standard	PL	ba_base_pl_w288.avi	4	No B	3.270
174	10	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.718
174	11	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.983
174	12	standard	AV	ba_base_face_w960.avi	1	Strong	1.371
174	13	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.499
174	14	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.547
174	15	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.351
174	16	standard	AV	ba_base_face_w960.avi	1	Strong	1.299
174	17	standard	PL	ba_base_pl_w288.avi	2	Medium	1.844
174	18	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.859
174	19	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.867
174	20	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.656
174	21	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.361
174	22	standard	PL	ba_base_pl_w288.avi	1	Strong	1.340
174	23	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.306
174	24	standard	AV	ba_base_face_w960.avi	1	Strong	1.090
174	25	standard	AV	ba_base_face_w960.avi	1	Strong	1.210
174	26	standard	PL	ba_base_pl_w288.avi	1	Strong	1.363
174	27	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.227
174	28	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.509
174	29	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.179
174	30	standard	AV	ba_base_face_w960.avi	1	Strong	1.291
174	31	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.300
174	32	standard	AV	ba_base_face_w960.avi	1	Strong	1.186
174	33	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.130
174	34	standard	PL	ba_base_pl_w288.avi	1	Strong	1.173
174	35	standard	AV	ba_base_face_w960.avi	1	Strong	1.234
174	36	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.255
174	37	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.212
174	38	standard	PL	ba_base_pl_w288.avi	1	Strong	1.341
174	39	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.123
174	40	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.207
174	41	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.010
174	42	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.092
174	43	standard	PL	ba_base_pl_w288.avi	1	Strong	0.980
174	44	standard	PL	ba_base_pl_w288.avi	1	Strong	0.907
174	45	oddball	PL	ba_redu_pl_w288.avi	1	Strong	0.694
174	46	oddball	AV	ba_redu_face_w960.avi	1	Strong	0.899
174	47	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.034
174	48	standard	AV	ba_base_face_w960.avi	1	Strong	1.131
174	49	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.396
174	50	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.305
174	51	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.233
174	52	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.302
174	53	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.364
174	54	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.258
