Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
84	1	standard	PL	ba_base_pl_w288.avi	1	Strong	2.509
84	2	oddball	PIX	ba_redu_pix_w960.avi	4	No B	5.976
84	3	standard	PIX	ba_base_pix_w960.avi	2	Medium	2.708
84	4	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.883
84	5	standard	PIX	ba_base_pix_w960.avi	1	Strong	4.825
84	6	oddball	PIX	ba_redu_pix_w960.avi	4	No B	2.658
84	7	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.943
84	8	oddball	PL	ba_redu_pl_w288.avi	4	No B	2.223
84	9	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.705
84	10	standard	PL	ba_base_pl_w288.avi	1	Strong	3.359
84	11	oddball	AV	ba_redu_face_w960.avi	4	No B	3.241
84	12	oddball	AV	ba_redu_face_w960.avi	4	No B	2.021
84	13	oddball	PL	ba_redu_pl_w288.avi	4	No B	2.535
84	14	standard	PIX	ba_base_pix_w960.avi	3	Weak	2.057
84	15	standard	PL	ba_base_pl_w288.avi	1	Strong	3.770
84	16	oddball	PL	ba_redu_pl_w288.avi	4	No B	2.025
84	17	oddball	AV	ba_redu_face_w960.avi	4	No B	1.589
84	18	standard	PL	ba_base_pl_w288.avi	3	Weak	2.119
84	19	standard	PL	ba_base_pl_w288.avi	3	Weak	1.342
84	20	standard	PIX	ba_base_pix_w960.avi	3	Weak	4.199
84	21	oddball	AV	ba_redu_face_w960.avi	4	No B	1.639
84	22	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.452
84	23	standard	PL	ba_base_pl_w288.avi	1	Strong	2.037
84	24	standard	AV	ba_base_face_w960.avi	1	Strong	1.957
84	25	standard	AV	ba_base_face_w960.avi	3	Weak	3.765
84	26	oddball	AV	ba_redu_face_w960.avi	4	No B	3.048
84	27	standard	PIX	ba_base_pix_w960.avi	1	Strong	2.552
84	28	standard	AV	ba_base_face_w960.avi	2	Medium	2.524
84	29	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.862
84	30	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.597
84	31	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.195
84	32	standard	AV	ba_base_face_w960.avi	1	Strong	2.115
84	33	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.725
84	34	standard	PIX	ba_base_pix_w960.avi	2	Medium	2.258
84	35	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.799
84	36	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.983
84	37	standard	AV	ba_base_face_w960.avi	1	Strong	1.826
84	38	oddball	AV	ba_redu_face_w960.avi	4	No B	2.138
84	39	oddball	AV	ba_redu_face_w960.avi	4	No B	1.434
84	40	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.362
84	41	oddball	AV	ba_redu_face_w960.avi	4	No B	4.125
84	42	standard	AV	ba_base_face_w960.avi	3	Weak	1.986
84	43	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.341
84	44	standard	PL	ba_base_pl_w288.avi	4	No B	0.672
84	45	standard	AV	ba_base_face_w960.avi	1	Strong	3.130
84	46	standard	PL	ba_base_pl_w288.avi	1	Strong	1.337
84	47	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.851
84	48	oddball	AV	ba_redu_face_w960.avi	3	Weak	2.293
84	49	standard	AV	ba_base_face_w960.avi	1	Strong	3.121
84	50	standard	AV	ba_base_face_w960.avi	3	Weak	2.049
84	51	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.768
84	52	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.807
84	53	standard	PL	ba_base_pl_w288.avi	1	Strong	1.987
84	54	standard	PIX	ba_base_pix_w960.avi	2	Medium	2.963
