Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
246	1	1	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
246	1	2	standard	AV	ba_base_face_w960.avi	1	j	BA	0.005
246	1	3	standard	AV	ba_base_face_w960.avi	1	j	BA	1.527
246	1	4	standard	AV	ba_base_face_w960.avi	1	j	BA	1.852
246	1	5	standard	AV	ba_base_face_w960.avi	1	j	BA	1.490
246	1	6	standard	AV	ba_base_face_w960.avi	1	j	BA	1.383
246	1	7	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.230
246	1	8	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.324
246	1	9	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.434
246	1	10	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.320
246	1	11	standard	AV	ba_base_face_w960.avi	1	j	BA	1.309
246	1	12	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.851
246	1	13	standard	AV	ba_base_face_w960.avi	1	j	BA	1.152
246	1	14	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.291
246	1	15	standard	AV	ba_base_face_w960.avi	1	j	BA	1.265
246	1	16	standard	AV	ba_base_face_w960.avi	1	j	BA	1.325
246	1	17	standard	AV	ba_base_face_w960.avi	1	j	BA	1.251
246	1	18	standard	AV	ba_base_face_w960.avi	1	j	BA	1.123
246	1	19	standard	AV	ba_base_face_w960.avi	1	j	BA	1.297
246	1	20	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.971
246	1	21	standard	AV	ba_base_face_w960.avi	1	j	BA	1.254
246	1	22	standard	AV	ba_base_face_w960.avi	1	j	BA	1.383
246	1	23	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.405
246	1	24	standard	AV	ba_base_face_w960.avi	1	j	BA	1.422
246	1	25	standard	AV	ba_base_face_w960.avi	1	j	BA	1.421
246	1	26	standard	AV	ba_base_face_w960.avi	1	j	BA	1.285
246	1	27	standard	AV	ba_base_face_w960.avi	1	j	BA	1.364
246	1	28	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.123
246	1	29	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.266
246	1	30	standard	AV	ba_base_face_w960.avi	1	j	BA	1.312
246	1	31	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.231
246	1	32	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.291
246	1	33	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.285
246	1	34	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.297
246	1	35	standard	AV	ba_base_face_w960.avi	1	j	BA	1.186
246	1	36	standard	AV	ba_base_face_w960.avi	1	j	BA	1.257
246	1	37	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.366
246	1	38	standard	AV	ba_base_face_w960.avi	1	j	BA	1.864
246	1	39	standard	AV	ba_base_face_w960.avi	1	j	BA	1.287
246	1	40	standard	AV	ba_base_face_w960.avi	1	j	BA	1.263
246	1	41	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.278
246	1	42	standard	AV	ba_base_face_w960.avi	1	j	BA	1.222
246	1	43	standard	AV	ba_base_face_w960.avi	1	j	BA	1.354
246	1	44	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.164
246	1	45	standard	AV	ba_base_face_w960.avi	1	j	BA	1.935
246	1	46	standard	AV	ba_base_face_w960.avi	1	j	BA	1.861
246	1	47	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.251
246	1	48	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.199
246	1	49	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.357
246	1	50	standard	AV	ba_base_face_w960.avi	1	j	BA	1.220
246	1	51	standard	AV	ba_base_face_w960.avi	1	j	BA	1.365
246	1	52	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.387
246	1	53	standard	AV	ba_base_face_w960.avi	1	j	BA	1.290
246	1	54	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.377
246	1	55	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.297
246	1	56	standard	AV	ba_base_face_w960.avi	1	j	BA	1.252
246	1	57	standard	AV	ba_base_face_w960.avi	1	j	BA	1.399
246	1	58	standard	AV	ba_base_face_w960.avi	1	j	BA	1.367
246	1	59	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.363
246	1	60	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.156
246	1	61	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.200
246	1	62	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.322
246	1	63	standard	AV	ba_base_face_w960.avi	1	j	BA	1.540
246	1	64	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.486
246	1	65	standard	AV	ba_base_face_w960.avi	1	j	BA	1.262
246	1	66	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.534
246	1	67	standard	AV	ba_base_face_w960.avi	1	j	BA	1.329
246	1	68	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.184
246	1	69	standard	AV	ba_base_face_w960.avi	1	j	BA	1.320
246	1	70	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.165
246	1	71	standard	AV	ba_base_face_w960.avi	1	j	BA	1.342
246	1	72	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.165
246	1	73	standard	AV	ba_base_face_w960.avi	1	j	BA	1.220
246	1	74	standard	AV	ba_base_face_w960.avi	1	j	BA	1.126
246	1	75	standard	AV	ba_base_face_w960.avi	1	j	BA	1.189
246	1	76	standard	AV	ba_base_face_w960.avi	1	j	BA	1.143
246	1	77	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.266
246	1	78	standard	AV	ba_base_face_w960.avi	1	j	BA	1.307
246	1	79	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.121
246	1	80	standard	AV	ba_base_face_w960.avi	1	j	BA	1.366
246	1	81	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.399
246	1	82	standard	AV	ba_base_face_w960.avi	1	j	BA	1.265
246	1	83	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.133
246	1	84	standard	AV	ba_base_face_w960.avi	1	j	BA	1.387
246	1	85	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.333
246	1	86	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.431
246	1	87	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.963
246	1	88	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.849
246	1	89	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.364
246	1	90	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.230
246	1	91	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.398
246	1	92	standard	AV	ba_base_face_w960.avi	1	j	BA	1.267
246	1	93	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.298
246	1	94	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.397
246	1	95	standard	AV	ba_base_face_w960.avi	1	j	BA	1.242
246	1	96	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.232
246	1	97	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.228
246	1	98	standard	AV	ba_base_face_w960.avi	1	j	BA	1.433
246	1	99	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.419
246	1	100	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.419
246	2	1	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
246	2	2	oddball	PL	ba_redu_pl_w288.avi	1	f	A	0.110
246	2	3	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.282
246	2	4	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.295
246	2	5	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.562
246	2	6	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.276
246	2	7	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.460
246	2	8	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.309
246	2	9	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.890
246	2	10	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.890
246	2	11	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.514
246	2	12	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.510
246	2	13	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.894
246	2	14	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.496
246	2	15	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.491
246	2	16	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.389
246	2	17	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.891
246	2	18	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.576
246	2	19	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.408
246	2	20	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.434
246	2	21	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.894
246	2	22	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.258
246	2	23	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.429
246	2	24	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.509
246	2	25	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.360
246	2	26	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.480
246	2	27	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.896
