Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
255	1	1	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.886
255	1	2	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.974
255	1	3	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
255	1	4	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.931
255	1	5	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
255	1	6	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.110
255	1	7	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
255	1	8	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.004
255	1	9	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	0.700
255	1	10	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.891
255	1	11	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
255	1	12	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.004
255	1	13	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.509
255	1	14	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.910
255	1	15	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.514
255	1	16	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.508
255	1	17	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.509
255	1	18	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.355
255	1	19	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
255	1	20	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.026
255	1	21	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.890
255	1	22	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.393
255	1	23	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
255	1	24	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	0.005
255	1	25	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
255	1	26	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.885
255	1	27	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.510
255	1	28	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.294
255	1	29	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.268
255	1	30	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.359
255	1	31	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.419
255	1	32	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.895
255	1	33	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.409
255	1	34	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.889
255	1	35	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.386
255	1	36	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.461
255	1	37	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
255	1	38	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.958
255	1	39	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.373
255	1	40	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.256
255	1	41	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.475
255	1	42	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.453
255	1	43	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.331
255	1	44	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.309
255	1	45	standard	PL	ba_base_pl_w288.avi	0	f	A	1.406
255	1	46	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.260
255	1	47	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.529
255	1	48	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.541
255	1	49	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
255	1	50	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.004
255	1	51	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.531
255	1	52	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.925
255	1	53	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.885
255	1	54	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.456
255	1	55	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.503
255	1	56	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.527
255	1	57	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.889
255	1	58	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
255	1	59	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
255	1	60	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	0.005
255	1	61	standard	PL	ba_base_pl_w288.avi	0	f	A	0.157
255	1	62	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.461
255	1	63	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.544
255	1	64	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.260
255	1	65	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.575
255	1	66	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.493
255	1	67	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.446
255	1	68	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.310
255	1	69	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.575
255	1	70	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.894
255	1	71	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.934
255	1	72	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.908
255	1	73	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.897
255	1	74	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.426
255	1	75	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.394
255	1	76	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.366
255	1	77	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.495
255	1	78	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.427
