Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
58	1	1	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.939
58	1	2	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.891
58	1	3	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.540
58	1	4	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
58	1	5	oddball	PL	ba_redu_pl_w288.avi	1	f	A	0.274
58	1	6	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.892
58	1	7	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.391
58	1	8	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.416
58	1	9	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.359
58	1	10	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.386
58	1	11	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.525
58	1	12	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.882
58	1	13	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.471
58	1	14	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.882
58	1	15	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.207
58	1	16	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.485
58	1	17	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.894
58	1	18	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.566
58	1	19	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.410
58	1	20	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.367
58	1	21	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.390
58	1	22	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.383
58	1	23	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.441
58	1	24	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.352
58	1	25	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.304
58	1	26	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.401
58	1	27	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.353
58	1	28	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.398
58	1	29	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.425
58	1	30	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
58	1	31	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.363
58	1	32	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.295
58	1	33	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.208
58	1	34	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.889
58	1	35	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.882
58	1	36	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.528
58	1	37	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.474
58	1	38	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.089
58	1	39	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.890
58	1	40	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.417
58	1	41	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.310
58	1	42	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.374
58	1	43	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.424
58	1	44	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.355
58	1	45	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.444
58	1	46	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.554
58	1	47	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.428
58	1	48	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.359
58	1	49	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.457
58	1	50	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.323
58	1	51	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.459
