Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
7	1	standard	AV	ba_base_face_w960.avi	2	Medium	3.148
7	2	oddball	AV	ba_redu_face_w960.avi	3	Weak	2.533
7	3	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.823
7	4	oddball	PIX	ba_redu_pix_w960.avi	4	No B	2.242
7	5	standard	AV	ba_base_face_w960.avi	1	Strong	1.768
7	6	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.990
7	7	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.767
7	8	oddball	AV	ba_redu_face_w960.avi	4	No B	1.933
7	9	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.727
7	10	standard	AV	ba_base_face_w960.avi	1	Strong	1.577
7	11	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.691
7	12	standard	AV	ba_base_face_w960.avi	1	Strong	1.636
7	13	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.587
7	14	standard	AV	ba_base_face_w960.avi	1	Strong	1.529
7	15	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.610
7	16	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.661
7	17	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.535
7	18	standard	PL	ba_base_pl_w288.avi	1	Strong	1.759
7	19	standard	PL	ba_base_pl_w288.avi	1	Strong	1.460
7	20	standard	AV	ba_base_face_w960.avi	1	Strong	1.397
7	21	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.595
7	22	oddball	PL	ba_redu_pl_w288.avi	e	No Rating	1.540
7	23	standard	PIX	ba_base_pix_w960.avi	4	No B	0.711
7	24	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	0.005
7	25	oddball	PL	ba_redu_pl_w288.avi	4	No B	0.005
7	26	standard	PIX	ba_base_pix_w960.avi	2	Medium	1.769
7	27	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.429
7	28	standard	PL	ba_base_pl_w288.avi	1	Strong	1.752
7	29	standard	AV	ba_base_face_w960.avi	1	Strong	1.486
7	30	oddball	AV	ba_redu_face_w960.avi	4	No B	2.038
7	31	oddball	PL	ba_redu_pl_w288.avi	4	No B	1.517
7	32	standard	PL	ba_base_pl_w288.avi	1	Strong	2.199
7	33	standard	PL	ba_base_pl_w288.avi	2	Medium	1.552
7	34	standard	AV	ba_base_face_w960.avi	2	Medium	1.548
7	35	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.847
7	36	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.452
7	37	oddball	AV	ba_redu_face_w960.avi	4	No B	1.601
7	38	standard	PL	ba_base_pl_w288.avi	1	Strong	1.929
7	39	oddball	AV	ba_redu_face_w960.avi	4	No B	1.808
7	40	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.953
7	41	standard	PL	ba_base_pl_w288.avi	1	Strong	1.596
7	42	oddball	AV	ba_redu_face_w960.avi	3	Weak	1.902
7	43	standard	PL	ba_base_pl_w288.avi	1	Strong	1.598
7	44	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.644
7	45	oddball	AV	ba_redu_face_w960.avi	3	Weak	1.681
7	46	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.573
7	47	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.542
7	48	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.487
7	49	standard	AV	ba_base_face_w960.avi	1	Strong	1.499
7	50	oddball	AV	ba_redu_face_w960.avi	3	Weak	1.710
7	51	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.496
7	52	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.634
7	53	standard	PL	ba_base_pl_w288.avi	1	Strong	1.487
7	54	oddball	PIX	ba_redu_pix_w960.avi	4	No B	1.722
