0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
93.9687 	DATA 	Keypress: space
99.5715 	DATA 	Keypress: space
108.0769 	DATA 	Keypress: space
110.4544 	DATA 	Keypress: j
112.7846 	DATA 	Keypress: j
114.9690 	DATA 	Keypress: j
117.2560 	DATA 	Keypress: j
119.9358 	DATA 	Keypress: j
121.8741 	DATA 	Keypress: j
124.3455 	DATA 	Keypress: j
127.3027 	DATA 	Keypress: j
128.4863 	DATA 	Keypress: j
130.7367 	DATA 	Keypress: j
133.3632 	DATA 	Keypress: j
135.2521 	DATA 	Keypress: j
137.1194 	DATA 	Keypress: f
139.7755 	DATA 	Keypress: f
141.6371 	DATA 	Keypress: j
143.8697 	DATA 	Keypress: j
146.1195 	DATA 	Keypress: j
148.2201 	DATA 	Keypress: j
151.3862 	DATA 	Keypress: j
151.8023 	DATA 	Keypress: f
153.3071 	DATA 	Keypress: j
155.5043 	DATA 	Keypress: j
157.2532 	DATA 	Keypress: f
160.3673 	DATA 	Keypress: j
161.9183 	DATA 	Keypress: f
164.5038 	DATA 	Keypress: j
166.7523 	DATA 	Keypress: j
168.6362 	DATA 	Keypress: j
170.6697 	DATA 	Keypress: j
172.9026 	DATA 	Keypress: f
175.2364 	DATA 	Keypress: j
177.5523 	DATA 	Keypress: f
180.2701 	DATA 	Keypress: j
182.0361 	DATA 	Keypress: j
184.7866 	DATA 	Keypress: j
186.5360 	DATA 	Keypress: j
188.8540 	DATA 	Keypress: f
191.5367 	DATA 	Keypress: j
193.8583 	DATA 	Keypress: j
195.5198 	DATA 	Keypress: f
197.6525 	DATA 	Keypress: f
200.1187 	DATA 	Keypress: f
202.3524 	DATA 	Keypress: f
204.4859 	DATA 	Keypress: j
206.7028 	DATA 	Keypress: f
209.0527 	DATA 	Keypress: f
211.1540 	DATA 	Keypress: j
213.6872 	DATA 	Keypress: j
215.9527 	DATA 	Keypress: f
218.9136 	DATA 	Keypress: j
220.9450 	DATA 	Keypress: j
222.7024 	DATA 	Keypress: f
225.3376 	DATA 	Keypress: f
227.5534 	DATA 	Keypress: f
229.3698 	DATA 	Keypress: j
231.6703 	DATA 	Keypress: f
233.9363 	DATA 	Keypress: f
236.5540 	DATA 	Keypress: j
238.8024 	DATA 	Keypress: j
241.4333 	DATA 	Keypress: j
243.8368 	DATA 	Keypress: f
245.1856 	DATA 	Keypress: j
247.3868 	DATA 	Keypress: f
249.7360 	DATA 	Keypress: f
251.7030 	DATA 	Keypress: j
254.2695 	DATA 	Keypress: f
256.4366 	DATA 	Keypress: j
258.6532 	DATA 	Keypress: j
260.7695 	DATA 	Keypress: f
263.2861 	DATA 	Keypress: f
265.8540 	DATA 	Keypress: j
268.1500 	DATA 	Keypress: j
270.3832 	DATA 	Keypress: f
272.6212 	DATA 	Keypress: f
274.4036 	DATA 	Keypress: j
276.6195 	DATA 	Keypress: j
278.8524 	DATA 	Keypress: f
281.2204 	DATA 	Keypress: f
283.4032 	DATA 	Keypress: j
285.7693 	DATA 	Keypress: j
287.8699 	DATA 	Keypress: f
290.2540 	DATA 	Keypress: j
292.4365 	DATA 	Keypress: f
294.5857 	DATA 	Keypress: j
296.8695 	DATA 	Keypress: f
299.2361 	DATA 	Keypress: j
301.4032 	DATA 	Keypress: f
303.4359 	DATA 	Keypress: j
305.9186 	DATA 	Keypress: j
308.0537 	DATA 	Keypress: f
310.4038 	DATA 	Keypress: f
312.6364 	DATA 	Keypress: f
314.9032 	DATA 	Keypress: j
317.0697 	DATA 	Keypress: f
319.2527 	DATA 	Keypress: f
321.5697 	DATA 	Keypress: f
323.8197 	DATA 	Keypress: f
326.1363 	DATA 	Keypress: f
328.3372 	DATA 	Keypress: f
330.6024 	DATA 	Keypress: f
332.8359 	DATA 	Keypress: j
339.9945 	DATA 	Keypress: space
343.3253 	DATA 	Keypress: j
344.9033 	DATA 	Keypress: f
346.6202 	DATA 	Keypress: j
348.8876 	DATA 	Keypress: f
351.1371 	DATA 	Keypress: f
353.0536 	DATA 	Keypress: j
355.6704 	DATA 	Keypress: f
357.4743 	DATA 	Keypress: j
359.7904 	DATA 	Keypress: j
362.0533 	DATA 	Keypress: f
364.2361 	DATA 	Keypress: j
366.4089 	DATA 	Keypress: f
368.8240 	DATA 	Keypress: j
371.4711 	DATA 	Keypress: f
374.1594 	DATA 	Keypress: j
376.0033 	DATA 	Keypress: f
377.8574 	DATA 	Keypress: f
380.0411 	DATA 	Keypress: f
382.7701 	DATA 	Keypress: f
384.5198 	DATA 	Keypress: f
386.8409 	DATA 	Keypress: j
389.2370 	DATA 	Keypress: f
391.8371 	DATA 	Keypress: j
394.1220 	DATA 	Keypress: j
396.3700 	DATA 	Keypress: j
398.2752 	DATA 	Keypress: j
400.5079 	DATA 	Keypress: j
403.1711 	DATA 	Keypress: f
405.4377 	DATA 	Keypress: f
407.2422 	DATA 	Keypress: f
409.3197 	DATA 	Keypress: j
412.2367 	DATA 	Keypress: f
415.1741 	DATA 	Keypress: f
416.1748 	DATA 	Keypress: j
419.1065 	DATA 	Keypress: f
420.8850 	DATA 	Keypress: f
423.1068 	DATA 	Keypress: f
425.2085 	DATA 	Keypress: j
427.5743 	DATA 	Keypress: f
429.6863 	DATA 	Keypress: f
430.0080 	DATA 	Keypress: j
432.2414 	DATA 	Keypress: f
434.4078 	DATA 	Keypress: f
436.5747 	DATA 	Keypress: j
438.9368 	DATA 	Keypress: f
441.6874 	DATA 	Keypress: j
443.9544 	DATA 	Keypress: j
446.2046 	DATA 	Keypress: j
448.4541 	DATA 	Keypress: f
450.8921 	DATA 	Keypress: f
452.9709 	DATA 	Keypress: f
455.2200 	DATA 	Keypress: j
457.5152 	DATA 	Keypress: f
459.1913 	DATA 	Keypress: f
461.5912 	DATA 	Keypress: j
463.8907 	DATA 	Keypress: j
466.0246 	DATA 	Keypress: j
468.2922 	DATA 	Keypress: f
470.4585 	DATA 	Keypress: j
473.3982 	DATA 	Keypress: j
475.1575 	DATA 	Keypress: j
477.3586 	DATA 	Keypress: j
479.6422 	DATA 	Keypress: j
482.0533 	DATA 	Keypress: j
484.2577 	DATA 	Keypress: f
486.5909 	DATA 	Keypress: j
489.3403 	DATA 	Keypress: f
491.5209 	DATA 	Keypress: j
493.7712 	DATA 	Keypress: f
496.0370 	DATA 	Keypress: j
497.7907 	DATA 	Keypress: j
500.1744 	DATA 	Keypress: j
502.4358 	DATA 	Keypress: f
