0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
45.4349 	DATA 	Keypress: space
49.1038 	DATA 	Keypress: space
56.4572 	DATA 	Keypress: space
58.7643 	DATA 	Keypress: j
60.5626 	DATA 	Keypress: j
62.9465 	DATA 	Keypress: f
65.5131 	DATA 	Keypress: j
67.7808 	DATA 	Keypress: f
69.6643 	DATA 	Keypress: f
72.2799 	DATA 	Keypress: j
74.1458 	DATA 	Keypress: j
76.4465 	DATA 	Keypress: j
78.5119 	DATA 	Keypress: j
80.8139 	DATA 	Keypress: j
83.5299 	DATA 	Keypress: f
85.3639 	DATA 	Keypress: j
87.6454 	DATA 	Keypress: f
89.9297 	DATA 	Keypress: f
92.1467 	DATA 	Keypress: j
94.2136 	DATA 	Keypress: j
96.6464 	DATA 	Keypress: f
98.9467 	DATA 	Keypress: f
101.1464 	DATA 	Keypress: f
103.4624 	DATA 	Keypress: f
105.7796 	DATA 	Keypress: f
108.0130 	DATA 	Keypress: j
110.6312 	DATA 	Keypress: j
112.5143 	DATA 	Keypress: j
114.7458 	DATA 	Keypress: f
116.9805 	DATA 	Keypress: f
119.6303 	DATA 	Keypress: j
121.8812 	DATA 	Keypress: f
123.7127 	DATA 	Keypress: f
126.3971 	DATA 	Keypress: j
128.6467 	DATA 	Keypress: f
130.4966 	DATA 	Keypress: j
132.7625 	DATA 	Keypress: f
134.8636 	DATA 	Keypress: j
137.2294 	DATA 	Keypress: j
139.8977 	DATA 	Keypress: j
141.6787 	DATA 	Keypress: j
143.9961 	DATA 	Keypress: j
146.2300 	DATA 	Keypress: j
148.4952 	DATA 	Keypress: f
150.8300 	DATA 	Keypress: j
153.0626 	DATA 	Keypress: f
155.6642 	DATA 	Keypress: f
157.9140 	DATA 	Keypress: f
159.7792 	DATA 	Keypress: f
162.4135 	DATA 	Keypress: j
164.3465 	DATA 	Keypress: j
166.5472 	DATA 	Keypress: f
169.1809 	DATA 	Keypress: j
171.9631 	DATA 	Keypress: f
173.2123 	DATA 	Keypress: j
175.3956 	DATA 	Keypress: j
177.7289 	DATA 	Keypress: j
179.9301 	DATA 	Keypress: j
182.2132 	DATA 	Keypress: j
184.4298 	DATA 	Keypress: j
186.6290 	DATA 	Keypress: j
188.9295 	DATA 	Keypress: j
191.1794 	DATA 	Keypress: j
193.9487 	DATA 	Keypress: f
196.1976 	DATA 	Keypress: j
197.9460 	DATA 	Keypress: j
200.6965 	DATA 	Keypress: f
202.6133 	DATA 	Keypress: f
204.5977 	DATA 	Keypress: j
206.9292 	DATA 	Keypress: j
209.6973 	DATA 	Keypress: f
211.4295 	DATA 	Keypress: j
213.7797 	DATA 	Keypress: f
215.9304 	DATA 	Keypress: j
218.3308 	DATA 	Keypress: f
220.3952 	DATA 	Keypress: j
222.7640 	DATA 	Keypress: j
224.9967 	DATA 	Keypress: j
227.2455 	DATA 	Keypress: f
229.5136 	DATA 	Keypress: f
231.7457 	DATA 	Keypress: j
234.0960 	DATA 	Keypress: f
236.3136 	DATA 	Keypress: f
238.5795 	DATA 	Keypress: f
240.7634 	DATA 	Keypress: j
243.1788 	DATA 	Keypress: f
245.3461 	DATA 	Keypress: f
247.5965 	DATA 	Keypress: f
249.7963 	DATA 	Keypress: j
252.1622 	DATA 	Keypress: f
254.4301 	DATA 	Keypress: f
256.5633 	DATA 	Keypress: j
258.8805 	DATA 	Keypress: f
261.1617 	DATA 	Keypress: f
263.2624 	DATA 	Keypress: j
265.5128 	DATA 	Keypress: j
267.8143 	DATA 	Keypress: j
269.9973 	DATA 	Keypress: j
272.4789 	DATA 	Keypress: f
274.6461 	DATA 	Keypress: f
276.9795 	DATA 	Keypress: j
279.1801 	DATA 	Keypress: j
281.8805 	DATA 	Keypress: f
285.3613 	DATA 	Keypress: space
288.0958 	DATA 	Keypress: j
289.6970 	DATA 	Keypress: j
291.5681 	DATA 	Keypress: j
293.6852 	DATA 	Keypress: j
296.0454 	DATA 	Keypress: j
298.2845 	DATA 	Keypress: j
