0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
257.5969 	DATA 	Keypress: j
259.8143 	DATA 	Keypress: j
262.0815 	DATA 	Keypress: j
264.3158 	DATA 	Keypress: j
266.5808 	DATA 	Keypress: f
268.9757 	DATA 	Keypress: j
271.1479 	DATA 	Keypress: j
273.4759 	DATA 	Keypress: f
275.7334 	DATA 	Keypress: j
278.0100 	DATA 	Keypress: j
280.3761 	DATA 	Keypress: f
282.5815 	DATA 	Keypress: j
284.8476 	DATA 	Keypress: f
287.0650 	DATA 	Keypress: f
289.3985 	DATA 	Keypress: f
298.8450 	DATA 	Keypress: space
300.9282 	DATA 	Keypress: j
303.1948 	DATA 	Keypress: j
305.4600 	DATA 	Keypress: j
307.7612 	DATA 	Keypress: j
310.0277 	DATA 	Keypress: j
311.8969 	DATA 	Keypress: j
314.1318 	DATA 	Keypress: j
316.4147 	DATA 	Keypress: j
318.6144 	DATA 	Keypress: j
321.0271 	DATA 	Keypress: j
323.2812 	DATA 	Keypress: j
325.3982 	DATA 	Keypress: j
327.7302 	DATA 	Keypress: j
330.0978 	DATA 	Keypress: j
332.2644 	DATA 	Keypress: j
334.5644 	DATA 	Keypress: j
336.8102 	DATA 	Keypress: j
339.1652 	DATA 	Keypress: j
341.3813 	DATA 	Keypress: j
343.6260 	DATA 	Keypress: j
345.8813 	DATA 	Keypress: j
348.1814 	DATA 	Keypress: j
350.5471 	DATA 	Keypress: j
352.6813 	DATA 	Keypress: j
355.0480 	DATA 	Keypress: j
357.2309 	DATA 	Keypress: j
359.4647 	DATA 	Keypress: j
361.7976 	DATA 	Keypress: j
364.1646 	DATA 	Keypress: j
366.3816 	DATA 	Keypress: j
368.5598 	DATA 	Keypress: j
370.8593 	DATA 	Keypress: j
373.2150 	DATA 	Keypress: j
375.4482 	DATA 	Keypress: j
377.6486 	DATA 	Keypress: j
379.9598 	DATA 	Keypress: j
382.2319 	DATA 	Keypress: j
384.4489 	DATA 	Keypress: j
386.7808 	DATA 	Keypress: j
388.9157 	DATA 	Keypress: j
391.2151 	DATA 	Keypress: j
393.6650 	DATA 	Keypress: j
395.8985 	DATA 	Keypress: j
398.2618 	DATA 	Keypress: j
400.4981 	DATA 	Keypress: j
402.7816 	DATA 	Keypress: j
405.0474 	DATA 	Keypress: j
407.2767 	DATA 	Keypress: j
409.4096 	DATA 	Keypress: j
411.7090 	DATA 	Keypress: j
414.0646 	DATA 	Keypress: j
416.7771 	DATA 	Keypress: j
418.6436 	DATA 	Keypress: j
420.9316 	DATA 	Keypress: j
423.0980 	DATA 	Keypress: j
425.3640 	DATA 	Keypress: j
427.6815 	DATA 	Keypress: j
430.0483 	DATA 	Keypress: j
432.1653 	DATA 	Keypress: j
434.3765 	DATA 	Keypress: j
435.9100 	DATA 	Keypress: j
436.6649 	DATA 	Keypress: j
439.1432 	DATA 	Keypress: j
441.4610 	DATA 	Keypress: j
443.6605 	DATA 	Keypress: j
445.7812 	DATA 	Keypress: j
448.0152 	DATA 	Keypress: j
450.4154 	DATA 	Keypress: j
452.6766 	DATA 	Keypress: j
454.9317 	DATA 	Keypress: j
457.1097 	DATA 	Keypress: j
459.4098 	DATA 	Keypress: j
461.4322 	DATA 	Keypress: j
463.9323 	DATA 	Keypress: j
466.3951 	DATA 	Keypress: j
468.5303 	DATA 	Keypress: j
470.9100 	DATA 	Keypress: j
473.2112 	DATA 	Keypress: j
475.4093 	DATA 	Keypress: j
477.6601 	DATA 	Keypress: j
479.8810 	DATA 	Keypress: j
482.1160 	DATA 	Keypress: j
484.3148 	DATA 	Keypress: j
486.7146 	DATA 	Keypress: j
488.9261 	DATA 	Keypress: j
491.2464 	DATA 	Keypress: j
493.4157 	DATA 	Keypress: j
495.7314 	DATA 	Keypress: j
498.0760 	DATA 	Keypress: j
500.2590 	DATA 	Keypress: j
502.4497 	DATA 	Keypress: j
504.7600 	DATA 	Keypress: j
506.7264 	DATA 	Keypress: j
509.3153 	DATA 	Keypress: j
511.7141 	DATA 	Keypress: j
513.6820 	DATA 	Keypress: j
516.1158 	DATA 	Keypress: j
518.4932 	DATA 	Keypress: j
520.6932 	DATA 	Keypress: j
523.4778 	DATA 	Keypress: j
525.4280 	DATA 	Keypress: j
534.9808 	DATA 	Keypress: space
538.9101 	DATA 	Keypress: j
541.0598 	DATA 	Keypress: j
543.4102 	DATA 	Keypress: j
545.5774 	DATA 	Keypress: j
547.8607 	DATA 	Keypress: j
550.6606 	DATA 	Keypress: f
552.3605 	DATA 	Keypress: j
554.6107 	DATA 	Keypress: j
557.0105 	DATA 	Keypress: j
559.0939 	DATA 	Keypress: f
561.5435 	DATA 	Keypress: f
563.7938 	DATA 	Keypress: f
565.9276 	DATA 	Keypress: j
568.2273 	DATA 	Keypress: j
570.5767 	DATA 	Keypress: f
572.8594 	DATA 	Keypress: f
575.1100 	DATA 	Keypress: f
577.3596 	DATA 	Keypress: j
579.4782 	DATA 	Keypress: j
581.9436 	DATA 	Keypress: f
584.1100 	DATA 	Keypress: j
586.3268 	DATA 	Keypress: f
588.4931 	DATA 	Keypress: f
590.8107 	DATA 	Keypress: f
592.9948 	DATA 	Keypress: j
595.7783 	DATA 	Keypress: j
598.0283 	DATA 	Keypress: j
599.7780 	DATA 	Keypress: f
601.9765 	DATA 	Keypress: f
604.2599 	DATA 	Keypress: j
606.5436 	DATA 	Keypress: f
608.7937 	DATA 	Keypress: j
611.0933 	DATA 	Keypress: f
613.2614 	DATA 	Keypress: f
615.4110 	DATA 	Keypress: j
617.9274 	DATA 	Keypress: j
620.1779 	DATA 	Keypress: j
622.3433 	DATA 	Keypress: j
624.5781 	DATA 	Keypress: j
626.8101 	DATA 	Keypress: f
629.0262 	DATA 	Keypress: j
631.3929 	DATA 	Keypress: j
633.5757 	DATA 	Keypress: f
635.7609 	DATA 	Keypress: f
638.0927 	DATA 	Keypress: j
640.4275 	DATA 	Keypress: f
642.6109 	DATA 	Keypress: j
644.8611 	DATA 	Keypress: f
647.0447 	DATA 	Keypress: j
649.4102 	DATA 	Keypress: f
651.5929 	DATA 	Keypress: f
653.8774 	DATA 	Keypress: j
656.2268 	DATA 	Keypress: j
658.4432 	DATA 	Keypress: j
660.6596 	DATA 	Keypress: f
662.8099 	DATA 	Keypress: j
665.2614 	DATA 	Keypress: j
667.5114 	DATA 	Keypress: j
669.7096 	DATA 	Keypress: j
671.9932 	DATA 	Keypress: f
674.2776 	DATA 	Keypress: f
676.4776 	DATA 	Keypress: j
678.7595 	DATA 	Keypress: f
681.4719 	DATA 	Keypress: j
683.2765 	DATA 	Keypress: f
685.5771 	DATA 	Keypress: j
688.1610 	DATA 	Keypress: j
690.0437 	DATA 	Keypress: f
692.6784 	DATA 	Keypress: f
694.5610 	DATA 	Keypress: f
696.8436 	DATA 	Keypress: f
699.0603 	DATA 	Keypress: f
701.2770 	DATA 	Keypress: j
703.9438 	DATA 	Keypress: j
705.8276 	DATA 	Keypress: f
708.4456 	DATA 	Keypress: f
710.7276 	DATA 	Keypress: f
712.6603 	DATA 	Keypress: f
715.2263 	DATA 	Keypress: f
717.4784 	DATA 	Keypress: f
719.2933 	DATA 	Keypress: j
721.5606 	DATA 	Keypress: f
723.7780 	DATA 	Keypress: f
726.4946 	DATA 	Keypress: j
728.7447 	DATA 	Keypress: j
730.9952 	DATA 	Keypress: j
733.2452 	DATA 	Keypress: f
735.4954 	DATA 	Keypress: j
737.7617 	DATA 	Keypress: f
739.6441 	DATA 	Keypress: f
741.8101 	DATA 	Keypress: j
744.0772 	DATA 	Keypress: j
746.3937 	DATA 	Keypress: f
748.4938 	DATA 	Keypress: j
750.7617 	DATA 	Keypress: f
753.2112 	DATA 	Keypress: f
755.4598 	DATA 	Keypress: j
757.5776 	DATA 	Keypress: f
759.7773 	DATA 	Keypress: f
782.3807 	DATA 	Keypress: space
789.7519 	DATA 	Keypress: 1
794.8260 	DATA 	Keypress: 1
797.4457 	DATA 	Keypress: 3
799.7810 	DATA 	Keypress: 1
802.5686 	DATA 	Keypress: 4
808.4942 	DATA 	Keypress: 4
811.2015 	DATA 	Keypress: 1
813.3083 	DATA 	Keypress: 1
815.3041 	DATA 	Keypress: 1
819.6283 	DATA 	Keypress: 4
822.1867 	DATA 	Keypress: 1
824.4566 	DATA 	Keypress: 1
827.1216 	DATA 	Keypress: 2
829.2922 	DATA 	Keypress: 1
831.2564 	DATA 	Keypress: 1
833.6030 	DATA 	Keypress: 1
835.4399 	DATA 	Keypress: 1
837.0495 	DATA 	Keypress: 1
838.8108 	DATA 	Keypress: 1
840.5443 	DATA 	Keypress: 1
843.0332 	DATA 	Keypress: 2
844.7944 	DATA 	Keypress: 1
846.4319 	DATA 	Keypress: 1
848.5001 	DATA 	Keypress: 2
850.1002 	DATA 	Keypress: 1
852.0178 	DATA 	Keypress: 2
853.6270 	DATA 	Keypress: 1
855.4493 	DATA 	Keypress: 1
857.1309 	DATA 	Keypress: 1
859.0954 	DATA 	Keypress: 2
860.8864 	DATA 	Keypress: 1
862.6781 	DATA 	Keypress: 1
864.6930 	DATA 	Keypress: 1
866.4281 	DATA 	Keypress: 1
868.1326 	DATA 	Keypress: 1
869.9998 	DATA 	Keypress: 1
871.8227 	DATA 	Keypress: 2
873.6896 	DATA 	Keypress: 1
875.4449 	DATA 	Keypress: 1
877.2260 	DATA 	Keypress: 1
878.9616 	DATA 	Keypress: 1
880.8062 	DATA 	Keypress: 1
882.5617 	DATA 	Keypress: 1
884.6830 	DATA 	Keypress: 1
886.3617 	DATA 	Keypress: 1
888.1610 	DATA 	Keypress: 1
890.4706 	DATA 	Keypress: 2
892.1435 	DATA 	Keypress: 1
894.1855 	DATA 	Keypress: 2
895.9449 	DATA 	Keypress: 2
898.1743 	DATA 	Keypress: 3
901.2796 	DATA 	Keypress: 3
903.1238 	DATA 	Keypress: 3
904.9901 	DATA 	Keypress: 3
