0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
429.6182 	DATA 	Keypress: j
432.1006 	DATA 	Keypress: j
434.3722 	DATA 	Keypress: j
436.4330 	DATA 	Keypress: j
438.6411 	DATA 	Keypress: j
441.1176 	DATA 	Keypress: f
443.3880 	DATA 	Keypress: j
445.3950 	DATA 	Keypress: f
447.6963 	DATA 	Keypress: f
450.1340 	DATA 	Keypress: j
452.2129 	DATA 	Keypress: j
454.6883 	DATA 	Keypress: j
456.9036 	DATA 	Keypress: f
459.1719 	DATA 	Keypress: f
461.4293 	DATA 	Keypress: j
463.6694 	DATA 	Keypress: j
465.9201 	DATA 	Keypress: j
467.9699 	DATA 	Keypress: j
470.1850 	DATA 	Keypress: j
472.4063 	DATA 	Keypress: j
474.7409 	DATA 	Keypress: f
477.0058 	DATA 	Keypress: j
479.4725 	DATA 	Keypress: j
481.8395 	DATA 	Keypress: j
484.0562 	DATA 	Keypress: f
486.2558 	DATA 	Keypress: j
488.6716 	DATA 	Keypress: j
490.7996 	DATA 	Keypress: j
496.1548 	DATA 	Keypress: space
498.3331 	DATA 	Keypress: j
500.5692 	DATA 	Keypress: f
502.9050 	DATA 	Keypress: f
505.1446 	DATA 	Keypress: j
507.3521 	DATA 	Keypress: j
509.5404 	DATA 	Keypress: f
511.8764 	DATA 	Keypress: j
514.0394 	DATA 	Keypress: f
516.4081 	DATA 	Keypress: j
518.5727 	DATA 	Keypress: j
520.8234 	DATA 	Keypress: f
523.1498 	DATA 	Keypress: f
525.3779 	DATA 	Keypress: f
527.6375 	DATA 	Keypress: j
529.8986 	DATA 	Keypress: f
532.1067 	DATA 	Keypress: j
534.3905 	DATA 	Keypress: f
536.6396 	DATA 	Keypress: j
538.8900 	DATA 	Keypress: f
541.1564 	DATA 	Keypress: f
543.4401 	DATA 	Keypress: f
545.6902 	DATA 	Keypress: f
547.9408 	DATA 	Keypress: f
550.1903 	DATA 	Keypress: j
552.4738 	DATA 	Keypress: j
554.7248 	DATA 	Keypress: j
556.9737 	DATA 	Keypress: j
559.2221 	DATA 	Keypress: f
561.5073 	DATA 	Keypress: j
563.7555 	DATA 	Keypress: f
566.0072 	DATA 	Keypress: j
567.8714 	DATA 	Keypress: j
570.1775 	DATA 	Keypress: j
572.4384 	DATA 	Keypress: j
575.0403 	DATA 	Keypress: f
577.3052 	DATA 	Keypress: j
579.5724 	DATA 	Keypress: j
581.8230 	DATA 	Keypress: j
584.0725 	DATA 	Keypress: f
586.3579 	DATA 	Keypress: j
588.6234 	DATA 	Keypress: f
590.8739 	DATA 	Keypress: f
593.1246 	DATA 	Keypress: f
595.4223 	DATA 	Keypress: j
597.6734 	DATA 	Keypress: f
599.9243 	DATA 	Keypress: f
602.1733 	DATA 	Keypress: f
604.4734 	DATA 	Keypress: f
606.7223 	DATA 	Keypress: j
608.9906 	DATA 	Keypress: f
611.2405 	DATA 	Keypress: f
613.5243 	DATA 	Keypress: j
615.7737 	DATA 	Keypress: f
618.0225 	DATA 	Keypress: f
620.2891 	DATA 	Keypress: j
622.5730 	DATA 	Keypress: f
624.8244 	DATA 	Keypress: f
627.0740 	DATA 	Keypress: j
629.3403 	DATA 	Keypress: j
631.6066 	DATA 	Keypress: j
633.8738 	DATA 	Keypress: j
636.1240 	DATA 	Keypress: f
638.4073 	DATA 	Keypress: f
640.6738 	DATA 	Keypress: j
642.9394 	DATA 	Keypress: f
645.1904 	DATA 	Keypress: j
647.4736 	DATA 	Keypress: j
649.7228 	DATA 	Keypress: f
651.9731 	DATA 	Keypress: f
654.2301 	DATA 	Keypress: j
656.5070 	DATA 	Keypress: j
658.7847 	DATA 	Keypress: f
661.0244 	DATA 	Keypress: j
663.2902 	DATA 	Keypress: j
665.5723 	DATA 	Keypress: j
667.8239 	DATA 	Keypress: f
670.0736 	DATA 	Keypress: f
672.3416 	DATA 	Keypress: f
674.6233 	DATA 	Keypress: f
676.8910 	DATA 	Keypress: j
679.1401 	DATA 	Keypress: f
681.4070 	DATA 	Keypress: f
683.6721 	DATA 	Keypress: f
685.9231 	DATA 	Keypress: j
688.1750 	DATA 	Keypress: f
690.4572 	DATA 	Keypress: j
692.7240 	DATA 	Keypress: j
695.0089 	DATA 	Keypress: j
697.2247 	DATA 	Keypress: f
699.5067 	DATA 	Keypress: j
701.7896 	DATA 	Keypress: j
704.0406 	DATA 	Keypress: j
706.4179 	DATA 	Keypress: j
708.5898 	DATA 	Keypress: f
710.8572 	DATA 	Keypress: f
713.1060 	DATA 	Keypress: j
715.3738 	DATA 	Keypress: j
717.6575 	DATA 	Keypress: f
719.9236 	DATA 	Keypress: f
722.1904 	DATA 	Keypress: j
731.3931 	DATA 	Keypress: space
735.2749 	DATA 	Keypress: 4
738.0132 	DATA 	Keypress: 2
741.1955 	DATA 	Keypress: 3
743.4292 	DATA 	Keypress: 1
745.6227 	DATA 	Keypress: 4
747.9578 	DATA 	Keypress: 4
750.2800 	DATA 	Keypress: 3
752.4595 	DATA 	Keypress: 4
754.6293 	DATA 	Keypress: 4
756.7130 	DATA 	Keypress: 2
758.9533 	DATA 	Keypress: 3
761.0990 	DATA 	Keypress: 1
763.6437 	DATA 	Keypress: 3
765.7718 	DATA 	Keypress: 4
767.9600 	DATA 	Keypress: 1
770.2304 	DATA 	Keypress: 1
772.5302 	DATA 	Keypress: 1
774.6782 	DATA 	Keypress: 1
776.7909 	DATA 	Keypress: 1
779.1171 	DATA 	Keypress: 1
781.2520 	DATA 	Keypress: 4
783.4120 	DATA 	Keypress: 4
785.6815 	DATA 	Keypress: 2
787.7733 	DATA 	Keypress: 4
789.8880 	DATA 	Keypress: 4
792.0465 	DATA 	Keypress: 4
794.2339 	DATA 	Keypress: 1
796.3738 	DATA 	Keypress: 1
798.5189 	DATA 	Keypress: 2
800.6925 	DATA 	Keypress: 2
802.7774 	DATA 	Keypress: 2
804.9046 	DATA 	Keypress: 4
807.1455 	DATA 	Keypress: 1
809.3779 	DATA 	Keypress: 4
811.4790 	DATA 	Keypress: 4
813.6981 	DATA 	Keypress: 2
815.8795 	DATA 	Keypress: 4
818.0214 	DATA 	Keypress: 4
820.1345 	DATA 	Keypress: 4
822.4132 	DATA 	Keypress: 4
824.5562 	DATA 	Keypress: 4
826.7315 	DATA 	Keypress: 1
828.8162 	DATA 	Keypress: 2
830.9488 	DATA 	Keypress: 1
833.0248 	DATA 	Keypress: 1
835.1665 	DATA 	Keypress: 1
837.3337 	DATA 	Keypress: 4
839.5222 	DATA 	Keypress: 4
841.7803 	DATA 	Keypress: 4
843.9868 	DATA 	Keypress: 2
846.1798 	DATA 	Keypress: 4
848.2826 	DATA 	Keypress: 4
850.3946 	DATA 	Keypress: 2
852.9573 	DATA 	Keypress: 3
