Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
215	1	standard	AV	ba_base_face_w960.avi	1	Strong	4.996
215	2	oddball	PL	ba_redu_pl_w288.avi	3	Weak	7.487
215	3	oddball	PL	ba_redu_pl_w288.avi	4	No B	2.355
215	4	standard	PL	ba_base_pl_w288.avi	1	Strong	1.999
215	5	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.642
215	6	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.600
215	7	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.464
215	8	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.466
215	9	standard	PL	ba_base_pl_w288.avi	1	Strong	1.761
215	10	oddball	PL	ba_redu_pl_w288.avi	1	Strong	2.775
215	11	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.468
215	12	oddball	PIX	ba_redu_pix_w960.avi	4	No B	3.108
215	13	oddball	PL	ba_redu_pl_w288.avi	1	Strong	2.824
215	14	standard	AV	ba_base_face_w960.avi	1	Strong	1.852
215	15	standard	AV	ba_base_face_w960.avi	1	Strong	1.464
215	16	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.736
215	17	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.497
215	18	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.593
215	19	standard	AV	ba_base_face_w960.avi	1	Strong	1.629
215	20	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.795
215	21	standard	PL	ba_base_pl_w288.avi	1	Strong	1.619
215	22	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.963
215	23	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.425
215	24	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.540
215	25	standard	AV	ba_base_face_w960.avi	1	Strong	1.558
215	26	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.562
215	27	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.589
215	28	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.463
215	29	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	3.547
215	30	oddball	PIX	ba_redu_pix_w960.avi	4	No B	4.676
215	31	standard	PIX	ba_base_pix_w960.avi	3	Weak	3.493
215	32	oddball	PL	ba_redu_pl_w288.avi	3	Weak	4.416
215	33	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	4.434
215	34	standard	PIX	ba_base_pix_w960.avi	3	Weak	1.664
215	35	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.498
215	36	oddball	AV	ba_redu_face_w960.avi	2	Medium	1.662
215	37	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.613
215	38	standard	AV	ba_base_face_w960.avi	2	Medium	3.312
215	39	standard	PL	ba_base_pl_w288.avi	2	Medium	1.499
215	40	standard	AV	ba_base_face_w960.avi	2	Medium	1.872
215	41	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	1.428
215	42	standard	AV	ba_base_face_w960.avi	1	Strong	1.547
215	43	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.376
215	44	standard	PL	ba_base_pl_w288.avi	1	Strong	1.461
215	45	standard	AV	ba_base_face_w960.avi	1	Strong	1.356
215	46	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.267
215	47	standard	PL	ba_base_pl_w288.avi	1	Strong	1.439
215	48	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.221
215	49	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.318
215	50	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.410
215	51	standard	PL	ba_base_pl_w288.avi	1	Strong	1.242
215	52	standard	PL	ba_base_pl_w288.avi	1	Strong	1.222
215	53	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.453
215	54	standard	PL	ba_base_pl_w288.avi	1	Strong	1.343
