0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
686.5520 	DATA 	Keypress: j
688.8130 	DATA 	Keypress: j
691.1525 	DATA 	Keypress: f
693.3518 	DATA 	Keypress: j
695.6188 	DATA 	Keypress: j
697.9011 	DATA 	Keypress: j
700.1529 	DATA 	Keypress: j
702.3524 	DATA 	Keypress: f
705.0810 	DATA 	Keypress: f
706.8472 	DATA 	Keypress: j
709.5819 	DATA 	Keypress: f
711.4512 	DATA 	Keypress: j
713.6798 	DATA 	Keypress: f
716.0489 	DATA 	Keypress: f
718.2827 	DATA 	Keypress: f
720.4515 	DATA 	Keypress: f
722.7684 	DATA 	Keypress: j
725.0028 	DATA 	Keypress: f
727.2518 	DATA 	Keypress: j
742.8177 	DATA 	Keypress: space
746.3249 	DATA 	Keypress: 2
749.0773 	DATA 	Keypress: 3
751.1044 	DATA 	Keypress: 1
753.5469 	DATA 	Keypress: 4
755.5205 	DATA 	Keypress: 1
757.6753 	DATA 	Keypress: 4
759.6036 	DATA 	Keypress: 4
761.7396 	DATA 	Keypress: 4
763.6816 	DATA 	Keypress: 1
765.4656 	DATA 	Keypress: 1
767.3660 	DATA 	Keypress: 4
769.2281 	DATA 	Keypress: 1
770.9795 	DATA 	Keypress: 4
772.7143 	DATA 	Keypress: 1
774.5279 	DATA 	Keypress: 4
776.3956 	DATA 	Keypress: 4
778.1488 	DATA 	Keypress: 4
780.0848 	DATA 	Keypress: 1
781.7137 	DATA 	Keypress: 1
783.4632 	DATA 	Keypress: 1
785.3633 	DATA 	Keypress: 4
787.0630 	DATA 	Keypress: e
788.0474 	DATA 	Keypress: 4
789.1217 	DATA 	Keypress: 1
790.8464 	DATA 	Keypress: 4
792.3132 	DATA 	Keypress: 4
794.3969 	DATA 	Keypress: 2
795.9979 	DATA 	Keypress: 4
798.0807 	DATA 	Keypress: 1
799.7851 	DATA 	Keypress: 1
802.1104 	DATA 	Keypress: 4
803.7978 	DATA 	Keypress: 4
806.2284 	DATA 	Keypress: 1
807.9463 	DATA 	Keypress: 2
809.7479 	DATA 	Keypress: 2
811.8029 	DATA 	Keypress: 4
813.4689 	DATA 	Keypress: 4
815.3655 	DATA 	Keypress: 4
817.4553 	DATA 	Keypress: 1
819.4713 	DATA 	Keypress: 4
821.6300 	DATA 	Keypress: 2
823.3850 	DATA 	Keypress: 1
825.4947 	DATA 	Keypress: 3
827.2568 	DATA 	Keypress: 1
829.1048 	DATA 	Keypress: 1
831.0013 	DATA 	Keypress: 3
832.7992 	DATA 	Keypress: 1
834.5482 	DATA 	Keypress: 1
836.2512 	DATA 	Keypress: 1
838.0129 	DATA 	Keypress: 1
839.9961 	DATA 	Keypress: 3
841.7185 	DATA 	Keypress: 4
843.6128 	DATA 	Keypress: 1
845.2641 	DATA 	Keypress: 1
847.2817 	DATA 	Keypress: 4
