Subject	Trial	StimType	StimCategory	Stimulus	KEY	Rating	RT
117	1	standard	PIX	ba_base_pix_w960.avi	1	Strong	7.152
117	2	standard	PL	ba_base_pl_w288.avi	1	Strong	4.900
117	3	oddball	PL	ba_redu_pl_w288.avi	3	Weak	2.445
117	4	standard	PIX	ba_base_pix_w960.avi	1	Strong	2.125
117	5	oddball	PIX	ba_redu_pix_w960.avi	4	No B	2.566
117	6	oddball	PIX	ba_redu_pix_w960.avi	4	No B	5.719
117	7	oddball	AV	ba_redu_face_w960.avi	1	Strong	2.497
117	8	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.899
117	9	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.788
117	10	oddball	PIX	ba_redu_pix_w960.avi	4	No B	4.118
117	11	oddball	PIX	ba_redu_pix_w960.avi	1	Strong	2.352
117	12	standard	AV	ba_base_face_w960.avi	1	Strong	2.059
117	13	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	2.455
117	14	oddball	PL	ba_redu_pl_w288.avi	1	Strong	2.006
117	15	standard	AV	ba_base_face_w960.avi	1	Strong	1.750
117	16	standard	PL	ba_base_pl_w288.avi	1	Strong	2.183
117	17	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.629
117	18	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.400
117	19	standard	PL	ba_base_pl_w288.avi	1	Strong	1.435
117	20	standard	PL	ba_base_pl_w288.avi	1	Strong	1.384
117	21	oddball	PL	ba_redu_pl_w288.avi	2	Medium	2.130
117	22	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.528
117	23	standard	AV	ba_base_face_w960.avi	1	Strong	1.395
117	24	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.746
117	25	standard	AV	ba_base_face_w960.avi	1	Strong	1.386
117	26	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.596
117	27	standard	AV	ba_base_face_w960.avi	1	Strong	1.365
117	28	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.418
117	29	standard	AV	ba_base_face_w960.avi	1	Strong	1.331
117	30	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.573
117	31	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.564
117	32	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.533
117	33	standard	PL	ba_base_pl_w288.avi	1	Strong	1.839
117	34	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.526
117	35	standard	AV	ba_base_face_w960.avi	1	Strong	1.462
117	36	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.566
117	37	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.628
117	38	standard	PL	ba_base_pl_w288.avi	1	Strong	1.701
117	39	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.543
117	40	standard	AV	ba_base_face_w960.avi	1	Strong	1.554
117	41	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.526
117	42	standard	PIX	ba_base_pix_w960.avi	1	Strong	1.581
117	43	oddball	AV	ba_redu_face_w960.avi	1	Strong	1.540
117	44	oddball	PL	ba_redu_pl_w288.avi	1	Strong	1.945
117	45	standard	PL	ba_base_pl_w288.avi	1	Strong	1.515
117	46	standard	AV	ba_base_face_w960.avi	1	Strong	1.522
117	47	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	2.055
117	48	standard	PL	ba_base_pl_w288.avi	1	Strong	1.506
117	49	oddball	PL	ba_redu_pl_w288.avi	2	Medium	1.763
117	50	oddball	PIX	ba_redu_pix_w960.avi	2	Medium	1.531
117	51	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.977
117	52	standard	PIX	ba_base_pix_w960.avi	3	Weak	2.883
117	53	oddball	PIX	ba_redu_pix_w960.avi	3	Weak	1.622
117	54	standard	PL	ba_base_pl_w288.avi	3	Weak	1.694
