Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
188	1	1	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.883
188	1	2	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.429
188	1	3	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.358
188	1	4	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.439
188	1	5	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.308
188	1	6	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.250
188	1	7	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.409
188	1	8	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.257
188	1	9	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.358
188	1	10	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.250
188	1	11	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.226
188	1	12	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.287
188	1	13	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.326
188	1	14	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.386
188	1	15	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.302
188	1	16	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.323
188	1	17	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.376
188	1	18	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.566
188	1	19	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.275
188	1	20	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.271
188	1	21	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.258
188	1	22	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.227
188	1	23	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.259
188	1	24	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.270
188	1	25	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.189
188	1	26	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.280
188	1	27	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.320
188	1	28	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.303
188	1	29	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.359
188	1	30	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.190
188	1	31	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.220
188	1	32	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.257
188	1	33	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.210
188	1	34	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.243
188	1	35	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.193
188	1	36	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.224
188	1	37	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.226
188	1	38	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.250
188	1	39	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.339
188	1	40	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.309
188	1	41	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.271
188	1	42	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.229
188	1	43	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.274
188	1	44	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.371
188	1	45	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.287
188	1	46	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.197
188	1	47	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.317
188	1	48	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.243
188	1	49	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.341
188	1	50	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.369
188	1	51	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.139
188	1	52	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.220
188	1	53	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.238
188	1	54	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.336
188	1	55	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.358
188	1	56	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.252
188	1	57	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.225
188	1	58	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.568
188	1	59	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.171
188	1	60	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.250
188	1	61	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.225
188	1	62	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.333
