0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
22.3449 	DATA 	Keypress: space
28.2635 	DATA 	Keypress: space
35.4336 	DATA 	Keypress: space
37.7084 	DATA 	Keypress: f
39.6069 	DATA 	Keypress: j
41.6231 	DATA 	Keypress: j
43.9406 	DATA 	Keypress: j
46.7751 	DATA 	Keypress: j
48.5924 	DATA 	Keypress: f
50.8621 	DATA 	Keypress: j
53.1958 	DATA 	Keypress: f
55.3461 	DATA 	Keypress: f
57.7399 	DATA 	Keypress: j
59.9940 	DATA 	Keypress: j
62.2232 	DATA 	Keypress: j
64.4454 	DATA 	Keypress: j
66.7283 	DATA 	Keypress: j
69.0284 	DATA 	Keypress: j
71.3611 	DATA 	Keypress: f
73.4894 	DATA 	Keypress: j
75.9254 	DATA 	Keypress: f
78.6600 	DATA 	Keypress: j
80.3119 	DATA 	Keypress: j
82.6092 	DATA 	Keypress: f
84.9956 	DATA 	Keypress: j
87.2286 	DATA 	Keypress: j
89.5069 	DATA 	Keypress: j
91.7619 	DATA 	Keypress: f
94.0789 	DATA 	Keypress: f
96.2464 	DATA 	Keypress: j
98.5282 	DATA 	Keypress: j
100.9249 	DATA 	Keypress: f
103.0121 	DATA 	Keypress: j
105.3107 	DATA 	Keypress: j
107.6457 	DATA 	Keypress: j
109.8962 	DATA 	Keypress: f
112.1947 	DATA 	Keypress: j
114.4293 	DATA 	Keypress: f
116.7283 	DATA 	Keypress: f
119.0120 	DATA 	Keypress: j
121.2396 	DATA 	Keypress: j
123.5070 	DATA 	Keypress: j
125.8065 	DATA 	Keypress: f
128.0566 	DATA 	Keypress: f
130.2939 	DATA 	Keypress: j
132.5902 	DATA 	Keypress: j
134.7568 	DATA 	Keypress: j
137.1465 	DATA 	Keypress: f
139.3396 	DATA 	Keypress: j
141.5562 	DATA 	Keypress: f
143.8906 	DATA 	Keypress: j
146.1236 	DATA 	Keypress: j
148.4924 	DATA 	Keypress: f
150.7593 	DATA 	Keypress: f
152.9618 	DATA 	Keypress: f
155.1271 	DATA 	Keypress: j
157.4941 	DATA 	Keypress: j
159.7906 	DATA 	Keypress: f
161.8954 	DATA 	Keypress: j
164.2116 	DATA 	Keypress: f
166.4773 	DATA 	Keypress: f
168.8915 	DATA 	Keypress: f
171.1586 	DATA 	Keypress: j
173.3797 	DATA 	Keypress: j
175.6240 	DATA 	Keypress: j
178.2926 	DATA 	Keypress: f
180.1124 	DATA 	Keypress: f
182.4736 	DATA 	Keypress: f
184.6606 	DATA 	Keypress: f
186.9240 	DATA 	Keypress: j
189.1789 	DATA 	Keypress: f
191.5073 	DATA 	Keypress: f
193.7114 	DATA 	Keypress: j
195.9619 	DATA 	Keypress: j
198.3400 	DATA 	Keypress: j
200.9413 	DATA 	Keypress: j
202.7623 	DATA 	Keypress: j
205.1118 	DATA 	Keypress: j
207.3616 	DATA 	Keypress: j
209.5945 	DATA 	Keypress: j
211.9745 	DATA 	Keypress: f
214.1954 	DATA 	Keypress: f
216.4105 	DATA 	Keypress: j
219.1081 	DATA 	Keypress: f
221.0586 	DATA 	Keypress: j
223.2621 	DATA 	Keypress: f
225.5070 	DATA 	Keypress: j
227.7608 	DATA 	Keypress: j
230.0568 	DATA 	Keypress: j
232.3952 	DATA 	Keypress: f
234.6065 	DATA 	Keypress: f
236.8569 	DATA 	Keypress: f
239.1958 	DATA 	Keypress: f
241.8426 	DATA 	Keypress: f
243.7754 	DATA 	Keypress: f
245.8294 	DATA 	Keypress: f
248.0732 	DATA 	Keypress: j
250.4119 	DATA 	Keypress: j
253.1587 	DATA 	Keypress: j
255.4258 	DATA 	Keypress: j
257.2956 	DATA 	Keypress: j
259.4400 	DATA 	Keypress: f
261.7405 	DATA 	Keypress: f
270.9107 	DATA 	Keypress: space
272.9920 	DATA 	Keypress: j
275.3667 	DATA 	Keypress: j
277.5514 	DATA 	Keypress: j
279.7413 	DATA 	Keypress: j
281.9919 	DATA 	Keypress: f
284.2418 	DATA 	Keypress: j
286.4913 	DATA 	Keypress: j
288.7409 	DATA 	Keypress: f
290.9919 	DATA 	Keypress: j
293.2586 	DATA 	Keypress: f
295.4956 	DATA 	Keypress: j
297.7423 	DATA 	Keypress: j
300.0078 	DATA 	Keypress: f
302.2582 	DATA 	Keypress: f
304.5329 	DATA 	Keypress: j
306.7580 	DATA 	Keypress: j
309.0250 	DATA 	Keypress: j
311.2755 	DATA 	Keypress: f
313.5253 	DATA 	Keypress: f
315.7751 	DATA 	Keypress: f
318.0249 	DATA 	Keypress: j
320.2735 	DATA 	Keypress: f
322.5246 	DATA 	Keypress: j
324.7756 	DATA 	Keypress: j
327.0246 	DATA 	Keypress: j
329.2918 	DATA 	Keypress: f
331.5423 	DATA 	Keypress: j
333.7922 	DATA 	Keypress: f
336.0421 	DATA 	Keypress: j
338.6609 	DATA 	Keypress: j
340.5412 	DATA 	Keypress: f
342.7921 	DATA 	Keypress: j
345.0415 	DATA 	Keypress: j
347.2919 	DATA 	Keypress: j
