0.0003 	WARNING 	Monitor specification not found. Creating a temporary one...
28.5713 	DATA 	Keypress: space
33.8392 	DATA 	Keypress: space
44.6830 	DATA 	Keypress: space
48.2707 	DATA 	Keypress: j
51.8085 	DATA 	Keypress: j
54.0661 	DATA 	Keypress: j
57.8710 	DATA 	Keypress: j
58.2224 	DATA 	Keypress: space
58.3584 	DATA 	Keypress: space
60.4545 	DATA 	Keypress: space
62.3047 	DATA 	Keypress: j
64.9561 	DATA 	Keypress: j
67.3428 	DATA 	Keypress: j
69.8314 	DATA 	Keypress: j
71.7420 	DATA 	Keypress: f
73.9860 	DATA 	Keypress: j
76.2220 	DATA 	Keypress: f
78.4707 	DATA 	Keypress: j
80.7756 	DATA 	Keypress: j
82.9885 	DATA 	Keypress: j
85.2426 	DATA 	Keypress: f
87.1224 	DATA 	Keypress: j
89.4381 	DATA 	Keypress: j
91.6545 	DATA 	Keypress: j
93.9043 	DATA 	Keypress: f
96.5061 	DATA 	Keypress: j
98.7732 	DATA 	Keypress: j
101.0396 	DATA 	Keypress: j
103.3426 	DATA 	Keypress: j
105.2210 	DATA 	Keypress: j
107.8047 	DATA 	Keypress: j
110.0546 	DATA 	Keypress: j
111.9543 	DATA 	Keypress: f
114.5555 	DATA 	Keypress: f
116.8216 	DATA 	Keypress: j
119.0714 	DATA 	Keypress: f
121.3222 	DATA 	Keypress: f
123.5720 	DATA 	Keypress: j
125.8558 	DATA 	Keypress: j
128.1050 	DATA 	Keypress: j
130.3558 	DATA 	Keypress: f
132.6050 	DATA 	Keypress: f
134.8555 	DATA 	Keypress: j
136.7881 	DATA 	Keypress: j
139.0042 	DATA 	Keypress: j
141.1552 	DATA 	Keypress: j
143.8716 	DATA 	Keypress: f
146.1211 	DATA 	Keypress: j
148.3732 	DATA 	Keypress: f
150.6233 	DATA 	Keypress: f
152.8892 	DATA 	Keypress: f
155.1383 	DATA 	Keypress: j
157.3882 	DATA 	Keypress: j
159.6376 	DATA 	Keypress: j
161.9067 	DATA 	Keypress: f
164.1552 	DATA 	Keypress: j
166.4061 	DATA 	Keypress: j
168.6555 	DATA 	Keypress: j
170.9224 	DATA 	Keypress: j
173.1730 	DATA 	Keypress: f
175.4395 	DATA 	Keypress: j
177.3550 	DATA 	Keypress: j
179.9552 	DATA 	Keypress: j
182.2059 	DATA 	Keypress: f
184.4731 	DATA 	Keypress: j
186.7222 	DATA 	Keypress: j
188.9895 	DATA 	Keypress: j
191.2400 	DATA 	Keypress: j
193.1057 	DATA 	Keypress: j
195.7724 	DATA 	Keypress: f
198.0404 	DATA 	Keypress: f
199.9545 	DATA 	Keypress: j
202.1548 	DATA 	Keypress: j
204.4378 	DATA 	Keypress: f
207.0736 	DATA 	Keypress: f
209.3225 	DATA 	Keypress: f
211.5726 	DATA 	Keypress: j
213.4043 	DATA 	Keypress: j
216.1049 	DATA 	Keypress: f
217.9214 	DATA 	Keypress: j
220.2549 	DATA 	Keypress: f
222.8557 	DATA 	Keypress: f
224.7554 	DATA 	Keypress: j
227.0385 	DATA 	Keypress: f
229.2395 	DATA 	Keypress: f
231.3884 	DATA 	Keypress: f
234.1396 	DATA 	Keypress: j
236.3903 	DATA 	Keypress: j
238.6394 	DATA 	Keypress: f
240.5217 	DATA 	Keypress: f
242.7884 	DATA 	Keypress: f
245.4058 	DATA 	Keypress: j
247.2215 	DATA 	Keypress: j
249.9059 	DATA 	Keypress: f
252.1711 	DATA 	Keypress: f
254.0558 	DATA 	Keypress: j
256.2877 	DATA 	Keypress: j
258.9218 	DATA 	Keypress: f
261.1882 	DATA 	Keypress: f
263.4385 	DATA 	Keypress: f
265.6894 	DATA 	Keypress: f
267.9386 	DATA 	Keypress: j
270.2052 	DATA 	Keypress: f
278.1566 	DATA 	Keypress: space
280.6690 	DATA 	Keypress: j
282.5432 	DATA 	Keypress: j
284.9298 	DATA 	Keypress: f
287.1475 	DATA 	Keypress: j
289.3559 	DATA 	Keypress: j
291.6222 	DATA 	Keypress: f
293.8893 	DATA 	Keypress: j
296.1708 	DATA 	Keypress: f
298.4384 	DATA 	Keypress: f
300.3543 	DATA 	Keypress: j
303.0824 	DATA 	Keypress: f
305.3218 	DATA 	Keypress: j
307.7053 	DATA 	Keypress: j
309.8566 	DATA 	Keypress: j
312.1231 	DATA 	Keypress: f
314.3891 	DATA 	Keypress: j
316.6725 	DATA 	Keypress: f
318.5936 	DATA 	Keypress: j
321.2386 	DATA 	Keypress: j
323.5054 	DATA 	Keypress: j
325.7895 	DATA 	Keypress: j
328.1225 	DATA 	Keypress: j
330.0714 	DATA 	Keypress: j
332.7030 	DATA 	Keypress: j
334.9891 	DATA 	Keypress: j
337.2396 	DATA 	Keypress: j
339.5052 	DATA 	Keypress: f
341.4566 	DATA 	Keypress: f
344.0552 	DATA 	Keypress: j
346.3237 	DATA 	Keypress: j
348.5722 	DATA 	Keypress: f
350.8558 	DATA 	Keypress: f
353.1234 	DATA 	Keypress: f
355.3886 	DATA 	Keypress: j
357.6561 	DATA 	Keypress: j
359.9392 	DATA 	Keypress: f
362.2060 	DATA 	Keypress: f
364.4731 	DATA 	Keypress: j
366.7396 	DATA 	Keypress: f
369.0230 	DATA 	Keypress: j
370.8922 	DATA 	Keypress: f
373.2393 	DATA 	Keypress: j
375.8554 	DATA 	Keypress: j
377.7587 	DATA 	Keypress: f
380.0044 	DATA 	Keypress: f
382.2881 	DATA 	Keypress: f
384.9220 	DATA 	Keypress: j
386.7878 	DATA 	Keypress: j
389.0892 	DATA 	Keypress: j
391.2545 	DATA 	Keypress: j
393.5878 	DATA 	Keypress: j
396.2385 	DATA 	Keypress: f
398.0932 	DATA 	Keypress: j
400.7561 	DATA 	Keypress: f
403.0391 	DATA 	Keypress: j
404.9091 	DATA 	Keypress: j
407.0973 	DATA 	Keypress: j
409.3721 	DATA 	Keypress: j
411.7218 	DATA 	Keypress: j
413.9100 	DATA 	Keypress: j
416.1260 	DATA 	Keypress: j
418.9062 	DATA 	Keypress: f
421.2471 	DATA 	Keypress: f
423.0293 	DATA 	Keypress: f
425.3047 	DATA 	Keypress: j
427.9714 	DATA 	Keypress: f
430.2397 	DATA 	Keypress: f
432.4891 	DATA 	Keypress: f
434.7559 	DATA 	Keypress: j
436.6897 	DATA 	Keypress: j
438.9262 	DATA 	Keypress: j
441.5391 	DATA 	Keypress: f
443.8060 	DATA 	Keypress: f
446.1061 	DATA 	Keypress: j
447.9381 	DATA 	Keypress: j
450.2585 	DATA 	Keypress: f
452.4434 	DATA 	Keypress: j
454.7540 	DATA 	Keypress: j
456.9105 	DATA 	Keypress: f
459.7183 	DATA 	Keypress: j
461.6243 	DATA 	Keypress: f
464.2392 	DATA 	Keypress: j
466.4895 	DATA 	Keypress: j
468.3256 	DATA 	Keypress: j
470.4440 	DATA 	Keypress: j
472.6936 	DATA 	Keypress: j
475.0930 	DATA 	Keypress: j
477.4266 	DATA 	Keypress: j
479.4935 	DATA 	Keypress: j
481.9269 	DATA 	Keypress: j
484.1593 	DATA 	Keypress: f
486.5269 	DATA 	Keypress: j
488.8037 	DATA 	Keypress: j
491.0264 	DATA 	Keypress: j
493.3267 	DATA 	Keypress: j
495.9563 	DATA 	Keypress: f
498.2225 	DATA 	Keypress: j
500.4888 	DATA 	Keypress: f
502.3771 	DATA 	Keypress: j
504.6425 	DATA 	Keypress: f
512.8411 	DATA 	Keypress: space
514.9226 	DATA 	Keypress: j
517.1890 	DATA 	Keypress: j
519.1061 	DATA 	Keypress: j
521.2882 	DATA 	Keypress: f
523.5942 	DATA 	Keypress: j
525.8596 	DATA 	Keypress: f
528.0715 	DATA 	Keypress: j
530.3257 	DATA 	Keypress: j
532.6861 	DATA 	Keypress: j
535.3053 	DATA 	Keypress: j
537.6392 	DATA 	Keypress: j
539.9060 	DATA 	Keypress: j
542.1720 	DATA 	Keypress: j
544.4234 	DATA 	Keypress: j
546.7243 	DATA 	Keypress: f
548.9892 	DATA 	Keypress: f
551.2391 	DATA 	Keypress: j
553.5571 	DATA 	Keypress: j
555.8311 	DATA 	Keypress: f
558.0730 	DATA 	Keypress: j
560.3741 	DATA 	Keypress: j
562.6385 	DATA 	Keypress: f
564.9237 	DATA 	Keypress: j
567.5635 	DATA 	Keypress: j
569.4214 	DATA 	Keypress: f
571.7228 	DATA 	Keypress: f
573.9898 	DATA 	Keypress: j
576.2698 	DATA 	Keypress: j
578.5233 	DATA 	Keypress: f
580.7894 	DATA 	Keypress: f
583.0704 	DATA 	Keypress: f
585.3390 	DATA 	Keypress: j
587.6218 	DATA 	Keypress: f
589.4926 	DATA 	Keypress: j
592.1561 	DATA 	Keypress: j
594.4223 	DATA 	Keypress: j
596.8537 	DATA 	Keypress: f
598.9715 	DATA 	Keypress: j
601.2228 	DATA 	Keypress: f
603.4888 	DATA 	Keypress: j
