0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
860.1306 	DATA 	Keypress: 1
862.4043 	DATA 	Keypress: 4
865.5590 	DATA 	Keypress: 1
870.5249 	DATA 	Keypress: 1
873.7828 	DATA 	Keypress: 4
876.2725 	DATA 	Keypress: 4
879.2473 	DATA 	Keypress: 3
884.1501 	DATA 	Keypress: 3
885.9916 	DATA 	Keypress: 1
887.4984 	DATA 	Keypress: 1
890.1762 	DATA 	Keypress: 4
891.6486 	DATA 	Keypress: 1
893.2820 	DATA 	Keypress: 1
896.5803 	DATA 	Keypress: 1
900.0103 	DATA 	Keypress: 4
902.2012 	DATA 	Keypress: 1
904.1407 	DATA 	Keypress: 1
906.0323 	DATA 	Keypress: 4
907.8486 	DATA 	Keypress: 1
910.1651 	DATA 	Keypress: 1
914.8101 	DATA 	Keypress: 1
916.8060 	DATA 	Keypress: 1
918.1147 	DATA 	Keypress: 1
920.6751 	DATA 	Keypress: 4
922.8007 	DATA 	Keypress: 4
924.4424 	DATA 	Keypress: 1
927.6437 	DATA 	Keypress: 4
929.1426 	DATA 	Keypress: 1
931.7904 	DATA 	Keypress: 1
934.5660 	DATA 	Keypress: 1
936.5257 	DATA 	Keypress: 1
939.3817 	DATA 	Keypress: 1
943.2417 	DATA 	Keypress: 1
946.0882 	DATA 	Keypress: 1
948.5829 	DATA 	Keypress: 4
950.7632 	DATA 	Keypress: 1
952.1309 	DATA 	Keypress: 1
