0.0003 	WARNING 	Monitor specification not found. Creating a temporary one...
538.6217 	DATA 	Keypress: space
540.6848 	DATA 	Keypress: j
542.3166 	DATA 	Keypress: j
544.6338 	DATA 	Keypress: f
546.9496 	DATA 	Keypress: f
548.9663 	DATA 	Keypress: j
551.3513 	DATA 	Keypress: f
553.5509 	DATA 	Keypress: f
555.8338 	DATA 	Keypress: j
558.2012 	DATA 	Keypress: j
560.9512 	DATA 	Keypress: f
562.5829 	DATA 	Keypress: f
564.8174 	DATA 	Keypress: j
567.2174 	DATA 	Keypress: j
569.4511 	DATA 	Keypress: j
571.6500 	DATA 	Keypress: j
574.1176 	DATA 	Keypress: j
576.1349 	DATA 	Keypress: f
578.4845 	DATA 	Keypress: j
580.6006 	DATA 	Keypress: j
583.1171 	DATA 	Keypress: j
584.9506 	DATA 	Keypress: j
587.4341 	DATA 	Keypress: f
589.5999 	DATA 	Keypress: j
591.9346 	DATA 	Keypress: j
594.1328 	DATA 	Keypress: f
596.2833 	DATA 	Keypress: f
598.6663 	DATA 	Keypress: j
601.1506 	DATA 	Keypress: j
603.1675 	DATA 	Keypress: j
605.5000 	DATA 	Keypress: f
607.7502 	DATA 	Keypress: j
610.4846 	DATA 	Keypress: f
612.7345 	DATA 	Keypress: f
614.9853 	DATA 	Keypress: f
617.2348 	DATA 	Keypress: j
619.4845 	DATA 	Keypress: j
621.1327 	DATA 	Keypress: j
623.3668 	DATA 	Keypress: j
625.6500 	DATA 	Keypress: j
627.9674 	DATA 	Keypress: f
630.3009 	DATA 	Keypress: f
632.3997 	DATA 	Keypress: j
634.8179 	DATA 	Keypress: j
637.1497 	DATA 	Keypress: j
638.9826 	DATA 	Keypress: j
641.3844 	DATA 	Keypress: f
643.7674 	DATA 	Keypress: f
645.9172 	DATA 	Keypress: j
648.0674 	DATA 	Keypress: f
650.5337 	DATA 	Keypress: f
652.6162 	DATA 	Keypress: f
654.9332 	DATA 	Keypress: j
657.2509 	DATA 	Keypress: j
659.4179 	DATA 	Keypress: f
661.7340 	DATA 	Keypress: f
664.0004 	DATA 	Keypress: j
666.4176 	DATA 	Keypress: j
668.5344 	DATA 	Keypress: f
670.7831 	DATA 	Keypress: f
672.8669 	DATA 	Keypress: f
675.7350 	DATA 	Keypress: j
677.4504 	DATA 	Keypress: f
679.8005 	DATA 	Keypress: f
681.9676 	DATA 	Keypress: f
684.0169 	DATA 	Keypress: j
686.6163 	DATA 	Keypress: f
688.8331 	DATA 	Keypress: j
690.9506 	DATA 	Keypress: j
693.1847 	DATA 	Keypress: f
695.4009 	DATA 	Keypress: f
697.7836 	DATA 	Keypress: j
699.9506 	DATA 	Keypress: f
702.1834 	DATA 	Keypress: f
704.3179 	DATA 	Keypress: f
706.6165 	DATA 	Keypress: f
708.9173 	DATA 	Keypress: j
711.0512 	DATA 	Keypress: j
713.2835 	DATA 	Keypress: j
715.6500 	DATA 	Keypress: f
717.9668 	DATA 	Keypress: j
720.3340 	DATA 	Keypress: f
722.6505 	DATA 	Keypress: f
724.9670 	DATA 	Keypress: j
726.9016 	DATA 	Keypress: j
729.1834 	DATA 	Keypress: j
731.3996 	DATA 	Keypress: j
733.8678 	DATA 	Keypress: f
736.0672 	DATA 	Keypress: f
738.2679 	DATA 	Keypress: f
740.4666 	DATA 	Keypress: j
742.9351 	DATA 	Keypress: j
745.0336 	DATA 	Keypress: f
747.2001 	DATA 	Keypress: j
750.0509 	DATA 	Keypress: j
751.9344 	DATA 	Keypress: f
754.1169 	DATA 	Keypress: f
756.2181 	DATA 	Keypress: f
758.5169 	DATA 	Keypress: j
760.7172 	DATA 	Keypress: f
762.9007 	DATA 	Keypress: f
777.3254 	DATA 	Keypress: space
781.9135 	DATA 	Keypress: 1
784.4163 	DATA 	Keypress: 2
786.1221 	DATA 	Keypress: 2
788.9200 	DATA 	Keypress: 1
791.1872 	DATA 	Keypress: 2
794.0621 	DATA 	Keypress: 2
796.1378 	DATA 	Keypress: 1
798.2503 	DATA 	Keypress: 2
799.7990 	DATA 	Keypress: 2
801.6214 	DATA 	Keypress: 1
803.8023 	DATA 	Keypress: 1
805.5851 	DATA 	Keypress: 1
807.5600 	DATA 	Keypress: 1
809.0054 	DATA 	Keypress: 1
811.1579 	DATA 	Keypress: 1
812.9163 	DATA 	Keypress: 1
814.2002 	DATA 	Keypress: 1
816.4497 	DATA 	Keypress: 1
818.0335 	DATA 	Keypress: 1
819.7337 	DATA 	Keypress: 1
821.6005 	DATA 	Keypress: 1
823.2223 	DATA 	Keypress: 1
825.0009 	DATA 	Keypress: 1
826.7887 	DATA 	Keypress: 1
828.5895 	DATA 	Keypress: 1
830.3016 	DATA 	Keypress: 1
832.8661 	DATA 	Keypress: 2
835.1804 	DATA 	Keypress: 3
838.1392 	DATA 	Keypress: 3
839.6890 	DATA 	Keypress: 3
842.1393 	DATA 	Keypress: 3
843.9340 	DATA 	Keypress: 2
845.3669 	DATA 	Keypress: 2
847.2334 	DATA 	Keypress: 2
848.8557 	DATA 	Keypress: 2
850.6562 	DATA 	Keypress: 2
852.3497 	DATA 	Keypress: 2
854.0854 	DATA 	Keypress: 1
856.0013 	DATA 	Keypress: 1
857.9854 	DATA 	Keypress: 1
859.5498 	DATA 	Keypress: 1
861.2892 	DATA 	Keypress: 1
863.6769 	DATA 	Keypress: 1
865.3051 	DATA 	Keypress: 1
866.9839 	DATA 	Keypress: 1
868.6343 	DATA 	Keypress: 1
870.6508 	DATA 	Keypress: 1
872.2342 	DATA 	Keypress: 1
874.3764 	DATA 	Keypress: 1
875.7892 	DATA 	Keypress: 1
877.5056 	DATA 	Keypress: 1
879.4169 	DATA 	Keypress: 1
880.9894 	DATA 	Keypress: 1
882.8500 	DATA 	Keypress: 1
