0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
47.4827 	DATA 	Keypress: space
51.7828 	DATA 	Keypress: space
62.3075 	DATA 	Keypress: space
66.1752 	DATA 	Keypress: j
68.6416 	DATA 	Keypress: j
69.5713 	DATA 	Keypress: space
70.6575 	DATA 	Keypress: j
72.2690 	DATA 	Keypress: j
73.6859 	DATA 	Keypress: j
77.6022 	DATA 	Keypress: j
80.0082 	DATA 	Keypress: j
82.1919 	DATA 	Keypress: j
84.2565 	DATA 	Keypress: j
86.5022 	DATA 	Keypress: j
88.7578 	DATA 	Keypress: j
90.9685 	DATA 	Keypress: j
92.3592 	DATA 	Keypress: j
94.5361 	DATA 	Keypress: j
96.3529 	DATA 	Keypress: j
98.0756 	DATA 	Keypress: j
99.8418 	DATA 	Keypress: j
102.3754 	DATA 	Keypress: j
104.8410 	DATA 	Keypress: j
106.9683 	DATA 	Keypress: j
109.3360 	DATA 	Keypress: j
111.8359 	DATA 	Keypress: j
113.9912 	DATA 	Keypress: j
116.2863 	DATA 	Keypress: j
118.5577 	DATA 	Keypress: j
121.3208 	DATA 	Keypress: j
123.1583 	DATA 	Keypress: f
125.5032 	DATA 	Keypress: j
128.1207 	DATA 	Keypress: j
130.3861 	DATA 	Keypress: j
132.6540 	DATA 	Keypress: j
135.3343 	DATA 	Keypress: j
137.2741 	DATA 	Keypress: j
139.9919 	DATA 	Keypress: j
141.4031 	DATA 	Keypress: j
143.3249 	DATA 	Keypress: j
145.8526 	DATA 	Keypress: j
147.8412 	DATA 	Keypress: j
150.0402 	DATA 	Keypress: j
152.0080 	DATA 	Keypress: j
154.6859 	DATA 	Keypress: j
156.7197 	DATA 	Keypress: j
158.9856 	DATA 	Keypress: j
161.3856 	DATA 	Keypress: j
163.1745 	DATA 	Keypress: j
165.3411 	DATA 	Keypress: j
167.4361 	DATA 	Keypress: j
170.1584 	DATA 	Keypress: j
173.0910 	DATA 	Keypress: f
175.0017 	DATA 	Keypress: j
177.0523 	DATA 	Keypress: j
179.5692 	DATA 	Keypress: j
181.3688 	DATA 	Keypress: j
184.8045 	DATA 	Keypress: j
187.0871 	DATA 	Keypress: j
189.7580 	DATA 	Keypress: j
191.1724 	DATA 	Keypress: j
193.8545 	DATA 	Keypress: j
195.8216 	DATA 	Keypress: j
198.3873 	DATA 	Keypress: j
200.6539 	DATA 	Keypress: j
202.2766 	DATA 	Keypress: j
205.1713 	DATA 	Keypress: j
206.9089 	DATA 	Keypress: j
209.2730 	DATA 	Keypress: j
211.9547 	DATA 	Keypress: j
214.2368 	DATA 	Keypress: j
216.4868 	DATA 	Keypress: j
218.7539 	DATA 	Keypress: j
220.3188 	DATA 	Keypress: j
222.8073 	DATA 	Keypress: j
225.5379 	DATA 	Keypress: j
229.3243 	DATA 	Keypress: j
234.2541 	DATA 	Keypress: j
236.8370 	DATA 	Keypress: j
238.5079 	DATA 	Keypress: j
240.6264 	DATA 	Keypress: j
243.3041 	DATA 	Keypress: f
246.6914 	DATA 	Keypress: j
249.6077 	DATA 	Keypress: j
252.0071 	DATA 	Keypress: j
254.2028 	DATA 	Keypress: j
256.6698 	DATA 	Keypress: j
259.4706 	DATA 	Keypress: j
261.8215 	DATA 	Keypress: j
265.3419 	DATA 	Keypress: j
267.9582 	DATA 	Keypress: j
272.3087 	DATA 	Keypress: j
275.7461 	DATA 	Keypress: j
277.6036 	DATA 	Keypress: j
281.2583 	DATA 	Keypress: j
283.6253 	DATA 	Keypress: j
285.8742 	DATA 	Keypress: j
288.2078 	DATA 	Keypress: j
296.9476 	DATA 	Keypress: space
299.3653 	DATA 	Keypress: j
300.8355 	DATA 	Keypress: j
302.6860 	DATA 	Keypress: j
305.2526 	DATA 	Keypress: j
307.5370 	DATA 	Keypress: j
309.6866 	DATA 	Keypress: f
311.8697 	DATA 	Keypress: j
