0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
344.6971 	DATA 	Keypress: j
346.9481 	DATA 	Keypress: f
348.8466 	DATA 	Keypress: f
351.0808 	DATA 	Keypress: j
353.2964 	DATA 	Keypress: j
356.0474 	DATA 	Keypress: f
358.2134 	DATA 	Keypress: f
360.1301 	DATA 	Keypress: j
362.7301 	DATA 	Keypress: f
364.9809 	DATA 	Keypress: f
367.2311 	DATA 	Keypress: f
369.0298 	DATA 	Keypress: f
371.3302 	DATA 	Keypress: j
373.5651 	DATA 	Keypress: f
375.7475 	DATA 	Keypress: j
378.1305 	DATA 	Keypress: j
380.4470 	DATA 	Keypress: f
382.5807 	DATA 	Keypress: j
384.6971 	DATA 	Keypress: f
387.0480 	DATA 	Keypress: j
389.2636 	DATA 	Keypress: j
391.6143 	DATA 	Keypress: f
393.8138 	DATA 	Keypress: j
396.2133 	DATA 	Keypress: j
398.2971 	DATA 	Keypress: f
400.5807 	DATA 	Keypress: f
403.3484 	DATA 	Keypress: f
405.6157 	DATA 	Keypress: f
407.8641 	DATA 	Keypress: j
410.1152 	DATA 	Keypress: j
412.3643 	DATA 	Keypress: j
414.6325 	DATA 	Keypress: j
416.4474 	DATA 	Keypress: j
418.7134 	DATA 	Keypress: j
421.4055 	DATA 	Keypress: j
423.6658 	DATA 	Keypress: j
425.8977 	DATA 	Keypress: j
427.7964 	DATA 	Keypress: j
430.0976 	DATA 	Keypress: j
432.2808 	DATA 	Keypress: f
434.2807 	DATA 	Keypress: f
436.8154 	DATA 	Keypress: f
439.4322 	DATA 	Keypress: f
441.3470 	DATA 	Keypress: j
443.9484 	DATA 	Keypress: j
446.1985 	DATA 	Keypress: j
448.0803 	DATA 	Keypress: f
450.3479 	DATA 	Keypress: f
452.5976 	DATA 	Keypress: f
455.2145 	DATA 	Keypress: f
457.4810 	DATA 	Keypress: f
459.7587 	DATA 	Keypress: f
461.9983 	DATA 	Keypress: f
464.2470 	DATA 	Keypress: f
466.4979 	DATA 	Keypress: f
468.4467 	DATA 	Keypress: j
471.0140 	DATA 	Keypress: f
473.2654 	DATA 	Keypress: f
475.5146 	DATA 	Keypress: f
478.2645 	DATA 	Keypress: f
480.0312 	DATA 	Keypress: f
482.2818 	DATA 	Keypress: f
484.5475 	DATA 	Keypress: j
486.7976 	DATA 	Keypress: f
489.0472 	DATA 	Keypress: j
490.9135 	DATA 	Keypress: j
493.1641 	DATA 	Keypress: j
495.8156 	DATA 	Keypress: f
497.5321 	DATA 	Keypress: f
499.7967 	DATA 	Keypress: f
502.2143 	DATA 	Keypress: j
504.8136 	DATA 	Keypress: f
507.0643 	DATA 	Keypress: f
508.9297 	DATA 	Keypress: j
511.5641 	DATA 	Keypress: j
513.8148 	DATA 	Keypress: j
516.0979 	DATA 	Keypress: j
518.3471 	DATA 	Keypress: j
520.9726 	DATA 	Keypress: f
524.4186 	DATA 	Keypress: space
526.6715 	DATA 	Keypress: f
528.8780 	DATA 	Keypress: f
531.0322 	DATA 	Keypress: f
532.8019 	DATA 	Keypress: j
535.2019 	DATA 	Keypress: f
537.4016 	DATA 	Keypress: j
540.0980 	DATA 	Keypress: j
541.9800 	DATA 	Keypress: f
544.6312 	DATA 	Keypress: j
546.8814 	DATA 	Keypress: j
548.7512 	DATA 	Keypress: j
551.0365 	DATA 	Keypress: j
553.2179 	DATA 	Keypress: f
555.6818 	DATA 	Keypress: f
557.9824 	DATA 	Keypress: j
560.5467 	DATA 	Keypress: j
562.5156 	DATA 	Keypress: j
564.7984 	DATA 	Keypress: f
566.9330 	DATA 	Keypress: f
569.1464 	DATA 	Keypress: f
571.4354 	DATA 	Keypress: j
573.7306 	DATA 	Keypress: j
576.0028 	DATA 	Keypress: f
578.4665 	DATA 	Keypress: f
580.5671 	DATA 	Keypress: f
582.7969 	DATA 	Keypress: f
585.1014 	DATA 	Keypress: f
587.2299 	DATA 	Keypress: f
589.6804 	DATA 	Keypress: j
591.9009 	DATA 	Keypress: j
594.0960 	DATA 	Keypress: f
596.4514 	DATA 	Keypress: f
598.8193 	DATA 	Keypress: f
600.8530 	DATA 	Keypress: j
603.3646 	DATA 	Keypress: j
605.6819 	DATA 	Keypress: f
607.7018 	DATA 	Keypress: f
610.5153 	DATA 	Keypress: j
612.2516 	DATA 	Keypress: j
615.0477 	DATA 	Keypress: j
616.8304 	DATA 	Keypress: f
618.9805 	DATA 	Keypress: j
621.5143 	DATA 	Keypress: f
623.5360 	DATA 	Keypress: f
625.9347 	DATA 	Keypress: f
628.1810 	DATA 	Keypress: f
630.3356 	DATA 	Keypress: f
632.6857 	DATA 	Keypress: f
634.9365 	DATA 	Keypress: j
637.1471 	DATA 	Keypress: j
639.3799 	DATA 	Keypress: j
641.5967 	DATA 	Keypress: f
643.9474 	DATA 	Keypress: j
646.3651 	DATA 	Keypress: j
648.4357 	DATA 	Keypress: f
650.8826 	DATA 	Keypress: j
652.9806 	DATA 	Keypress: j
655.2303 	DATA 	Keypress: j
657.5521 	DATA 	Keypress: f
659.7353 	DATA 	Keypress: j
662.0296 	DATA 	Keypress: j
664.1299 	DATA 	Keypress: j
666.6188 	DATA 	Keypress: f
668.8027 	DATA 	Keypress: f
671.0303 	DATA 	Keypress: f
673.2191 	DATA 	Keypress: j
675.6627 	DATA 	Keypress: f
678.3312 	DATA 	Keypress: f
680.1519 	DATA 	Keypress: f
682.4025 	DATA 	Keypress: f
684.5801 	DATA 	Keypress: f
686.9637 	DATA 	Keypress: f
689.1521 	DATA 	Keypress: j
691.4029 	DATA 	Keypress: j
693.5805 	DATA 	Keypress: j
696.0823 	DATA 	Keypress: j
698.2964 	DATA 	Keypress: j
700.3024 	DATA 	Keypress: j
702.6366 	DATA 	Keypress: j
704.9368 	DATA 	Keypress: j
707.2677 	DATA 	Keypress: j
709.6314 	DATA 	Keypress: f
712.2485 	DATA 	Keypress: j
714.1467 	DATA 	Keypress: f
716.4032 	DATA 	Keypress: j
718.5700 	DATA 	Keypress: f
720.8018 	DATA 	Keypress: f
723.0971 	DATA 	Keypress: j
725.8149 	DATA 	Keypress: j
727.6305 	DATA 	Keypress: f
729.9134 	DATA 	Keypress: f
732.0631 	DATA 	Keypress: j
734.8643 	DATA 	Keypress: j
737.1314 	DATA 	Keypress: f
739.3812 	DATA 	Keypress: f
741.6303 	DATA 	Keypress: j
743.3864 	DATA 	Keypress: j
745.5677 	DATA 	Keypress: f
748.0305 	DATA 	Keypress: f
750.3186 	DATA 	Keypress: f
768.2975 	DATA 	Keypress: space
771.1504 	DATA 	Keypress: 2
774.6523 	DATA 	Keypress: 2
777.9413 	DATA 	Keypress: 1
780.9349 	DATA 	Keypress: 2
783.6880 	DATA 	Keypress: 1
786.4976 	DATA 	Keypress: 1
788.9975 	DATA 	Keypress: 1
791.4233 	DATA 	Keypress: 1
793.5061 	DATA 	Keypress: 1
795.6573 	DATA 	Keypress: 1
797.4888 	DATA 	Keypress: 1
799.3956 	DATA 	Keypress: 1
801.3327 	DATA 	Keypress: 1
803.3354 	DATA 	Keypress: 1
805.5825 	DATA 	Keypress: 1
807.5666 	DATA 	Keypress: 1
809.5855 	DATA 	Keypress: 1
811.8660 	DATA 	Keypress: 1
813.9218 	DATA 	Keypress: 1
815.6029 	DATA 	Keypress: 1
817.4320 	DATA 	Keypress: 1
819.3983 	DATA 	Keypress: 1
821.2973 	DATA 	Keypress: 1
823.1352 	DATA 	Keypress: 1
824.9592 	DATA 	Keypress: 1
826.6345 	DATA 	Keypress: 1
828.4031 	DATA 	Keypress: 1
830.1147 	DATA 	Keypress: 1
831.8200 	DATA 	Keypress: 1
833.6353 	DATA 	Keypress: 1
835.4478 	DATA 	Keypress: 1
837.1359 	DATA 	Keypress: 1
839.2586 	DATA 	Keypress: 1
841.2650 	DATA 	Keypress: 1
843.1842 	DATA 	Keypress: 1
844.9800 	DATA 	Keypress: 1
847.1178 	DATA 	Keypress: 1
849.0049 	DATA 	Keypress: 1
850.7490 	DATA 	Keypress: 1
852.4533 	DATA 	Keypress: 1
854.2312 	DATA 	Keypress: 1
855.8137 	DATA 	Keypress: 1
857.8328 	DATA 	Keypress: 1
859.4687 	DATA 	Keypress: 1
861.1524 	DATA 	Keypress: 1
863.0863 	DATA 	Keypress: 1
864.8017 	DATA 	Keypress: 1
866.5305 	DATA 	Keypress: 1
868.2640 	DATA 	Keypress: 1
870.2535 	DATA 	Keypress: 1
872.0483 	DATA 	Keypress: 1
873.7318 	DATA 	Keypress: 1
875.5487 	DATA 	Keypress: 1
877.1799 	DATA 	Keypress: 1
