0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
39.3591 	DATA 	Keypress: space
56.8922 	DATA 	Keypress: space
68.2672 	DATA 	Keypress: space
70.5738 	DATA 	Keypress: j
72.3740 	DATA 	Keypress: j
74.5575 	DATA 	Keypress: f
76.8906 	DATA 	Keypress: j
79.0068 	DATA 	Keypress: f
81.2236 	DATA 	Keypress: j
83.6238 	DATA 	Keypress: j
85.7241 	DATA 	Keypress: f
88.0741 	DATA 	Keypress: j
90.2405 	DATA 	Keypress: f
92.4573 	DATA 	Keypress: j
94.7736 	DATA 	Keypress: j
97.0575 	DATA 	Keypress: j
99.3903 	DATA 	Keypress: j
101.5564 	DATA 	Keypress: f
103.8249 	DATA 	Keypress: f
106.1240 	DATA 	Keypress: j
108.5904 	DATA 	Keypress: j
110.5393 	DATA 	Keypress: f
112.7896 	DATA 	Keypress: f
115.0233 	DATA 	Keypress: j
117.2737 	DATA 	Keypress: f
119.5580 	DATA 	Keypress: f
121.8237 	DATA 	Keypress: f
123.9910 	DATA 	Keypress: j
126.3571 	DATA 	Keypress: f
128.6576 	DATA 	Keypress: f
130.8895 	DATA 	Keypress: j
133.1909 	DATA 	Keypress: j
135.2899 	DATA 	Keypress: f
137.5738 	DATA 	Keypress: j
139.8574 	DATA 	Keypress: f
142.0578 	DATA 	Keypress: j
144.3730 	DATA 	Keypress: f
146.5741 	DATA 	Keypress: f
148.8578 	DATA 	Keypress: j
151.1068 	DATA 	Keypress: f
153.4072 	DATA 	Keypress: j
155.7408 	DATA 	Keypress: j
157.9565 	DATA 	Keypress: j
160.1728 	DATA 	Keypress: f
162.4065 	DATA 	Keypress: f
164.6903 	DATA 	Keypress: f
167.0395 	DATA 	Keypress: f
169.2071 	DATA 	Keypress: f
171.3730 	DATA 	Keypress: j
173.7410 	DATA 	Keypress: j
175.9067 	DATA 	Keypress: f
178.2560 	DATA 	Keypress: f
180.5402 	DATA 	Keypress: j
182.5562 	DATA 	Keypress: f
184.8909 	DATA 	Keypress: f
187.1573 	DATA 	Keypress: j
189.5071 	DATA 	Keypress: f
191.7738 	DATA 	Keypress: f
193.9230 	DATA 	Keypress: f
196.1404 	DATA 	Keypress: f
198.7406 	DATA 	Keypress: j
200.5898 	DATA 	Keypress: f
202.9237 	DATA 	Keypress: f
205.1405 	DATA 	Keypress: j
207.5067 	DATA 	Keypress: j
209.6568 	DATA 	Keypress: f
211.9735 	DATA 	Keypress: j
214.2068 	DATA 	Keypress: f
216.4413 	DATA 	Keypress: j
218.6564 	DATA 	Keypress: j
221.0243 	DATA 	Keypress: j
223.2239 	DATA 	Keypress: f
225.4918 	DATA 	Keypress: j
227.7740 	DATA 	Keypress: f
229.8746 	DATA 	Keypress: j
232.1567 	DATA 	Keypress: f
234.4087 	DATA 	Keypress: j
236.8564 	DATA 	Keypress: j
239.1743 	DATA 	Keypress: j
241.3068 	DATA 	Keypress: f
243.5746 	DATA 	Keypress: f
245.7565 	DATA 	Keypress: j
247.9904 	DATA 	Keypress: f
250.3407 	DATA 	Keypress: f
252.4734 	DATA 	Keypress: f
254.7578 	DATA 	Keypress: j
257.1075 	DATA 	Keypress: j
259.2572 	DATA 	Keypress: f
261.5897 	DATA 	Keypress: f
263.7569 	DATA 	Keypress: j
266.2575 	DATA 	Keypress: f
268.3409 	DATA 	Keypress: f
270.6585 	DATA 	Keypress: j
272.9245 	DATA 	Keypress: j
275.1568 	DATA 	Keypress: j
277.4242 	DATA 	Keypress: j
279.6079 	DATA 	Keypress: j
281.8736 	DATA 	Keypress: j
284.0746 	DATA 	Keypress: j
286.3242 	DATA 	Keypress: j
288.5408 	DATA 	Keypress: f
291.0577 	DATA 	Keypress: f
293.0900 	DATA 	Keypress: f
302.5907 	DATA 	Keypress: space
304.6915 	DATA 	Keypress: j
306.4290 	DATA 	Keypress: j
308.7280 	DATA 	Keypress: f
311.0066 	DATA 	Keypress: f
313.3398 	DATA 	Keypress: j
315.4576 	DATA 	Keypress: j
317.7447 	DATA 	Keypress: j
320.0125 	DATA 	Keypress: j
322.3283 	DATA 	Keypress: f
324.5783 	DATA 	Keypress: f
327.0060 	DATA 	Keypress: j
329.0447 	DATA 	Keypress: f
331.3126 	DATA 	Keypress: f
333.5620 	DATA 	Keypress: f
335.8737 	DATA 	Keypress: f
338.1901 	DATA 	Keypress: j
