0.0003 	WARNING 	Monitor specification not found. Creating a temporary one...
37.1305 	DATA 	Keypress: space
42.4345 	DATA 	Keypress: space
52.4307 	DATA 	Keypress: space
54.2960 	DATA 	Keypress: f
56.5632 	DATA 	Keypress: f
59.2145 	DATA 	Keypress: f
61.0637 	DATA 	Keypress: f
63.1958 	DATA 	Keypress: j
65.4784 	DATA 	Keypress: f
67.6463 	DATA 	Keypress: j
69.9131 	DATA 	Keypress: j
72.1799 	DATA 	Keypress: j
74.3954 	DATA 	Keypress: j
76.7641 	DATA 	Keypress: j
78.9460 	DATA 	Keypress: j
81.2468 	DATA 	Keypress: j
83.3964 	DATA 	Keypress: j
85.6456 	DATA 	Keypress: j
88.0793 	DATA 	Keypress: j
90.1964 	DATA 	Keypress: j
92.4458 	DATA 	Keypress: f
94.7295 	DATA 	Keypress: j
96.9961 	DATA 	Keypress: f
99.2294 	DATA 	Keypress: j
101.6297 	DATA 	Keypress: f
103.6960 	DATA 	Keypress: f
105.9787 	DATA 	Keypress: j
108.2293 	DATA 	Keypress: f
110.4796 	DATA 	Keypress: j
112.6962 	DATA 	Keypress: j
115.0131 	DATA 	Keypress: j
117.1295 	DATA 	Keypress: f
119.3791 	DATA 	Keypress: f
121.7959 	DATA 	Keypress: f
124.0472 	DATA 	Keypress: f
126.3964 	DATA 	Keypress: f
128.4626 	DATA 	Keypress: f
130.7294 	DATA 	Keypress: f
132.9617 	DATA 	Keypress: j
135.3464 	DATA 	Keypress: j
137.5964 	DATA 	Keypress: j
139.8140 	DATA 	Keypress: j
142.0458 	DATA 	Keypress: j
144.2795 	DATA 	Keypress: f
146.5800 	DATA 	Keypress: j
148.9463 	DATA 	Keypress: j
151.2138 	DATA 	Keypress: j
153.2621 	DATA 	Keypress: f
155.5456 	DATA 	Keypress: f
158.0138 	DATA 	Keypress: j
160.0633 	DATA 	Keypress: f
162.3458 	DATA 	Keypress: j
164.6632 	DATA 	Keypress: f
166.8294 	DATA 	Keypress: f
169.0967 	DATA 	Keypress: j
171.3800 	DATA 	Keypress: j
173.7127 	DATA 	Keypress: f
175.8468 	DATA 	Keypress: f
178.0797 	DATA 	Keypress: f
180.3291 	DATA 	Keypress: f
182.5459 	DATA 	Keypress: f
184.8467 	DATA 	Keypress: j
187.0966 	DATA 	Keypress: j
189.3957 	DATA 	Keypress: f
191.5797 	DATA 	Keypress: f
193.9451 	DATA 	Keypress: j
196.1962 	DATA 	Keypress: f
198.4650 	DATA 	Keypress: j
200.7800 	DATA 	Keypress: j
202.8960 	DATA 	Keypress: j
205.3465 	DATA 	Keypress: j
207.3961 	DATA 	Keypress: f
209.6457 	DATA 	Keypress: f
211.8962 	DATA 	Keypress: f
214.1461 	DATA 	Keypress: f
216.3625 	DATA 	Keypress: j
218.6136 	DATA 	Keypress: j
220.9294 	DATA 	Keypress: f
223.1792 	DATA 	Keypress: j
225.4628 	DATA 	Keypress: f
227.7624 	DATA 	Keypress: j
229.9961 	DATA 	Keypress: f
232.1296 	DATA 	Keypress: f
234.4642 	DATA 	Keypress: j
236.6132 	DATA 	Keypress: j
239.0958 	DATA 	Keypress: f
241.2127 	DATA 	Keypress: j
243.4136 	DATA 	Keypress: f
245.7453 	DATA 	Keypress: j
248.0450 	DATA 	Keypress: j
250.2953 	DATA 	Keypress: f
252.5460 	DATA 	Keypress: f
254.7463 	DATA 	Keypress: f
257.0126 	DATA 	Keypress: f
259.2294 	DATA 	Keypress: f
261.6127 	DATA 	Keypress: j
263.8131 	DATA 	Keypress: j
266.0130 	DATA 	Keypress: f
268.3301 	DATA 	Keypress: j
270.5626 	DATA 	Keypress: j
272.8464 	DATA 	Keypress: j
275.0630 	DATA 	Keypress: f
277.2639 	DATA 	Keypress: j
284.4410 	DATA 	Keypress: space
286.1175 	DATA 	Keypress: j
288.8140 	DATA 	Keypress: j
290.5839 	DATA 	Keypress: j
292.8844 	DATA 	Keypress: j
295.1674 	DATA 	Keypress: j
297.3461 	DATA 	Keypress: j
299.6019 	DATA 	Keypress: j
301.9466 	DATA 	Keypress: j
304.2337 	DATA 	Keypress: j
306.5627 	DATA 	Keypress: f
308.7515 	DATA 	Keypress: f
311.0181 	DATA 	Keypress: j
313.3014 	DATA 	Keypress: f
315.5017 	DATA 	Keypress: f
317.8834 	DATA 	Keypress: f
320.0621 	DATA 	Keypress: f
