Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
172	1	1	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
172	1	2	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.975
172	1	3	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
172	1	4	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	0.004
172	1	5	standard	PL	ba_base_pl_w288.avi	1	j	BA	0.005
172	1	6	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.558
172	1	7	standard	PL	ba_base_pl_w288.avi	0	space	none	1.892
172	1	8	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.480
172	1	9	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.886
172	1	10	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	2.030
172	1	11	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
172	1	12	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	0.004
172	1	13	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.900
172	1	14	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
172	1	15	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.891
172	1	16	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.932
172	1	17	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.884
172	1	18	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.896
172	1	19	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.525
172	1	20	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.570
172	1	21	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.537
172	1	22	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.540
172	1	23	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.894
172	1	24	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.897
172	1	25	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.905
172	1	26	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.944
172	1	27	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.569
172	1	28	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.894
172	1	29	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.893
172	1	30	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.532
172	1	31	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
172	1	32	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
172	1	33	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.889
172	1	34	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.885
172	1	35	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.892
172	1	36	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.909
172	1	37	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.884
172	1	38	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.889
172	1	39	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.891
172	1	40	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.883
172	1	41	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.571
172	1	42	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.538
172	1	43	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.441
172	1	44	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.896
172	1	45	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
172	1	46	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.886
172	1	47	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
172	1	48	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.891
172	1	49	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.889
172	1	50	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.885
172	1	51	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.891
172	1	52	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.897
172	1	53	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.891
172	1	54	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.883
172	1	55	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.891
172	1	56	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.893
172	1	57	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.894
172	1	58	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.894
172	1	59	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.557
172	1	60	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
172	1	61	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
172	1	62	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.897
172	1	63	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.891
172	1	64	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.894
172	1	65	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
172	1	66	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.495
172	1	67	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.894
172	1	68	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
172	1	69	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.558
172	1	70	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.508
172	1	71	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.540
172	1	72	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
172	1	73	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.891
172	1	74	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.893
172	1	75	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.474
172	1	76	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.889
172	1	77	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.458
172	1	78	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.541
172	1	79	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.890
172	1	80	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.514
172	1	81	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.556
172	1	82	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.509
172	1	83	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.405
172	1	84	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.883
172	1	85	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
172	1	86	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.892
172	1	87	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.520
172	1	88	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.520
172	1	89	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
