0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
325.0980 	DATA 	Keypress: j
327.8944 	DATA 	Keypress: f
329.4686 	DATA 	Keypress: j
331.6683 	DATA 	Keypress: j
333.9891 	DATA 	Keypress: j
336.3132 	DATA 	Keypress: j
338.6347 	DATA 	Keypress: j
340.7683 	DATA 	Keypress: j
343.0520 	DATA 	Keypress: j
345.4026 	DATA 	Keypress: f
347.7194 	DATA 	Keypress: f
349.9964 	DATA 	Keypress: j
352.0639 	DATA 	Keypress: j
354.3627 	DATA 	Keypress: j
356.7020 	DATA 	Keypress: f
358.9188 	DATA 	Keypress: j
361.1299 	DATA 	Keypress: f
363.9136 	DATA 	Keypress: j
365.6517 	DATA 	Keypress: f
368.0019 	DATA 	Keypress: j
370.2024 	DATA 	Keypress: f
372.2796 	DATA 	Keypress: j
374.6686 	DATA 	Keypress: f
376.8629 	DATA 	Keypress: j
379.0519 	DATA 	Keypress: f
381.4859 	DATA 	Keypress: f
383.7303 	DATA 	Keypress: j
386.0682 	DATA 	Keypress: j
388.3026 	DATA 	Keypress: j
390.5467 	DATA 	Keypress: j
392.8181 	DATA 	Keypress: f
395.5815 	DATA 	Keypress: f
397.8483 	DATA 	Keypress: j
400.1147 	DATA 	Keypress: f
401.9293 	DATA 	Keypress: f
404.1516 	DATA 	Keypress: f
406.4014 	DATA 	Keypress: j
408.7527 	DATA 	Keypress: f
411.4316 	DATA 	Keypress: j
413.7148 	DATA 	Keypress: f
415.4033 	DATA 	Keypress: j
417.7524 	DATA 	Keypress: j
420.5144 	DATA 	Keypress: f
422.4302 	DATA 	Keypress: f
424.6987 	DATA 	Keypress: f
426.7636 	DATA 	Keypress: j
429.0637 	DATA 	Keypress: j
431.3974 	DATA 	Keypress: f
433.5192 	DATA 	Keypress: j
435.8186 	DATA 	Keypress: f
438.0519 	DATA 	Keypress: f
440.4684 	DATA 	Keypress: f
443.1968 	DATA 	Keypress: j
445.0859 	DATA 	Keypress: f
447.1513 	DATA 	Keypress: j
449.5516 	DATA 	Keypress: j
451.7027 	DATA 	Keypress: j
453.9962 	DATA 	Keypress: f
456.3629 	DATA 	Keypress: j
458.5017 	DATA 	Keypress: f
460.9462 	DATA 	Keypress: f
463.5983 	DATA 	Keypress: j
465.4524 	DATA 	Keypress: j
468.1151 	DATA 	Keypress: f
470.0359 	DATA 	Keypress: f
472.2362 	DATA 	Keypress: j
474.9150 	DATA 	Keypress: f
476.7526 	DATA 	Keypress: f
479.0858 	DATA 	Keypress: j
481.3990 	DATA 	Keypress: f
483.9821 	DATA 	Keypress: f
485.9029 	DATA 	Keypress: f
488.9438 	DATA 	Keypress: j
490.2791 	DATA 	Keypress: j
492.6515 	DATA 	Keypress: j
494.9462 	DATA 	Keypress: j
497.5988 	DATA 	Keypress: f
499.4680 	DATA 	Keypress: j
501.5699 	DATA 	Keypress: f
503.9527 	DATA 	Keypress: j
506.1968 	DATA 	Keypress: j
508.4176 	DATA 	Keypress: j
510.6856 	DATA 	Keypress: f
513.4812 	DATA 	Keypress: f
515.2513 	DATA 	Keypress: j
517.3971 	DATA 	Keypress: f
519.8018 	DATA 	Keypress: j
524.3504 	DATA 	Keypress: space
526.8723 	DATA 	Keypress: j
528.3458 	DATA 	Keypress: j
530.6295 	DATA 	Keypress: j
532.6967 	DATA 	Keypress: j
535.5155 	DATA 	Keypress: j
537.9084 	DATA 	Keypress: j
539.5969 	DATA 	Keypress: j
541.7305 	DATA 	Keypress: j
543.9857 	DATA 	Keypress: j
546.2294 	DATA 	Keypress: j
548.6186 	DATA 	Keypress: j
551.3818 	DATA 	Keypress: j
553.6486 	DATA 	Keypress: j
555.9154 	DATA 	Keypress: j
558.1806 	DATA 	Keypress: j
560.1318 	DATA 	Keypress: j
562.7145 	DATA 	Keypress: j
565.0624 	DATA 	Keypress: j
567.2492 	DATA 	Keypress: f
569.1027 	DATA 	Keypress: j
571.4366 	DATA 	Keypress: j
574.0652 	DATA 	Keypress: f
575.9971 	DATA 	Keypress: j
578.2986 	DATA 	Keypress: j
580.5818 	DATA 	Keypress: f
583.5934 	DATA 	Keypress: j
584.9843 	DATA 	Keypress: j
587.7154 	DATA 	Keypress: f
589.4522 	DATA 	Keypress: j
591.6872 	DATA 	Keypress: j
594.5151 	DATA 	Keypress: f
596.7814 	DATA 	Keypress: j
598.7146 	DATA 	Keypress: f
601.3152 	DATA 	Keypress: j
603.5816 	DATA 	Keypress: j
605.8489 	DATA 	Keypress: f
608.1819 	DATA 	Keypress: j
610.8051 	DATA 	Keypress: j
612.6482 	DATA 	Keypress: j
614.4857 	DATA 	Keypress: j
617.2026 	DATA 	Keypress: f
619.4483 	DATA 	Keypress: f
621.7150 	DATA 	Keypress: f
623.9816 	DATA 	Keypress: f
625.8187 	DATA 	Keypress: f
628.5302 	DATA 	Keypress: j
630.7982 	DATA 	Keypress: f
633.1085 	DATA 	Keypress: j
635.3311 	DATA 	Keypress: f
637.2006 	DATA 	Keypress: j
639.8649 	DATA 	Keypress: j
642.1307 	DATA 	Keypress: j
644.3986 	DATA 	Keypress: j
646.0686 	DATA 	Keypress: j
648.6157 	DATA 	Keypress: j
650.7356 	DATA 	Keypress: j
653.4650 	DATA 	Keypress: f
655.7326 	DATA 	Keypress: j
657.6651 	DATA 	Keypress: j
660.2818 	DATA 	Keypress: j
662.5490 	DATA 	Keypress: j
665.2416 	DATA 	Keypress: f
667.2468 	DATA 	Keypress: f
669.8136 	DATA 	Keypress: f
671.6469 	DATA 	Keypress: j
673.3356 	DATA 	Keypress: j
675.7470 	DATA 	Keypress: j
678.0023 	DATA 	Keypress: j
680.7323 	DATA 	Keypress: j
682.6189 	DATA 	Keypress: f
685.2985 	DATA 	Keypress: j
687.6040 	DATA 	Keypress: f
689.5152 	DATA 	Keypress: f
692.0989 	DATA 	Keypress: f
693.9964 	DATA 	Keypress: j
696.0969 	DATA 	Keypress: f
698.4644 	DATA 	Keypress: f
700.6354 	DATA 	Keypress: f
703.4657 	DATA 	Keypress: f
705.1805 	DATA 	Keypress: j
707.9994 	DATA 	Keypress: f
710.3409 	DATA 	Keypress: f
712.1962 	DATA 	Keypress: j
714.8153 	DATA 	Keypress: j
717.0992 	DATA 	Keypress: j
719.3806 	DATA 	Keypress: f
721.1313 	DATA 	Keypress: f
723.5633 	DATA 	Keypress: j
725.7297 	DATA 	Keypress: j
728.0869 	DATA 	Keypress: j
730.7147 	DATA 	Keypress: j
732.9825 	DATA 	Keypress: f
734.9651 	DATA 	Keypress: j
737.2148 	DATA 	Keypress: j
739.8145 	DATA 	Keypress: j
742.0822 	DATA 	Keypress: j
744.3854 	DATA 	Keypress: j
746.6479 	DATA 	Keypress: j
748.5825 	DATA 	Keypress: f
751.1815 	DATA 	Keypress: f
771.4712 	DATA 	Keypress: space
774.0019 	DATA 	Keypress: 4
776.0906 	DATA 	Keypress: 1
778.1765 	DATA 	Keypress: 1
780.1754 	DATA 	Keypress: 1
782.1483 	DATA 	Keypress: 4
784.2131 	DATA 	Keypress: 4
786.2719 	DATA 	Keypress: 1
788.3409 	DATA 	Keypress: 3
790.4028 	DATA 	Keypress: 4
792.5867 	DATA 	Keypress: 3
794.5555 	DATA 	Keypress: 1
796.7184 	DATA 	Keypress: 4
798.9874 	DATA 	Keypress: 1
800.8571 	DATA 	Keypress: 1
803.0449 	DATA 	Keypress: 1
804.7973 	DATA 	Keypress: 1
806.7412 	DATA 	Keypress: 1
808.5115 	DATA 	Keypress: 4
810.1808 	DATA 	Keypress: 4
812.4611 	DATA 	Keypress: 4
814.3672 	DATA 	Keypress: 4
816.3401 	DATA 	Keypress: 3
818.2870 	DATA 	Keypress: 2
819.8850 	DATA 	Keypress: 1
821.9220 	DATA 	Keypress: 4
823.7912 	DATA 	Keypress: 1
825.9656 	DATA 	Keypress: 3
827.8418 	DATA 	Keypress: 4
829.4807 	DATA 	Keypress: 4
831.2842 	DATA 	Keypress: 3
833.0861 	DATA 	Keypress: 2
834.9135 	DATA 	Keypress: 1
836.6651 	DATA 	Keypress: 1
838.4473 	DATA 	Keypress: 1
840.0137 	DATA 	Keypress: 1
841.8146 	DATA 	Keypress: 1
843.6029 	DATA 	Keypress: 2
845.6033 	DATA 	Keypress: 1
848.0394 	DATA 	Keypress: 4
850.1604 	DATA 	Keypress: 4
852.5692 	DATA 	Keypress: 4
854.3812 	DATA 	Keypress: 2
856.0859 	DATA 	Keypress: 1
858.0682 	DATA 	Keypress: 4
859.7478 	DATA 	Keypress: 1
861.5348 	DATA 	Keypress: 1
863.3473 	DATA 	Keypress: 4
865.1390 	DATA 	Keypress: 4
866.8640 	DATA 	Keypress: 3
868.7696 	DATA 	Keypress: 1
870.6769 	DATA 	Keypress: 4
872.3365 	DATA 	Keypress: 2
873.8860 	DATA 	Keypress: 1
875.6477 	DATA 	Keypress: 1
