0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
451.3444 	DATA 	Keypress: f
453.5991 	DATA 	Keypress: j
455.8999 	DATA 	Keypress: f
458.5292 	DATA 	Keypress: j
460.7788 	DATA 	Keypress: f
462.6611 	DATA 	Keypress: j
464.9617 	DATA 	Keypress: f
467.1657 	DATA 	Keypress: f
469.4147 	DATA 	Keypress: f
472.0789 	DATA 	Keypress: j
474.3277 	DATA 	Keypress: f
476.1781 	DATA 	Keypress: j
478.4607 	DATA 	Keypress: f
480.6823 	DATA 	Keypress: j
482.9445 	DATA 	Keypress: j
485.2153 	DATA 	Keypress: j
487.8967 	DATA 	Keypress: j
490.1620 	DATA 	Keypress: j
492.4955 	DATA 	Keypress: j
494.6788 	DATA 	Keypress: f
507.5352 	DATA 	Keypress: space
510.4444 	DATA 	Keypress: j
512.0031 	DATA 	Keypress: j
514.1274 	DATA 	Keypress: f
516.3782 	DATA 	Keypress: j
518.6294 	DATA 	Keypress: j
520.8874 	DATA 	Keypress: f
523.1298 	DATA 	Keypress: j
525.3792 	DATA 	Keypress: j
527.6314 	DATA 	Keypress: j
529.9030 	DATA 	Keypress: f
532.2852 	DATA 	Keypress: j
534.5389 	DATA 	Keypress: f
536.6455 	DATA 	Keypress: j
538.9126 	DATA 	Keypress: f
541.1795 	DATA 	Keypress: j
543.4291 	DATA 	Keypress: j
545.7985 	DATA 	Keypress: f
547.9281 	DATA 	Keypress: j
550.2055 	DATA 	Keypress: f
552.4444 	DATA 	Keypress: j
554.6944 	DATA 	Keypress: j
556.9455 	DATA 	Keypress: j
559.2122 	DATA 	Keypress: f
561.4630 	DATA 	Keypress: j
563.7124 	DATA 	Keypress: f
565.9630 	DATA 	Keypress: f
568.2286 	DATA 	Keypress: j
570.4784 	DATA 	Keypress: f
572.3629 	DATA 	Keypress: f
574.9794 	DATA 	Keypress: f
576.8442 	DATA 	Keypress: f
579.1779 	DATA 	Keypress: f
581.4448 	DATA 	Keypress: f
584.0119 	DATA 	Keypress: f
586.2787 	DATA 	Keypress: j
588.5275 	DATA 	Keypress: j
590.4443 	DATA 	Keypress: j
592.7107 	DATA 	Keypress: j
595.2952 	DATA 	Keypress: f
597.5441 	DATA 	Keypress: f
599.7964 	DATA 	Keypress: j
602.0456 	DATA 	Keypress: f
604.3295 	DATA 	Keypress: j
606.5800 	DATA 	Keypress: j
608.8289 	DATA 	Keypress: f
611.0794 	DATA 	Keypress: j
613.3454 	DATA 	Keypress: j
615.5952 	DATA 	Keypress: f
617.8448 	DATA 	Keypress: f
620.0969 	DATA 	Keypress: f
622.3630 	DATA 	Keypress: f
624.6134 	DATA 	Keypress: f
626.8623 	DATA 	Keypress: f
629.1138 	DATA 	Keypress: f
631.4116 	DATA 	Keypress: f
633.6794 	DATA 	Keypress: j
635.9115 	DATA 	Keypress: f
638.1633 	DATA 	Keypress: j
640.4307 	DATA 	Keypress: j
642.6791 	DATA 	Keypress: j
644.9577 	DATA 	Keypress: f
647.1774 	DATA 	Keypress: j
649.4450 	DATA 	Keypress: j
651.6953 	DATA 	Keypress: j
653.9895 	DATA 	Keypress: f
656.1957 	DATA 	Keypress: f
658.4463 	DATA 	Keypress: f
660.6966 	DATA 	Keypress: j
662.9463 	DATA 	Keypress: f
665.1949 	DATA 	Keypress: f
667.4515 	DATA 	Keypress: j
669.7287 	DATA 	Keypress: j
671.9793 	DATA 	Keypress: f
674.2290 	DATA 	Keypress: j
676.4787 	DATA 	Keypress: f
678.7460 	DATA 	Keypress: j
680.9964 	DATA 	Keypress: f
683.2445 	DATA 	Keypress: j
685.4955 	DATA 	Keypress: j
687.7802 	DATA 	Keypress: j
690.0379 	DATA 	Keypress: j
692.2797 	DATA 	Keypress: f
694.5295 	DATA 	Keypress: j
696.7962 	DATA 	Keypress: j
699.0464 	DATA 	Keypress: f
701.2959 	DATA 	Keypress: j
703.5469 	DATA 	Keypress: f
705.8293 	DATA 	Keypress: f
708.0803 	DATA 	Keypress: f
710.3294 	DATA 	Keypress: f
712.5784 	DATA 	Keypress: j
714.8469 	DATA 	Keypress: f
717.1275 	DATA 	Keypress: f
719.3465 	DATA 	Keypress: j
721.5967 	DATA 	Keypress: f
723.8466 	DATA 	Keypress: j
726.1118 	DATA 	Keypress: j
728.3846 	DATA 	Keypress: j
730.6969 	DATA 	Keypress: f
732.9112 	DATA 	Keypress: f
754.4476 	DATA 	Keypress: space
758.5506 	DATA 	Keypress: 2
762.2324 	DATA 	Keypress: 2
764.6542 	DATA 	Keypress: 2
766.9232 	DATA 	Keypress: 2
769.0975 	DATA 	Keypress: 2
771.1098 	DATA 	Keypress: 2
773.3817 	DATA 	Keypress: 2
775.4106 	DATA 	Keypress: 2
777.5469 	DATA 	Keypress: 2
779.7132 	DATA 	Keypress: 2
781.9775 	DATA 	Keypress: 2
784.1075 	DATA 	Keypress: 2
786.2030 	DATA 	Keypress: 2
788.2279 	DATA 	Keypress: 2
790.1462 	DATA 	Keypress: 2
792.3456 	DATA 	Keypress: 2
794.3406 	DATA 	Keypress: 2
796.3892 	DATA 	Keypress: 2
798.4394 	DATA 	Keypress: 2
800.5371 	DATA 	Keypress: 2
802.6572 	DATA 	Keypress: 2
804.6818 	DATA 	Keypress: 2
806.7657 	DATA 	Keypress: 2
808.7727 	DATA 	Keypress: 2
810.6906 	DATA 	Keypress: 2
812.5841 	DATA 	Keypress: 2
814.4592 	DATA 	Keypress: 2
817.1945 	DATA 	Keypress: 1
819.1740 	DATA 	Keypress: 2
821.1173 	DATA 	Keypress: 2
823.1430 	DATA 	Keypress: 2
825.1517 	DATA 	Keypress: 2
827.4346 	DATA 	Keypress: 1
829.4682 	DATA 	Keypress: 2
831.5471 	DATA 	Keypress: 2
833.6200 	DATA 	Keypress: 2
835.7468 	DATA 	Keypress: 1
838.3562 	DATA 	Keypress: 1
840.2095 	DATA 	Keypress: 2
842.2446 	DATA 	Keypress: 2
844.2746 	DATA 	Keypress: 2
846.1285 	DATA 	Keypress: 2
848.3303 	DATA 	Keypress: 2
850.2921 	DATA 	Keypress: 1
852.2392 	DATA 	Keypress: 1
854.2969 	DATA 	Keypress: 1
856.2571 	DATA 	Keypress: 1
858.1809 	DATA 	Keypress: 1
860.3446 	DATA 	Keypress: 1
862.5171 	DATA 	Keypress: 2
864.5052 	DATA 	Keypress: 2
866.5035 	DATA 	Keypress: 2
868.4882 	DATA 	Keypress: 2
870.2992 	DATA 	Keypress: 2
