Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
278	1	1	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	2	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	3	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	4	standard	AV	ba_base_face_w960.avi	1	j	BA	0.333
278	1	5	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	6	standard	AV	ba_base_face_w960.avi	1	j	BA	1.421
278	1	7	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	8	standard	AV	ba_base_face_w960.avi	1	j	BA	1.536
278	1	9	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	10	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.850
278	1	11	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	12	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.309
278	1	13	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	14	standard	AV	ba_base_face_w960.avi	1	j	BA	1.849
278	1	15	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	16	standard	AV	ba_base_face_w960.avi	0	space	none	0.004
278	1	17	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	18	standard	AV	ba_base_face_w960.avi	1	j	BA	0.324
278	1	19	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	20	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.230
278	1	21	standard	AV	ba_base_face_w960.avi	1	j	BA	1.863
278	1	22	standard	AV	ba_base_face_w960.avi	1	j	BA	1.530
278	1	23	standard	AV	ba_base_face_w960.avi	1	j	BA	1.496
278	1	24	standard	AV	ba_base_face_w960.avi	1	j	BA	1.859
278	1	25	standard	AV	ba_base_face_w960.avi	1	j	BA	1.863
278	1	26	standard	AV	ba_base_face_w960.avi	1	j	BA	1.534
278	1	27	standard	AV	ba_base_face_w960.avi	1	j	BA	1.861
278	1	28	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.543
278	1	29	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.847
278	1	30	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.860
278	1	31	standard	AV	ba_base_face_w960.avi	1	j	BA	1.860
278	1	32	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	33	standard	AV	ba_base_face_w960.avi	1	j	BA	1.451
278	1	34	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.499
278	1	35	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.862
278	1	36	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.849
278	1	37	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.516
278	1	38	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.862
278	1	39	standard	AV	ba_base_face_w960.avi	1	j	BA	1.863
278	1	40	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.861
278	1	41	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.532
278	1	42	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.851
278	1	43	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.530
278	1	44	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	45	standard	AV	ba_base_face_w960.avi	1	j	BA	1.458
278	1	46	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	47	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	48	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	49	standard	AV	ba_base_face_w960.avi	1	j	BA	1.860
278	1	50	standard	AV	ba_base_face_w960.avi	1	j	BA	1.491
278	1	51	standard	AV	ba_base_face_w960.avi	1	j	BA	1.263
278	1	52	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	53	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	54	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	55	standard	AV	ba_base_face_w960.avi	1	j	BA	1.541
278	1	56	standard	AV	ba_base_face_w960.avi	1	j	BA	1.472
278	1	57	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.444
278	1	58	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.433
278	1	59	standard	AV	ba_base_face_w960.avi	1	j	BA	1.432
278	1	60	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.377
278	1	61	standard	AV	ba_base_face_w960.avi	1	j	BA	1.244
278	1	62	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.430
278	1	63	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.263
278	1	64	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	65	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	66	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
278	1	67	standard	AV	ba_base_face_w960.avi	1	j	BA	1.287
278	1	68	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.351
278	1	69	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.267
278	1	70	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.293
278	1	71	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.229
278	1	72	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.234
278	1	73	standard	AV	ba_base_face_w960.avi	1	j	BA	1.244
278	1	74	standard	AV	ba_base_face_w960.avi	1	j	BA	1.335
278	1	75	standard	AV	ba_base_face_w960.avi	1	j	BA	1.225
278	1	76	standard	AV	ba_base_face_w960.avi	1	j	BA	1.328
278	1	77	standard	AV	ba_base_face_w960.avi	1	j	BA	1.305
278	1	78	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.353
278	1	79	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	80	oddball	AV	ba_redu_face_w960.avi	1	f	A	0.044
278	1	81	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
278	1	82	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
