Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
33	1	1	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	2	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	3	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.888
33	1	4	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	5	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	6	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.389
33	1	7	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	8	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.200
33	1	9	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.900
33	1	10	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	11	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.964
33	1	12	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	13	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.884
33	1	14	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	15	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.565
33	1	16	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	17	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.552
33	1	18	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	19	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.883
33	1	20	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	21	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	22	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	23	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.882
33	1	24	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	25	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	26	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.933
33	1	27	standard	PL	ba_base_pl_w288.avi	0	none	none	999.000
33	1	28	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.477
33	1	29	oddball	PL	ba_redu_pl_w288.avi	0	none	none	999.000
33	1	30	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	0.005
33	1	31	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.886
33	1	32	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.894
33	1	33	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.479
33	1	34	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.461
33	1	35	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.497
33	1	36	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.425
33	1	37	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.895
33	1	38	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.576
33	1	39	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.895
33	1	40	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.410
33	1	41	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.415
33	1	42	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.560
33	1	43	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.365
33	1	44	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.893
33	1	45	oddball	PL	ba_redu_pl_w288.avi	0	j	BA	1.895
33	1	46	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.577
33	1	47	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.416
33	1	48	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.361
33	1	49	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.394
33	1	50	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.376
33	1	51	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.882
33	1	52	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.543
33	1	53	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.359
33	1	54	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.342
33	1	55	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.513
33	1	56	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.892
33	1	57	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.883
33	1	58	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.424
33	1	59	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.487
33	1	60	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.426
33	1	61	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.400
33	1	62	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.374
33	1	63	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.301
33	1	64	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.390
33	1	65	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.346
33	1	66	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.476
33	1	67	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.452
33	1	68	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.357
33	1	69	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.380
33	1	70	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.441
33	1	71	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.258
33	1	72	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.308
33	1	73	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.540
33	1	74	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.881
33	1	75	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.427
33	1	76	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.293
33	1	77	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.329
33	1	78	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.414
33	1	79	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.341
33	1	80	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.338
33	1	81	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.360
33	1	82	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.888
33	1	83	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.444
33	1	84	standard	PL	ba_base_pl_w288.avi	0	f	A	1.571
33	1	85	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.893
33	1	86	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.332
33	1	87	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.476
33	1	88	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.392
33	1	89	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.409
33	1	90	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.440
33	1	91	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.395
33	1	92	oddball	PL	ba_redu_pl_w288.avi	1	f	A	1.308
33	1	93	standard	PL	ba_base_pl_w288.avi	1	j	BA	1.361
