0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
52.6232 	DATA 	Keypress: space
57.6551 	DATA 	Keypress: space
66.1768 	DATA 	Keypress: space
68.4999 	DATA 	Keypress: f
70.7094 	DATA 	Keypress: f
72.6093 	DATA 	Keypress: f
75.8586 	DATA 	Keypress: f
79.7446 	DATA 	Keypress: f
81.4932 	DATA 	Keypress: j
83.7764 	DATA 	Keypress: j
85.9607 	DATA 	Keypress: j
88.2432 	DATA 	Keypress: f
90.6262 	DATA 	Keypress: f
93.2423 	DATA 	Keypress: f
95.0761 	DATA 	Keypress: f
97.7444 	DATA 	Keypress: f
99.3088 	DATA 	Keypress: j
101.8433 	DATA 	Keypress: f
104.4941 	DATA 	Keypress: j
106.4262 	DATA 	Keypress: j
108.5098 	DATA 	Keypress: f
110.7255 	DATA 	Keypress: f
112.9934 	DATA 	Keypress: j
115.2427 	DATA 	Keypress: j
117.5421 	DATA 	Keypress: j
119.7098 	DATA 	Keypress: j
121.9090 	DATA 	Keypress: f
124.2590 	DATA 	Keypress: j
126.4601 	DATA 	Keypress: j
128.7589 	DATA 	Keypress: f
131.0267 	DATA 	Keypress: f
133.7449 	DATA 	Keypress: f
135.4754 	DATA 	Keypress: f
137.6601 	DATA 	Keypress: f
139.8252 	DATA 	Keypress: f
142.7606 	DATA 	Keypress: j
145.0106 	DATA 	Keypress: j
146.9109 	DATA 	Keypress: j
149.1091 	DATA 	Keypress: j
150.9762 	DATA 	Keypress: f
154.0279 	DATA 	Keypress: j
155.8271 	DATA 	Keypress: f
157.9598 	DATA 	Keypress: j
160.2762 	DATA 	Keypress: j
162.5772 	DATA 	Keypress: j
164.7763 	DATA 	Keypress: f
167.1099 	DATA 	Keypress: j
169.4753 	DATA 	Keypress: f
171.5933 	DATA 	Keypress: f
173.8102 	DATA 	Keypress: f
176.1611 	DATA 	Keypress: j
178.2766 	DATA 	Keypress: j
180.6600 	DATA 	Keypress: j
182.8089 	DATA 	Keypress: j
185.0425 	DATA 	Keypress: j
187.3948 	DATA 	Keypress: j
189.6257 	DATA 	Keypress: j
192.0096 	DATA 	Keypress: j
194.0432 	DATA 	Keypress: f
196.2941 	DATA 	Keypress: f
198.7930 	DATA 	Keypress: j
200.9764 	DATA 	Keypress: j
202.9268 	DATA 	Keypress: j
205.3100 	DATA 	Keypress: j
208.1601 	DATA 	Keypress: j
209.9091 	DATA 	Keypress: f
212.1769 	DATA 	Keypress: f
214.4600 	DATA 	Keypress: j
216.7765 	DATA 	Keypress: f
218.9924 	DATA 	Keypress: j
221.3278 	DATA 	Keypress: f
223.4767 	DATA 	Keypress: f
225.6272 	DATA 	Keypress: j
228.1089 	DATA 	Keypress: f
230.2437 	DATA 	Keypress: f
232.4422 	DATA 	Keypress: f
234.7764 	DATA 	Keypress: f
236.8928 	DATA 	Keypress: j
239.2088 	DATA 	Keypress: f
241.3255 	DATA 	Keypress: j
244.3277 	DATA 	Keypress: j
245.9767 	DATA 	Keypress: f
248.4428 	DATA 	Keypress: j
250.5933 	DATA 	Keypress: j
253.3435 	DATA 	Keypress: f
255.0932 	DATA 	Keypress: j
257.3102 	DATA 	Keypress: f
259.5934 	DATA 	Keypress: j
262.0260 	DATA 	Keypress: f
264.1101 	DATA 	Keypress: j
266.8603 	DATA 	Keypress: j
268.7256 	DATA 	Keypress: f
270.9261 	DATA 	Keypress: j
273.6281 	DATA 	Keypress: f
275.3589 	DATA 	Keypress: j
277.7268 	DATA 	Keypress: f
279.8768 	DATA 	Keypress: j
282.2099 	DATA 	Keypress: f
284.2934 	DATA 	Keypress: j
286.6935 	DATA 	Keypress: f
288.9438 	DATA 	Keypress: f
291.2096 	DATA 	Keypress: j
299.1033 	DATA 	Keypress: space
301.5958 	DATA 	Keypress: j
303.4429 	DATA 	Keypress: f
305.2807 	DATA 	Keypress: j
307.5984 	DATA 	Keypress: f
309.7925 	DATA 	Keypress: j
312.4940 	DATA 	Keypress: j
314.3477 	DATA 	Keypress: j
316.3810 	DATA 	Keypress: j
318.9271 	DATA 	Keypress: j
321.0434 	DATA 	Keypress: f
323.4592 	DATA 	Keypress: j
325.6755 	DATA 	Keypress: j
327.8652 	DATA 	Keypress: j
330.6268 	DATA 	Keypress: f
332.4981 	DATA 	Keypress: f
334.7648 	DATA 	Keypress: f
337.0759 	DATA 	Keypress: f
339.2433 	DATA 	Keypress: f
341.5426 	DATA 	Keypress: f
343.7416 	DATA 	Keypress: f
346.0478 	DATA 	Keypress: f
348.2928 	DATA 	Keypress: j
350.5435 	DATA 	Keypress: j
352.8479 	DATA 	Keypress: f
355.1816 	DATA 	Keypress: f
357.3086 	DATA 	Keypress: j
359.5483 	DATA 	Keypress: f
361.6303 	DATA 	Keypress: j
364.5946 	DATA 	Keypress: f
366.4597 	DATA 	Keypress: j
368.5807 	DATA 	Keypress: j
370.8983 	DATA 	Keypress: j
372.9483 	DATA 	Keypress: j
375.1983 	DATA 	Keypress: j
377.6089 	DATA 	Keypress: j
379.7311 	DATA 	Keypress: j
382.1809 	DATA 	Keypress: j
384.3319 	DATA 	Keypress: j
386.6259 	DATA 	Keypress: j
388.8804 	DATA 	Keypress: j
391.1810 	DATA 	Keypress: f
394.0258 	DATA 	Keypress: j
395.9096 	DATA 	Keypress: j
398.0316 	DATA 	Keypress: j
400.3267 	DATA 	Keypress: f
402.5417 	DATA 	Keypress: f
404.7603 	DATA 	Keypress: f
407.1818 	DATA 	Keypress: f
409.4586 	DATA 	Keypress: f
411.7482 	DATA 	Keypress: f
413.9312 	DATA 	Keypress: j
416.6775 	DATA 	Keypress: j
418.6277 	DATA 	Keypress: f
420.8770 	DATA 	Keypress: f
423.0975 	DATA 	Keypress: f
425.3750 	DATA 	Keypress: j
427.6314 	DATA 	Keypress: j
430.2603 	DATA 	Keypress: j
432.5105 	DATA 	Keypress: f
434.7933 	DATA 	Keypress: f
437.2018 	DATA 	Keypress: j
438.9942 	DATA 	Keypress: f
441.5611 	DATA 	Keypress: f
443.3988 	DATA 	Keypress: f
446.0947 	DATA 	Keypress: f
447.6981 	DATA 	Keypress: j
450.2652 	DATA 	Keypress: j
452.9113 	DATA 	Keypress: f
455.1616 	DATA 	Keypress: f
457.8340 	DATA 	Keypress: j
459.6761 	DATA 	Keypress: j
461.9599 	DATA 	Keypress: f
464.2105 	DATA 	Keypress: f
466.4776 	DATA 	Keypress: f
468.7268 	DATA 	Keypress: j
471.0090 	DATA 	Keypress: f
473.2609 	DATA 	Keypress: f
475.5737 	DATA 	Keypress: f
477.7609 	DATA 	Keypress: f
