0.0006 	WARNING 	Monitor specification not found. Creating a temporary one...
38.2337 	DATA 	Keypress: b
38.9443 	DATA 	Keypress: space
44.6139 	DATA 	Keypress: space
50.6175 	DATA 	Keypress: space
53.0750 	DATA 	Keypress: j
55.2770 	DATA 	Keypress: f
57.5435 	DATA 	Keypress: j
59.8093 	DATA 	Keypress: j
62.0603 	DATA 	Keypress: j
64.3270 	DATA 	Keypress: j
67.0017 	DATA 	Keypress: f
68.8613 	DATA 	Keypress: f
70.5631 	DATA 	Keypress: j
73.0605 	DATA 	Keypress: j
75.7427 	DATA 	Keypress: j
77.9259 	DATA 	Keypress: j
79.8299 	DATA 	Keypress: j
82.4601 	DATA 	Keypress: f
84.3652 	DATA 	Keypress: j
87.0160 	DATA 	Keypress: j
89.3541 	DATA 	Keypress: f
91.5422 	DATA 	Keypress: j
93.4580 	DATA 	Keypress: j
96.0764 	DATA 	Keypress: f
98.3439 	DATA 	Keypress: f
100.2769 	DATA 	Keypress: j
102.4795 	DATA 	Keypress: j
105.1256 	DATA 	Keypress: f
106.9628 	DATA 	Keypress: f
109.6601 	DATA 	Keypress: f
111.4314 	DATA 	Keypress: j
113.7468 	DATA 	Keypress: j
115.9420 	DATA 	Keypress: f
118.0975 	DATA 	Keypress: j
120.9929 	DATA 	Keypress: j
123.2588 	DATA 	Keypress: f
125.0920 	DATA 	Keypress: j
128.2591 	DATA 	Keypress: j
129.5470 	DATA 	Keypress: j
131.9463 	DATA 	Keypress: f
134.2589 	DATA 	Keypress: j
136.4968 	DATA 	Keypress: j
139.1598 	DATA 	Keypress: f
141.0420 	DATA 	Keypress: j
143.6930 	DATA 	Keypress: j
145.9586 	DATA 	Keypress: j
147.8094 	DATA 	Keypress: j
149.9083 	DATA 	Keypress: f
152.7594 	DATA 	Keypress: j
155.0820 	DATA 	Keypress: j
157.2771 	DATA 	Keypress: f
159.1746 	DATA 	Keypress: j
161.4089 	DATA 	Keypress: j
164.1256 	DATA 	Keypress: j
164.2189 	DATA 	Keypress: f
166.3643 	DATA 	Keypress: j
