0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
328.4463 	DATA 	Keypress: j
330.7501 	DATA 	Keypress: f
332.9843 	DATA 	Keypress: f
335.2672 	DATA 	Keypress: j
337.4786 	DATA 	Keypress: f
339.8344 	DATA 	Keypress: f
342.1971 	DATA 	Keypress: f
344.7812 	DATA 	Keypress: f
346.6794 	DATA 	Keypress: j
348.8989 	DATA 	Keypress: f
351.0849 	DATA 	Keypress: j
353.8301 	DATA 	Keypress: f
355.7287 	DATA 	Keypress: j
357.9787 	DATA 	Keypress: j
360.2979 	DATA 	Keypress: j
362.4678 	DATA 	Keypress: j
365.1479 	DATA 	Keypress: f
367.3969 	DATA 	Keypress: j
369.3298 	DATA 	Keypress: j
371.5523 	DATA 	Keypress: f
373.7680 	DATA 	Keypress: f
376.4481 	DATA 	Keypress: j
378.3801 	DATA 	Keypress: f
380.5846 	DATA 	Keypress: f
382.7005 	DATA 	Keypress: f
384.9182 	DATA 	Keypress: f
387.2190 	DATA 	Keypress: j
389.5022 	DATA 	Keypress: f
391.8625 	DATA 	Keypress: f
394.1632 	DATA 	Keypress: j
396.3678 	DATA 	Keypress: j
398.7008 	DATA 	Keypress: f
401.3809 	DATA 	Keypress: f
403.3012 	DATA 	Keypress: f
405.4184 	DATA 	Keypress: f
407.8340 	DATA 	Keypress: j
410.0858 	DATA 	Keypress: j
412.2672 	DATA 	Keypress: f
414.5510 	DATA 	Keypress: j
416.8001 	DATA 	Keypress: j
419.0515 	DATA 	Keypress: j
421.7803 	DATA 	Keypress: j
423.6008 	DATA 	Keypress: j
425.8455 	DATA 	Keypress: j
428.2026 	DATA 	Keypress: j
430.4838 	DATA 	Keypress: f
432.7848 	DATA 	Keypress: f
434.9298 	DATA 	Keypress: f
437.0512 	DATA 	Keypress: f
439.2840 	DATA 	Keypress: f
441.8174 	DATA 	Keypress: j
443.9629 	DATA 	Keypress: f
446.3175 	DATA 	Keypress: f
448.6627 	DATA 	Keypress: j
450.8679 	DATA 	Keypress: f
453.1179 	DATA 	Keypress: j
455.4013 	DATA 	Keypress: j
457.5796 	DATA 	Keypress: f
459.8510 	DATA 	Keypress: f
462.1343 	DATA 	Keypress: j
464.4499 	DATA 	Keypress: f
467.1140 	DATA 	Keypress: f
468.9691 	DATA 	Keypress: f
470.9859 	DATA 	Keypress: j
473.5815 	DATA 	Keypress: j
475.6353 	DATA 	Keypress: j
478.4311 	DATA 	Keypress: f
480.1962 	DATA 	Keypress: j
482.4464 	DATA 	Keypress: j
484.7345 	DATA 	Keypress: j
486.9019 	DATA 	Keypress: j
489.3521 	DATA 	Keypress: j
491.9643 	DATA 	Keypress: f
493.8688 	DATA 	Keypress: j
496.4968 	DATA 	Keypress: j
498.7476 	DATA 	Keypress: j
501.0791 	DATA 	Keypress: j
502.8960 	DATA 	Keypress: j
509.4981 	DATA 	Keypress: space
511.7585 	DATA 	Keypress: j
513.8476 	DATA 	Keypress: j
516.1139 	DATA 	Keypress: j
518.3809 	DATA 	Keypress: j
520.2793 	DATA 	Keypress: j
522.3346 	DATA 	Keypress: j
524.7629 	DATA 	Keypress: j
526.9511 	DATA 	Keypress: j
529.2465 	DATA 	Keypress: j
531.4455 	DATA 	Keypress: j
533.6686 	DATA 	Keypress: j
535.9298 	DATA 	Keypress: j
538.2800 	DATA 	Keypress: j
540.5509 	DATA 	Keypress: j
542.8844 	DATA 	Keypress: j
544.9855 	DATA 	Keypress: j
547.2683 	DATA 	Keypress: j
549.6183 	DATA 	Keypress: j
551.9134 	DATA 	Keypress: j
554.3120 	DATA 	Keypress: j
556.5010 	DATA 	Keypress: j
558.6845 	DATA 	Keypress: j
560.5972 	DATA 	Keypress: j
563.1794 	DATA 	Keypress: j
565.4797 	DATA 	Keypress: j
567.6190 	DATA 	Keypress: j
569.9522 	DATA 	Keypress: j
572.1185 	DATA 	Keypress: j
574.3631 	DATA 	Keypress: j
576.4301 	DATA 	Keypress: j
579.0850 	DATA 	Keypress: j
581.3182 	DATA 	Keypress: j
583.6524 	DATA 	Keypress: j
585.9857 	DATA 	Keypress: j
588.1855 	DATA 	Keypress: j
590.0786 	DATA 	Keypress: j
592.5456 	DATA 	Keypress: j
594.9016 	DATA 	Keypress: j
597.1463 	DATA 	Keypress: j
599.3524 	DATA 	Keypress: j
601.6137 	DATA 	Keypress: j
604.0348 	DATA 	Keypress: j
606.1194 	DATA 	Keypress: j
608.4506 	DATA 	Keypress: j
610.8183 	DATA 	Keypress: j
613.1356 	DATA 	Keypress: j
615.4183 	DATA 	Keypress: j
617.5674 	DATA 	Keypress: j
619.7515 	DATA 	Keypress: j
621.9852 	DATA 	Keypress: j
624.2849 	DATA 	Keypress: j
626.6844 	DATA 	Keypress: j
629.0981 	DATA 	Keypress: f
631.1795 	DATA 	Keypress: j
633.3790 	DATA 	Keypress: j
635.6687 	DATA 	Keypress: j
638.0468 	DATA 	Keypress: j
640.3017 	DATA 	Keypress: j
642.4517 	DATA 	Keypress: j
644.9813 	DATA 	Keypress: j
647.0459 	DATA 	Keypress: j
649.3182 	DATA 	Keypress: j
651.5675 	DATA 	Keypress: j
653.8134 	DATA 	Keypress: j
656.0622 	DATA 	Keypress: j
658.9142 	DATA 	Keypress: f
660.6008 	DATA 	Keypress: j
662.8693 	DATA 	Keypress: j
665.0686 	DATA 	Keypress: j
667.5186 	DATA 	Keypress: j
669.7348 	DATA 	Keypress: j
671.9349 	DATA 	Keypress: j
674.3344 	DATA 	Keypress: j
677.5356 	DATA 	Keypress: j
678.9138 	DATA 	Keypress: j
681.0788 	DATA 	Keypress: f
683.3347 	DATA 	Keypress: j
685.4849 	DATA 	Keypress: j
687.9318 	DATA 	Keypress: f
690.0354 	DATA 	Keypress: j
692.7975 	DATA 	Keypress: j
695.0490 	DATA 	Keypress: j
696.9641 	DATA 	Keypress: f
699.0352 	DATA 	Keypress: j
701.8308 	DATA 	Keypress: f
704.0810 	DATA 	Keypress: f
705.8128 	DATA 	Keypress: j
708.2642 	DATA 	Keypress: j
710.9485 	DATA 	Keypress: j
713.1292 	DATA 	Keypress: j
714.8846 	DATA 	Keypress: j
717.2190 	DATA 	Keypress: j
719.2845 	DATA 	Keypress: j
721.7136 	DATA 	Keypress: j
724.0464 	DATA 	Keypress: f
726.1354 	DATA 	Keypress: j
728.4016 	DATA 	Keypress: j
730.6626 	DATA 	Keypress: j
733.0467 	DATA 	Keypress: f
735.2625 	DATA 	Keypress: j
764.4745 	DATA 	Keypress: space
766.9487 	DATA 	Keypress: 3
769.1498 	DATA 	Keypress: 2
770.9906 	DATA 	Keypress: 2
774.2362 	DATA 	Keypress: 3
776.4915 	DATA 	Keypress: 2
779.6654 	DATA 	Keypress: 4
782.3010 	DATA 	Keypress: 3
790.6389 	DATA 	Keypress: 3
796.5876 	DATA 	Keypress: 2
799.3754 	DATA 	Keypress: 2
801.5764 	DATA 	Keypress: 3
804.7181 	DATA 	Keypress: 4
806.9359 	DATA 	Keypress: 3
809.0800 	DATA 	Keypress: 2
812.7819 	DATA 	Keypress: 2
814.8670 	DATA 	Keypress: 2
817.0972 	DATA 	Keypress: 3
820.4157 	DATA 	Keypress: 2
822.2998 	DATA 	Keypress: 2
824.5274 	DATA 	Keypress: 2
826.4472 	DATA 	Keypress: 1
831.8060 	DATA 	Keypress: 3
833.6924 	DATA 	Keypress: 2
835.6923 	DATA 	Keypress: 1
837.5983 	DATA 	Keypress: 1
840.6869 	DATA 	Keypress: 3
842.6469 	DATA 	Keypress: 2
845.2576 	DATA 	Keypress: 2
847.1436 	DATA 	Keypress: 1
848.8312 	DATA 	Keypress: 1
851.2513 	DATA 	Keypress: 2
853.5013 	DATA 	Keypress: 1
855.5990 	DATA 	Keypress: 3
857.6788 	DATA 	Keypress: 3
859.6238 	DATA 	Keypress: 2
861.4418 	DATA 	Keypress: 2
863.8286 	DATA 	Keypress: 2
865.7004 	DATA 	Keypress: 2
867.5622 	DATA 	Keypress: 3
869.6940 	DATA 	Keypress: 4
871.5857 	DATA 	Keypress: 4
873.4541 	DATA 	Keypress: 4
875.1965 	DATA 	Keypress: 3
876.9964 	DATA 	Keypress: 1
880.5366 	DATA 	Keypress: 3
883.2669 	DATA 	Keypress: 1
885.2955 	DATA 	Keypress: 2
888.2052 	DATA 	Keypress: 4
891.4444 	DATA 	Keypress: 1
893.3959 	DATA 	Keypress: 1
895.3529 	DATA 	Keypress: 2
899.1025 	DATA 	Keypress: 4
902.4143 	DATA 	Keypress: 4
906.5376 	DATA 	Keypress: 2
