0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
551.2590 	DATA 	Keypress: j
553.0244 	DATA 	Keypress: f
555.1964 	DATA 	Keypress: f
557.3901 	DATA 	Keypress: f
559.9128 	DATA 	Keypress: j
562.0793 	DATA 	Keypress: j
564.2791 	DATA 	Keypress: f
566.6283 	DATA 	Keypress: f
568.9078 	DATA 	Keypress: j
571.1401 	DATA 	Keypress: f
575.5452 	DATA 	Keypress: f
578.4084 	DATA 	Keypress: j
584.6576 	DATA 	Keypress: j
586.9953 	DATA 	Keypress: f
589.1135 	DATA 	Keypress: j
591.4295 	DATA 	Keypress: j
593.7134 	DATA 	Keypress: j
595.9740 	DATA 	Keypress: j
598.2618 	DATA 	Keypress: j
600.4905 	DATA 	Keypress: j
602.8461 	DATA 	Keypress: f
605.0577 	DATA 	Keypress: j
607.3966 	DATA 	Keypress: j
609.5961 	DATA 	Keypress: j
612.0280 	DATA 	Keypress: j
614.1796 	DATA 	Keypress: f
616.3626 	DATA 	Keypress: f
618.8761 	DATA 	Keypress: f
623.2787 	DATA 	Keypress: j
625.5134 	DATA 	Keypress: j
627.8618 	DATA 	Keypress: j
630.1406 	DATA 	Keypress: f
632.2641 	DATA 	Keypress: j
635.0587 	DATA 	Keypress: j
636.7575 	DATA 	Keypress: j
639.0307 	DATA 	Keypress: f
641.3412 	DATA 	Keypress: f
643.5074 	DATA 	Keypress: j
645.8800 	DATA 	Keypress: j
648.0911 	DATA 	Keypress: j
650.4459 	DATA 	Keypress: f
652.6956 	DATA 	Keypress: j
654.9117 	DATA 	Keypress: f
657.0906 	DATA 	Keypress: f
659.3575 	DATA 	Keypress: f
661.6461 	DATA 	Keypress: j
663.9785 	DATA 	Keypress: f
668.6746 	DATA 	Keypress: f
671.2584 	DATA 	Keypress: f
677.6629 	DATA 	Keypress: f
679.7573 	DATA 	Keypress: f
691.1627 	DATA 	Keypress: f
693.5300 	DATA 	Keypress: f
695.8078 	DATA 	Keypress: j
697.8461 	DATA 	Keypress: f
700.2114 	DATA 	Keypress: f
702.6093 	DATA 	Keypress: f
709.2629 	DATA 	Keypress: j
711.5464 	DATA 	Keypress: f
713.9421 	DATA 	Keypress: j
716.1737 	DATA 	Keypress: j
718.2915 	DATA 	Keypress: j
720.5620 	DATA 	Keypress: f
722.7569 	DATA 	Keypress: j
725.0962 	DATA 	Keypress: f
741.1219 	DATA 	Keypress: space
746.7851 	DATA 	Keypress: 2
749.3103 	DATA 	Keypress: 4
752.0759 	DATA 	Keypress: 4
754.6191 	DATA 	Keypress: 4
758.0047 	DATA 	Keypress: 3
760.2094 	DATA 	Keypress: 2
762.3343 	DATA 	Keypress: 4
764.2473 	DATA 	Keypress: 4
765.9457 	DATA 	Keypress: 4
768.3353 	DATA 	Keypress: 3
771.4648 	DATA 	Keypress: 2
774.0337 	DATA 	Keypress: 2
775.7757 	DATA 	Keypress: 4
778.0527 	DATA 	Keypress: 3
780.3793 	DATA 	Keypress: 2
782.1705 	DATA 	Keypress: 4
783.8909 	DATA 	Keypress: 4
787.0679 	DATA 	Keypress: 3
788.7898 	DATA 	Keypress: 4
790.5247 	DATA 	Keypress: 4
792.6086 	DATA 	Keypress: 3
794.6475 	DATA 	Keypress: 2
796.5374 	DATA 	Keypress: 4
798.7684 	DATA 	Keypress: 4
800.7769 	DATA 	Keypress: 2
802.5378 	DATA 	Keypress: 1
804.6372 	DATA 	Keypress: 1
806.4315 	DATA 	Keypress: 4
808.8245 	DATA 	Keypress: 1
810.9585 	DATA 	Keypress: 4
812.8024 	DATA 	Keypress: 4
814.4924 	DATA 	Keypress: 4
816.3760 	DATA 	Keypress: 4
818.2052 	DATA 	Keypress: 4
820.0691 	DATA 	Keypress: 4
822.0807 	DATA 	Keypress: 4
824.2848 	DATA 	Keypress: 2
826.2185 	DATA 	Keypress: 4
828.0536 	DATA 	Keypress: 4
829.9274 	DATA 	Keypress: 4
832.3894 	DATA 	Keypress: 1
834.4411 	DATA 	Keypress: 4
836.6110 	DATA 	Keypress: 3
838.7106 	DATA 	Keypress: 3
840.4589 	DATA 	Keypress: 3
842.1088 	DATA 	Keypress: 3
843.9139 	DATA 	Keypress: 3
845.6623 	DATA 	Keypress: 3
847.3915 	DATA 	Keypress: 4
849.1579 	DATA 	Keypress: 3
851.5594 	DATA 	Keypress: 2
854.6509 	DATA 	Keypress: 3
856.3757 	DATA 	Keypress: 4
859.0090 	DATA 	Keypress: 3
