Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
154	1	1	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
154	1	2	oddball	AV	ba_redu_face_w960.avi	0	space	none	0.004
154	1	3	oddball	AV	ba_redu_face_w960.avi	0	h	none	1.501
154	1	4	oddball	AV	ba_redu_face_w960.avi	0	h	none	1.861
154	1	5	standard	AV	ba_base_face_w960.avi	1	j	BA	1.258
154	1	6	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.464
154	1	7	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.209
154	1	8	standard	AV	ba_base_face_w960.avi	1	j	BA	1.400
154	1	9	standard	AV	ba_base_face_w960.avi	1	j	BA	1.465
154	1	10	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.328
154	1	11	standard	AV	ba_base_face_w960.avi	0	space	none	1.245
154	1	12	standard	AV	ba_base_face_w960.avi	1	j	BA	1.319
154	1	13	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.290
154	1	14	standard	AV	ba_base_face_w960.avi	1	j	BA	1.427
154	1	15	standard	AV	ba_base_face_w960.avi	1	j	BA	1.412
154	1	16	standard	AV	ba_base_face_w960.avi	1	j	BA	1.431
154	1	17	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.364
154	1	18	oddball	AV	ba_redu_face_w960.avi	1	f	A	1.327
154	1	19	standard	AV	ba_base_face_w960.avi	1	j	BA	1.284
154	1	20	standard	AV	ba_base_face_w960.avi	1	j	BA	1.334
154	1	21	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.278
154	1	22	standard	AV	ba_base_face_w960.avi	1	j	BA	1.330
154	1	23	standard	AV	ba_base_face_w960.avi	1	j	BA	1.277
154	1	24	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.343
154	1	25	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.398
154	1	26	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.343
154	1	27	standard	AV	ba_base_face_w960.avi	1	j	BA	1.390
154	1	28	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.265
154	1	29	standard	AV	ba_base_face_w960.avi	1	j	BA	1.209
154	1	30	standard	AV	ba_base_face_w960.avi	1	j	BA	1.300
154	1	31	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
154	1	32	standard	AV	ba_base_face_w960.avi	1	j	BA	0.462
154	1	33	standard	AV	ba_base_face_w960.avi	1	j	BA	1.143
154	1	34	standard	AV	ba_base_face_w960.avi	1	j	BA	1.333
154	1	35	standard	AV	ba_base_face_w960.avi	1	j	BA	1.287
154	1	36	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.862
154	1	37	standard	AV	ba_base_face_w960.avi	1	j	BA	1.368
154	1	38	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.327
154	1	39	standard	AV	ba_base_face_w960.avi	1	j	BA	1.454
154	1	40	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.200
154	1	41	standard	AV	ba_base_face_w960.avi	1	j	BA	1.350
154	1	42	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.849
