0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
197.7657 	DATA 	Keypress: j
200.0340 	DATA 	Keypress: f
202.2836 	DATA 	Keypress: j
204.5327 	DATA 	Keypress: j
206.7820 	DATA 	Keypress: j
209.0316 	DATA 	Keypress: j
210.9647 	DATA 	Keypress: f
213.5334 	DATA 	Keypress: f
215.8001 	DATA 	Keypress: f
217.7474 	DATA 	Keypress: j
220.3159 	DATA 	Keypress: j
222.5659 	DATA 	Keypress: j
224.8485 	DATA 	Keypress: j
227.0991 	DATA 	Keypress: j
229.3492 	DATA 	Keypress: f
231.5991 	DATA 	Keypress: f
233.8499 	DATA 	Keypress: j
235.7817 	DATA 	Keypress: j
238.0319 	DATA 	Keypress: j
240.2823 	DATA 	Keypress: f
242.8493 	DATA 	Keypress: f
244.7815 	DATA 	Keypress: j
247.0313 	DATA 	Keypress: f
249.2318 	DATA 	Keypress: j
251.8481 	DATA 	Keypress: j
254.1152 	DATA 	Keypress: f
256.3658 	DATA 	Keypress: f
258.2644 	DATA 	Keypress: j
260.5141 	DATA 	Keypress: j
262.7156 	DATA 	Keypress: j
264.9152 	DATA 	Keypress: f
267.6509 	DATA 	Keypress: j
269.5147 	DATA 	Keypress: f
272.1317 	DATA 	Keypress: j
274.3923 	DATA 	Keypress: f
276.2975 	DATA 	Keypress: f
278.3482 	DATA 	Keypress: j
280.7810 	DATA 	Keypress: f
285.5940 	DATA 	Keypress: space
288.0876 	DATA 	Keypress: f
289.9323 	DATA 	Keypress: j
292.4087 	DATA 	Keypress: j
294.6182 	DATA 	Keypress: j
296.8563 	DATA 	Keypress: j
299.0148 	DATA 	Keypress: f
301.2826 	DATA 	Keypress: j
303.5328 	DATA 	Keypress: f
305.8160 	DATA 	Keypress: j
308.0811 	DATA 	Keypress: j
310.3332 	DATA 	Keypress: f
312.5998 	DATA 	Keypress: j
314.9865 	DATA 	Keypress: j
317.1818 	DATA 	Keypress: f
319.1327 	DATA 	Keypress: j
321.6996 	DATA 	Keypress: j
323.9661 	DATA 	Keypress: j
326.2497 	DATA 	Keypress: j
328.5164 	DATA 	Keypress: j
330.8503 	DATA 	Keypress: j
333.0487 	DATA 	Keypress: j
335.3329 	DATA 	Keypress: f
337.5997 	DATA 	Keypress: f
340.0307 	DATA 	Keypress: j
342.1500 	DATA 	Keypress: f
344.4161 	DATA 	Keypress: j
346.6825 	DATA 	Keypress: f
349.3634 	DATA 	Keypress: j
351.2156 	DATA 	Keypress: f
353.5789 	DATA 	Keypress: f
355.7497 	DATA 	Keypress: j
358.0162 	DATA 	Keypress: f
360.3004 	DATA 	Keypress: j
362.5666 	DATA 	Keypress: f
364.8320 	DATA 	Keypress: f
367.0984 	DATA 	Keypress: f
369.3669 	DATA 	Keypress: j
371.6334 	DATA 	Keypress: f
374.3162 	DATA 	Keypress: f
376.1656 	DATA 	Keypress: j
378.4333 	DATA 	Keypress: j
380.7045 	DATA 	Keypress: f
380.8375 	DATA 	Keypress: j
383.3857 	DATA 	Keypress: j
384.8695 	DATA 	Keypress: f
387.4987 	DATA 	Keypress: f
389.7666 	DATA 	Keypress: j
392.0493 	DATA 	Keypress: j
394.3815 	DATA 	Keypress: f
396.5822 	DATA 	Keypress: j
398.8499 	DATA 	Keypress: j
401.1157 	DATA 	Keypress: f
403.5969 	DATA 	Keypress: f
405.6660 	DATA 	Keypress: j
407.9465 	DATA 	Keypress: f
410.1987 	DATA 	Keypress: j
412.4830 	DATA 	Keypress: j
414.7495 	DATA 	Keypress: j
417.0162 	DATA 	Keypress: j
419.2820 	DATA 	Keypress: j
421.6067 	DATA 	Keypress: f
423.9723 	DATA 	Keypress: f
426.0832 	DATA 	Keypress: j
428.3489 	DATA 	Keypress: j
430.6487 	DATA 	Keypress: j
432.9005 	DATA 	Keypress: j
435.1644 	DATA 	Keypress: f
437.4328 	DATA 	Keypress: j
439.6834 	DATA 	Keypress: j
441.9491 	DATA 	Keypress: j
444.2159 	DATA 	Keypress: f
446.1485 	DATA 	Keypress: j
448.7664 	DATA 	Keypress: j
451.0333 	DATA 	Keypress: f
453.2994 	DATA 	Keypress: j
455.5652 	DATA 	Keypress: j
457.9486 	DATA 	Keypress: j
460.0999 	DATA 	Keypress: f
462.3672 	DATA 	Keypress: f
464.6482 	DATA 	Keypress: j
466.9152 	DATA 	Keypress: f
469.1823 	DATA 	Keypress: j
471.4495 	DATA 	Keypress: j
473.7160 	DATA 	Keypress: j
475.9831 	DATA 	Keypress: f
478.6813 	DATA 	Keypress: f
480.5149 	DATA 	Keypress: j
482.7831 	DATA 	Keypress: j
485.0492 	DATA 	Keypress: j
487.3159 	DATA 	Keypress: f
489.7252 	DATA 	Keypress: j
491.8573 	DATA 	Keypress: j
494.1172 	DATA 	Keypress: j
496.3836 	DATA 	Keypress: f
498.6665 	DATA 	Keypress: j
500.9331 	DATA 	Keypress: f
503.3089 	DATA 	Keypress: j
505.4496 	DATA 	Keypress: j
507.7166 	DATA 	Keypress: j
510.0074 	DATA 	Keypress: f
512.2794 	DATA 	Keypress: f
519.0278 	DATA 	Keypress: space
521.6860 	DATA 	Keypress: f
523.5493 	DATA 	Keypress: f
525.7139 	DATA 	Keypress: f
528.0181 	DATA 	Keypress: j
530.2318 	DATA 	Keypress: f
532.4999 	DATA 	Keypress: f
534.7500 	DATA 	Keypress: j
537.0324 	DATA 	Keypress: f
539.3162 	DATA 	Keypress: j
541.5985 	DATA 	Keypress: f
543.8657 	DATA 	Keypress: j
546.1325 	DATA 	Keypress: f
548.4161 	DATA 	Keypress: j
550.7150 	DATA 	Keypress: j
553.0171 	DATA 	Keypress: j
555.2828 	DATA 	Keypress: j
557.5493 	DATA 	Keypress: f
559.8167 	DATA 	Keypress: j
562.0668 	DATA 	Keypress: j
564.3324 	DATA 	Keypress: f
566.5994 	DATA 	Keypress: f
568.8651 	DATA 	Keypress: f
571.1988 	DATA 	Keypress: f
573.3822 	DATA 	Keypress: j
575.6333 	DATA 	Keypress: j
577.8999 	DATA 	Keypress: j
580.1500 	DATA 	Keypress: j
582.4159 	DATA 	Keypress: j
584.6812 	DATA 	Keypress: f
586.9324 	DATA 	Keypress: j
589.1841 	DATA 	Keypress: j
591.4493 	DATA 	Keypress: f
593.6997 	DATA 	Keypress: j
595.9660 	DATA 	Keypress: j
598.2154 	DATA 	Keypress: f
600.4817 	DATA 	Keypress: f
602.7326 	DATA 	Keypress: f
605.0162 	DATA 	Keypress: j
607.2646 	DATA 	Keypress: j
609.5335 	DATA 	Keypress: j
611.7828 	DATA 	Keypress: f
614.0651 	DATA 	Keypress: f
616.3160 	DATA 	Keypress: j
618.5826 	DATA 	Keypress: j
620.8324 	DATA 	Keypress: j
623.0991 	DATA 	Keypress: j
625.3667 	DATA 	Keypress: f
627.6162 	DATA 	Keypress: f
629.4874 	DATA 	Keypress: j
632.1526 	DATA 	Keypress: f
634.4166 	DATA 	Keypress: f
636.6658 	DATA 	Keypress: f
638.9165 	DATA 	Keypress: f
641.1820 	DATA 	Keypress: j
643.4491 	DATA 	Keypress: j
645.3375 	DATA 	Keypress: f
647.6500 	DATA 	Keypress: j
650.2329 	DATA 	Keypress: f
652.4997 	DATA 	Keypress: j
654.7660 	DATA 	Keypress: j
657.0334 	DATA 	Keypress: f
659.2835 	DATA 	Keypress: j
661.5491 	DATA 	Keypress: f
663.8160 	DATA 	Keypress: f
666.1071 	DATA 	Keypress: f
668.3501 	DATA 	Keypress: f
670.6158 	DATA 	Keypress: j
672.8665 	DATA 	Keypress: f
675.1334 	DATA 	Keypress: j
677.3832 	DATA 	Keypress: f
679.6490 	DATA 	Keypress: j
681.9003 	DATA 	Keypress: j
684.1655 	DATA 	Keypress: f
686.4162 	DATA 	Keypress: f
688.6836 	DATA 	Keypress: j
690.9326 	DATA 	Keypress: f
692.8832 	DATA 	Keypress: f
695.4492 	DATA 	Keypress: f
697.7170 	DATA 	Keypress: f
699.9655 	DATA 	Keypress: f
701.8711 	DATA 	Keypress: j
704.4810 	DATA 	Keypress: f
706.7499 	DATA 	Keypress: f
709.0169 	DATA 	Keypress: j
711.2830 	DATA 	Keypress: j
713.5486 	DATA 	Keypress: f
715.4829 	DATA 	Keypress: j
717.6698 	DATA 	Keypress: j
720.0004 	DATA 	Keypress: j
722.2665 	DATA 	Keypress: f
724.8501 	DATA 	Keypress: f
726.6872 	DATA 	Keypress: j
728.9995 	DATA 	Keypress: j
731.6504 	DATA 	Keypress: f
733.4702 	DATA 	Keypress: j
735.7314 	DATA 	Keypress: j
738.0036 	DATA 	Keypress: f
740.2379 	DATA 	Keypress: j
742.4871 	DATA 	Keypress: f
744.7699 	DATA 	Keypress: j
765.7954 	DATA 	Keypress: space
768.5397 	DATA 	Keypress: 2
771.7525 	DATA 	Keypress: 2
773.8883 	DATA 	Keypress: 1
776.3187 	DATA 	Keypress: 4
778.9322 	DATA 	Keypress: 1
781.7259 	DATA 	Keypress: 2
784.1607 	DATA 	Keypress: 4
786.1646 	DATA 	Keypress: 1
788.6756 	DATA 	Keypress: 1
790.9033 	DATA 	Keypress: 1
793.0064 	DATA 	Keypress: 4
795.2030 	DATA 	Keypress: 1
797.4710 	DATA 	Keypress: 3
800.1126 	DATA 	Keypress: 3
802.4123 	DATA 	Keypress: 2
804.8635 	DATA 	Keypress: 4
807.2698 	DATA 	Keypress: 3
809.4076 	DATA 	Keypress: 1
811.5212 	DATA 	Keypress: 4
813.5879 	DATA 	Keypress: 1
815.6556 	DATA 	Keypress: 1
818.1597 	DATA 	Keypress: 2
820.1224 	DATA 	Keypress: 1
821.8483 	DATA 	Keypress: 1
824.1464 	DATA 	Keypress: 2
826.8453 	DATA 	Keypress: 1
829.5821 	DATA 	Keypress: 1
832.3804 	DATA 	Keypress: 4
835.5606 	DATA 	Keypress: 3
838.7447 	DATA 	Keypress: 4
842.8731 	DATA 	Keypress: 3
846.3664 	DATA 	Keypress: 4
849.6034 	DATA 	Keypress: 3
852.1470 	DATA 	Keypress: 3
855.5781 	DATA 	Keypress: 3
858.8846 	DATA 	Keypress: 1
861.3197 	DATA 	Keypress: 1
863.6261 	DATA 	Keypress: 2
865.8900 	DATA 	Keypress: 2
869.5032 	DATA 	Keypress: 4
872.4631 	DATA 	Keypress: 3
874.6544 	DATA 	Keypress: 3
877.4143 	DATA 	Keypress: 1
879.4254 	DATA 	Keypress: 4
882.4384 	DATA 	Keypress: 3
885.7446 	DATA 	Keypress: 1
888.4070 	DATA 	Keypress: 3
891.5587 	DATA 	Keypress: 2
895.4334 	DATA 	Keypress: 1
897.8379 	DATA 	Keypress: 2
900.3872 	DATA 	Keypress: 2
902.9029 	DATA 	Keypress: 1
905.8837 	DATA 	Keypress: 1
908.5933 	DATA 	Keypress: 4
