0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
241.0310 	DATA 	Keypress: j
243.2191 	DATA 	Keypress: j
245.5531 	DATA 	Keypress: j
248.3329 	DATA 	Keypress: j
250.5991 	DATA 	Keypress: j
252.3039 	DATA 	Keypress: j
254.4865 	DATA 	Keypress: j
256.8859 	DATA 	Keypress: j
259.0707 	DATA 	Keypress: j
261.3143 	DATA 	Keypress: j
263.6031 	DATA 	Keypress: j
266.1664 	DATA 	Keypress: j
268.1527 	DATA 	Keypress: j
270.6196 	DATA 	Keypress: j
272.8191 	DATA 	Keypress: j
275.0530 	DATA 	Keypress: j
277.1647 	DATA 	Keypress: j
279.4980 	DATA 	Keypress: j
281.7309 	DATA 	Keypress: j
284.1864 	DATA 	Keypress: j
286.9154 	DATA 	Keypress: j
288.7868 	DATA 	Keypress: j
291.4329 	DATA 	Keypress: j
293.7162 	DATA 	Keypress: j
295.5191 	DATA 	Keypress: j
297.7194 	DATA 	Keypress: j
305.4563 	DATA 	Keypress: space
307.9521 	DATA 	Keypress: j
309.7971 	DATA 	Keypress: j
311.7497 	DATA 	Keypress: j
313.7848 	DATA 	Keypress: j
316.2651 	DATA 	Keypress: j
318.8497 	DATA 	Keypress: f
320.7802 	DATA 	Keypress: j
323.0146 	DATA 	Keypress: f
325.1147 	DATA 	Keypress: j
327.9316 	DATA 	Keypress: j
329.8359 	DATA 	Keypress: j
332.4474 	DATA 	Keypress: f
334.7316 	DATA 	Keypress: j
336.6134 	DATA 	Keypress: f
338.8145 	DATA 	Keypress: j
341.1019 	DATA 	Keypress: j
343.3357 	DATA 	Keypress: j
345.6143 	DATA 	Keypress: f
347.7868 	DATA 	Keypress: j
350.1869 	DATA 	Keypress: f
352.4532 	DATA 	Keypress: f
354.6653 	DATA 	Keypress: f
357.3666 	DATA 	Keypress: j
359.6326 	DATA 	Keypress: f
361.4696 	DATA 	Keypress: j
363.8326 	DATA 	Keypress: j
365.8206 	DATA 	Keypress: f
368.6820 	DATA 	Keypress: f
370.4531 	DATA 	Keypress: j
372.7194 	DATA 	Keypress: j
375.0309 	DATA 	Keypress: j
377.3191 	DATA 	Keypress: j
379.4528 	DATA 	Keypress: j
381.8640 	DATA 	Keypress: j
384.0862 	DATA 	Keypress: j
386.3188 	DATA 	Keypress: j
388.6196 	DATA 	Keypress: f
390.8535 	DATA 	Keypress: f
393.1025 	DATA 	Keypress: j
395.4640 	DATA 	Keypress: j
397.7858 	DATA 	Keypress: f
400.0017 	DATA 	Keypress: f
402.2366 	DATA 	Keypress: f
404.5802 	DATA 	Keypress: j
406.7352 	DATA 	Keypress: j
408.9644 	DATA 	Keypress: j
411.2643 	DATA 	Keypress: j
413.4690 	DATA 	Keypress: j
415.7815 	DATA 	Keypress: j
417.9534 	DATA 	Keypress: f
420.2860 	DATA 	Keypress: f
422.5520 	DATA 	Keypress: j
424.8980 	DATA 	Keypress: j
427.0650 	DATA 	Keypress: f
429.3374 	DATA 	Keypress: f
431.7197 	DATA 	Keypress: f
433.9971 	DATA 	Keypress: f
436.1034 	DATA 	Keypress: j
438.4864 	DATA 	Keypress: f
441.1326 	DATA 	Keypress: j
443.3992 	DATA 	Keypress: j
445.1832 	DATA 	Keypress: f
447.5831 	DATA 	Keypress: j
449.7479 	DATA 	Keypress: j
451.9202 	DATA 	Keypress: f
454.1643 	DATA 	Keypress: j
456.4698 	DATA 	Keypress: f
458.7971 	DATA 	Keypress: j
461.0865 	DATA 	Keypress: j
463.4033 	DATA 	Keypress: j
465.6369 	DATA 	Keypress: j
467.9150 	DATA 	Keypress: j
470.1367 	DATA 	Keypress: j
472.8158 	DATA 	Keypress: f
474.6140 	DATA 	Keypress: f
477.0140 	DATA 	Keypress: j
479.1699 	DATA 	Keypress: j
481.4979 	DATA 	Keypress: j
483.7199 	DATA 	Keypress: j
485.9643 	DATA 	Keypress: j
488.2999 	DATA 	Keypress: f
490.3817 	DATA 	Keypress: j
492.7866 	DATA 	Keypress: f
495.0194 	DATA 	Keypress: j
497.3316 	DATA 	Keypress: j
499.5692 	DATA 	Keypress: j
501.8707 	DATA 	Keypress: f
504.1029 	DATA 	Keypress: j
506.3856 	DATA 	Keypress: j
508.6368 	DATA 	Keypress: j
510.8142 	DATA 	Keypress: f
513.1981 	DATA 	Keypress: j
515.4481 	DATA 	Keypress: j
517.7199 	DATA 	Keypress: j
519.9303 	DATA 	Keypress: j
522.2032 	DATA 	Keypress: j
524.4363 	DATA 	Keypress: j
526.6480 	DATA 	Keypress: j
528.9538 	DATA 	Keypress: j
531.3363 	DATA 	Keypress: f
539.5905 	DATA 	Keypress: space
542.2477 	DATA 	Keypress: j
543.9479 	DATA 	Keypress: j
545.8642 	DATA 	Keypress: j
547.9985 	DATA 	Keypress: j
550.1823 	DATA 	Keypress: j
552.5150 	DATA 	Keypress: j
554.7149 	DATA 	Keypress: j
556.9492 	DATA 	Keypress: j
559.1812 	DATA 	Keypress: j
561.3480 	DATA 	Keypress: f
563.7985 	DATA 	Keypress: f
566.0145 	DATA 	Keypress: j
568.1825 	DATA 	Keypress: j
570.4475 	DATA 	Keypress: j
572.7485 	DATA 	Keypress: j
574.9814 	DATA 	Keypress: j
577.1992 	DATA 	Keypress: j
579.4316 	DATA 	Keypress: j
581.7146 	DATA 	Keypress: f
584.0819 	DATA 	Keypress: j
586.3306 	DATA 	Keypress: j
588.5143 	DATA 	Keypress: f
590.7985 	DATA 	Keypress: f
593.0477 	DATA 	Keypress: j
595.2976 	DATA 	Keypress: j
597.5318 	DATA 	Keypress: f
599.8161 	DATA 	Keypress: f
602.1306 	DATA 	Keypress: j
604.3653 	DATA 	Keypress: j
606.5325 	DATA 	Keypress: f
608.8157 	DATA 	Keypress: f
611.1484 	DATA 	Keypress: j
613.3149 	DATA 	Keypress: j
615.5648 	DATA 	Keypress: j
617.8161 	DATA 	Keypress: j
620.0656 	DATA 	Keypress: j
622.2302 	DATA 	Keypress: f
624.6152 	DATA 	Keypress: j
626.7825 	DATA 	Keypress: f
629.0483 	DATA 	Keypress: j
631.2318 	DATA 	Keypress: f
634.0832 	DATA 	Keypress: f
635.8976 	DATA 	Keypress: j
638.1485 	DATA 	Keypress: j
640.4485 	DATA 	Keypress: j
642.6323 	DATA 	Keypress: j
644.8314 	DATA 	Keypress: f
647.0819 	DATA 	Keypress: j
649.3810 	DATA 	Keypress: j
651.6316 	DATA 	Keypress: f
653.8986 	DATA 	Keypress: j
656.1481 	DATA 	Keypress: j
658.5319 	DATA 	Keypress: j
660.6313 	DATA 	Keypress: j
662.9150 	DATA 	Keypress: j
665.1146 	DATA 	Keypress: j
667.3986 	DATA 	Keypress: f
670.1498 	DATA 	Keypress: f
672.3994 	DATA 	Keypress: j
674.2486 	DATA 	Keypress: f
676.2991 	DATA 	Keypress: j
678.6487 	DATA 	Keypress: j
680.9981 	DATA 	Keypress: f
683.6668 	DATA 	Keypress: j
685.3823 	DATA 	Keypress: j
687.6483 	DATA 	Keypress: j
690.0315 	DATA 	Keypress: f
692.3319 	DATA 	Keypress: f
694.2982 	DATA 	Keypress: j
696.5486 	DATA 	Keypress: j
699.0313 	DATA 	Keypress: f
701.1994 	DATA 	Keypress: j
703.5810 	DATA 	Keypress: f
705.5983 	DATA 	Keypress: j
707.9319 	DATA 	Keypress: f
710.1654 	DATA 	Keypress: j
712.4643 	DATA 	Keypress: f
714.5988 	DATA 	Keypress: j
716.8488 	DATA 	Keypress: j
719.1488 	DATA 	Keypress: j
721.3479 	DATA 	Keypress: j
723.6158 	DATA 	Keypress: j
725.8654 	DATA 	Keypress: f
728.0984 	DATA 	Keypress: j
730.4647 	DATA 	Keypress: j
732.6154 	DATA 	Keypress: j
734.8988 	DATA 	Keypress: j
737.1317 	DATA 	Keypress: j
739.3650 	DATA 	Keypress: j
741.6151 	DATA 	Keypress: j
743.8832 	DATA 	Keypress: j
746.1654 	DATA 	Keypress: j
748.5157 	DATA 	Keypress: f
750.6486 	DATA 	Keypress: j
752.9315 	DATA 	Keypress: j
755.2325 	DATA 	Keypress: j
757.4488 	DATA 	Keypress: j
759.6160 	DATA 	Keypress: j
761.9159 	DATA 	Keypress: j
764.1994 	DATA 	Keypress: j
775.4877 	DATA 	Keypress: space
777.7825 	DATA 	Keypress: 2
781.5145 	DATA 	Keypress: 3
783.3807 	DATA 	Keypress: 4
786.0127 	DATA 	Keypress: 1
788.3354 	DATA 	Keypress: 3
790.1993 	DATA 	Keypress: 2
791.9722 	DATA 	Keypress: 2
794.5295 	DATA 	Keypress: 1
798.3241 	DATA 	Keypress: 4
800.3989 	DATA 	Keypress: 1
802.1323 	DATA 	Keypress: 2
803.9305 	DATA 	Keypress: 1
805.8977 	DATA 	Keypress: 1
807.8720 	DATA 	Keypress: 2
809.7913 	DATA 	Keypress: 3
811.7462 	DATA 	Keypress: 1
813.6101 	DATA 	Keypress: 1
815.4222 	DATA 	Keypress: 1
817.2740 	DATA 	Keypress: 1
819.0321 	DATA 	Keypress: 1
820.7200 	DATA 	Keypress: 1
822.8327 	DATA 	Keypress: 3
824.6546 	DATA 	Keypress: 1
826.5173 	DATA 	Keypress: 1
828.1979 	DATA 	Keypress: 2
830.0513 	DATA 	Keypress: 1
831.7990 	DATA 	Keypress: 2
833.6999 	DATA 	Keypress: 2
835.2979 	DATA 	Keypress: 2
836.9652 	DATA 	Keypress: 2
839.2123 	DATA 	Keypress: 2
841.4175 	DATA 	Keypress: 2
843.1489 	DATA 	Keypress: 1
844.7651 	DATA 	Keypress: 1
846.3820 	DATA 	Keypress: 1
848.2642 	DATA 	Keypress: 1
850.1664 	DATA 	Keypress: 1
851.9479 	DATA 	Keypress: 2
853.7494 	DATA 	Keypress: 1
855.4313 	DATA 	Keypress: 1
857.1315 	DATA 	Keypress: 1
858.8974 	DATA 	Keypress: 2
860.3369 	DATA 	Keypress: 2
862.5201 	DATA 	Keypress: 2
863.8972 	DATA 	Keypress: 1
865.8365 	DATA 	Keypress: 3
867.4703 	DATA 	Keypress: 2
869.4819 	DATA 	Keypress: 2
871.0652 	DATA 	Keypress: 3
872.9520 	DATA 	Keypress: 1
874.8987 	DATA 	Keypress: 3
876.5318 	DATA 	Keypress: 3
878.2356 	DATA 	Keypress: 1
879.8367 	DATA 	Keypress: 1
