Subject	Block	Trial	StimType	StimCategory	Stimulus	ACC	RESP	Sound	RT
182	1	1	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
182	1	2	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.005
182	1	3	standard	AV	ba_base_face_w960.avi	1	j	BA	1.968
182	1	4	standard	AV	ba_base_face_w960.avi	1	j	BA	2.059
182	1	5	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
182	1	6	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.005
182	1	7	standard	AV	ba_base_face_w960.avi	1	j	BA	0.004
182	1	8	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.005
182	1	9	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.132
182	1	10	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
182	1	11	standard	AV	ba_base_face_w960.avi	1	j	BA	0.253
182	1	12	oddball	AV	ba_redu_face_w960.avi	0	none	none	999.000
182	1	13	standard	AV	ba_base_face_w960.avi	1	j	BA	0.004
182	1	14	oddball	AV	ba_redu_face_w960.avi	0	j	BA	0.004
182	1	15	oddball	AV	ba_redu_face_w960.avi	0	j	BA	2.033
182	1	16	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.854
182	1	17	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.860
182	1	18	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.848
182	1	19	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.847
182	1	20	standard	AV	ba_base_face_w960.avi	1	j	BA	1.853
182	1	21	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.853
182	1	22	standard	AV	ba_base_face_w960.avi	1	j	BA	1.850
182	1	23	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.942
182	1	24	oddball	AV	ba_redu_face_w960.avi	0	j	BA	2.008
182	1	25	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.851
182	1	26	standard	AV	ba_base_face_w960.avi	1	j	BA	1.852
182	1	27	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.917
182	1	28	standard	AV	ba_base_face_w960.avi	1	j	BA	1.958
182	1	29	standard	AV	ba_base_face_w960.avi	1	j	BA	1.850
182	1	30	standard	AV	ba_base_face_w960.avi	1	j	BA	1.851
182	1	31	standard	AV	ba_base_face_w960.avi	1	j	BA	1.849
182	1	32	standard	AV	ba_base_face_w960.avi	1	j	BA	1.848
182	1	33	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.850
182	1	34	standard	AV	ba_base_face_w960.avi	1	j	BA	1.491
182	1	35	standard	AV	ba_base_face_w960.avi	1	j	BA	1.498
182	1	36	standard	AV	ba_base_face_w960.avi	1	j	BA	1.854
182	1	37	standard	AV	ba_base_face_w960.avi	1	j	BA	1.516
182	1	38	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.525
182	1	39	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.847
182	1	40	standard	AV	ba_base_face_w960.avi	1	j	BA	1.848
182	1	41	standard	AV	ba_base_face_w960.avi	1	j	BA	1.455
182	1	42	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.864
182	1	43	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.430
182	1	44	standard	AV	ba_base_face_w960.avi	1	j	BA	1.852
182	1	45	standard	AV	ba_base_face_w960.avi	1	j	BA	1.514
182	1	46	standard	AV	ba_base_face_w960.avi	1	j	BA	1.850
182	1	47	standard	AV	ba_base_face_w960.avi	1	j	BA	1.498
182	1	48	standard	AV	ba_base_face_w960.avi	1	j	BA	1.851
182	1	49	standard	AV	ba_base_face_w960.avi	1	j	BA	1.862
182	1	50	standard	AV	ba_base_face_w960.avi	1	j	BA	1.849
182	1	51	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.530
182	1	52	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.455
182	1	53	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.855
182	1	54	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.531
182	1	55	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.853
182	1	56	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.854
182	1	57	standard	AV	ba_base_face_w960.avi	1	j	BA	1.541
182	1	58	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.486
182	1	59	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.491
182	1	60	standard	AV	ba_base_face_w960.avi	1	j	BA	1.442
182	1	61	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.430
182	1	62	standard	AV	ba_base_face_w960.avi	1	j	BA	1.465
182	1	63	standard	AV	ba_base_face_w960.avi	1	j	BA	1.465
182	1	64	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.516
182	1	65	standard	AV	ba_base_face_w960.avi	1	j	BA	1.484
182	1	66	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.497
182	1	67	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.519
182	1	68	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.424
182	1	69	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.418
182	1	70	standard	AV	ba_base_face_w960.avi	1	j	BA	1.450
182	1	71	standard	AV	ba_base_face_w960.avi	1	j	BA	1.399
182	1	72	standard	AV	ba_base_face_w960.avi	1	j	BA	1.456
182	1	73	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.377
182	1	74	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.474
182	1	75	standard	AV	ba_base_face_w960.avi	1	j	BA	1.437
182	1	76	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.422
182	1	77	standard	AV	ba_base_face_w960.avi	1	j	BA	1.919
182	1	78	standard	AV	ba_base_face_w960.avi	1	j	BA	1.847
182	1	79	standard	AV	ba_base_face_w960.avi	1	j	BA	1.862
182	1	80	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.863
182	1	81	standard	AV	ba_base_face_w960.avi	1	j	BA	1.848
182	1	82	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.850
182	1	83	standard	AV	ba_base_face_w960.avi	1	j	BA	1.855
182	1	84	standard	AV	ba_base_face_w960.avi	1	j	BA	1.500
182	1	85	standard	AV	ba_base_face_w960.avi	1	j	BA	1.851
182	1	86	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.850
182	1	87	standard	AV	ba_base_face_w960.avi	1	j	BA	1.855
182	1	88	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.848
182	1	89	standard	AV	ba_base_face_w960.avi	1	j	BA	1.849
182	1	90	standard	AV	ba_base_face_w960.avi	0	none	none	999.000
182	1	91	standard	AV	ba_base_face_w960.avi	1	j	BA	0.212
182	1	92	standard	AV	ba_base_face_w960.avi	1	j	BA	0.099
182	1	93	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.864
182	1	94	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.846
182	1	95	standard	AV	ba_base_face_w960.avi	1	j	BA	1.857
182	1	96	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.497
182	1	97	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.544
182	1	98	oddball	AV	ba_redu_face_w960.avi	0	j	BA	1.515
182	1	99	standard	AV	ba_base_face_w960.avi	1	j	BA	1.423
182	1	100	standard	AV	ba_base_face_w960.avi	1	j	BA	1.367
182	2	1	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
182	2	2	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	0.793
182	2	3	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	1.859
182	2	4	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.849
182	2	5	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.852
182	2	6	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
182	2	7	standard	PIX	ba_base_pix_w960.avi	1	j	BA	0.543
182	2	8	oddball	PIX	ba_redu_pix_w960.avi	0	j	BA	0.005
182	2	9	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
182	2	10	standard	PIX	ba_base_pix_w960.avi	0	f	A	0.005
182	2	11	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.853
182	2	12	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.863
182	2	13	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.853
182	2	14	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.863
182	2	15	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.852
182	2	16	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.850
182	2	17	oddball	PIX	ba_redu_pix_w960.avi	0	none	none	999.000
182	2	18	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	0.099
182	2	19	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.864
182	2	20	standard	PIX	ba_base_pix_w960.avi	1	j	BA	1.850
182	2	21	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.864
182	2	22	oddball	PIX	ba_redu_pix_w960.avi	1	f	A	1.858
