0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
44.1041 	DATA 	Keypress: space
47.5895 	DATA 	Keypress: space
62.8925 	DATA 	Keypress: space
67.4088 	DATA 	Keypress: f
71.0780 	DATA 	Keypress: j
71.9400 	DATA 	Keypress: f
79.9904 	DATA 	Keypress: a
83.3472 	DATA 	Keypress: j
85.0062 	DATA 	Keypress: f
88.9774 	DATA 	Keypress: j
91.8236 	DATA 	Keypress: f
94.6083 	DATA 	Keypress: f
96.4446 	DATA 	Keypress: j
99.1253 	DATA 	Keypress: j
101.3920 	DATA 	Keypress: f
103.3241 	DATA 	Keypress: j
105.9231 	DATA 	Keypress: j
107.6559 	DATA 	Keypress: j
109.8790 	DATA 	Keypress: j
112.3067 	DATA 	Keypress: f
114.9585 	DATA 	Keypress: j
117.2084 	DATA 	Keypress: f
118.9777 	DATA 	Keypress: f
121.7408 	DATA 	Keypress: j
124.0250 	DATA 	Keypress: f
125.7789 	DATA 	Keypress: f
128.2412 	DATA 	Keypress: f
130.8091 	DATA 	Keypress: j
132.6108 	DATA 	Keypress: f
134.9282 	DATA 	Keypress: j
137.1563 	DATA 	Keypress: j
139.2957 	DATA 	Keypress: f
142.1250 	DATA 	Keypress: j
144.0276 	DATA 	Keypress: f
146.1458 	DATA 	Keypress: f
148.5118 	DATA 	Keypress: f
150.6288 	DATA 	Keypress: f
152.8123 	DATA 	Keypress: f
155.2283 	DATA 	Keypress: j
157.9743 	DATA 	Keypress: j
159.8918 	DATA 	Keypress: j
162.4917 	DATA 	Keypress: j
164.3621 	DATA 	Keypress: f
167.0077 	DATA 	Keypress: j
169.2574 	DATA 	Keypress: j
171.0780 	DATA 	Keypress: f
173.4773 	DATA 	Keypress: j
175.4800 	DATA 	Keypress: f
178.2912 	DATA 	Keypress: j
179.9897 	DATA 	Keypress: f
182.3613 	DATA 	Keypress: f
184.7581 	DATA 	Keypress: f
186.9780 	DATA 	Keypress: f
189.0965 	DATA 	Keypress: f
191.8918 	DATA 	Keypress: j
194.1586 	DATA 	Keypress: j
196.1098 	DATA 	Keypress: j
198.3235 	DATA 	Keypress: f
200.5286 	DATA 	Keypress: j
202.8918 	DATA 	Keypress: j
205.1290 	DATA 	Keypress: j
207.3401 	DATA 	Keypress: j
209.5288 	DATA 	Keypress: f
211.9119 	DATA 	Keypress: j
214.1897 	DATA 	Keypress: j
216.3949 	DATA 	Keypress: j
218.5119 	DATA 	Keypress: f
221.3246 	DATA 	Keypress: f
222.9788 	DATA 	Keypress: f
225.2794 	DATA 	Keypress: j
227.7810 	DATA 	Keypress: j
230.0068 	DATA 	Keypress: j
232.1733 	DATA 	Keypress: j
234.6087 	DATA 	Keypress: j
237.1751 	DATA 	Keypress: f
238.9229 	DATA 	Keypress: f
241.2727 	DATA 	Keypress: j
243.9918 	DATA 	Keypress: f
245.8445 	DATA 	Keypress: j
248.4917 	DATA 	Keypress: j
250.4413 	DATA 	Keypress: f
252.6615 	DATA 	Keypress: j
255.2757 	DATA 	Keypress: f
257.0061 	DATA 	Keypress: j
259.2791 	DATA 	Keypress: j
261.6727 	DATA 	Keypress: j
263.9747 	DATA 	Keypress: j
266.1461 	DATA 	Keypress: f
268.4953 	DATA 	Keypress: j
270.6563 	DATA 	Keypress: f
272.8072 	DATA 	Keypress: j
275.6252 	DATA 	Keypress: j
277.4128 	DATA 	Keypress: f
279.6285 	DATA 	Keypress: j
281.8621 	DATA 	Keypress: f
284.6752 	DATA 	Keypress: f
286.3947 	DATA 	Keypress: j
289.2080 	DATA 	Keypress: f
298.1912 	DATA 	Keypress: space
300.2748 	DATA 	Keypress: f
302.1114 	DATA 	Keypress: j
305.2276 	DATA 	Keypress: f
307.0737 	DATA 	Keypress: j
308.9614 	DATA 	Keypress: j
312.2279 	DATA 	Keypress: f
313.8565 	DATA 	Keypress: j
316.1236 	DATA 	Keypress: j
318.3728 	DATA 	Keypress: j
321.1811 	DATA 	Keypress: j
322.9074 	DATA 	Keypress: j
