0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
351.4504 	DATA 	Keypress: f
352.8834 	DATA 	Keypress: f
354.9192 	DATA 	Keypress: j
357.1687 	DATA 	Keypress: j
359.7182 	DATA 	Keypress: f
361.6678 	DATA 	Keypress: j
364.1019 	DATA 	Keypress: j
366.2008 	DATA 	Keypress: j
369.0689 	DATA 	Keypress: j
371.3178 	DATA 	Keypress: f
373.1862 	DATA 	Keypress: j
375.4182 	DATA 	Keypress: j
378.0843 	DATA 	Keypress: f
379.9347 	DATA 	Keypress: j
382.1688 	DATA 	Keypress: j
384.3177 	DATA 	Keypress: j
387.0861 	DATA 	Keypress: f
389.0180 	DATA 	Keypress: j
391.1017 	DATA 	Keypress: j
393.3847 	DATA 	Keypress: j
396.1023 	DATA 	Keypress: f
397.7185 	DATA 	Keypress: j
400.1357 	DATA 	Keypress: f
402.4680 	DATA 	Keypress: f
404.5855 	DATA 	Keypress: j
406.9518 	DATA 	Keypress: f
409.6034 	DATA 	Keypress: f
411.3854 	DATA 	Keypress: j
414.7024 	DATA 	Keypress: j
416.7312 	DATA 	Keypress: j
418.6189 	DATA 	Keypress: j
420.3177 	DATA 	Keypress: j
422.7339 	DATA 	Keypress: f
424.9844 	DATA 	Keypress: f
426.9018 	DATA 	Keypress: j
429.4687 	DATA 	Keypress: j
431.7178 	DATA 	Keypress: f
434.0187 	DATA 	Keypress: j
436.1515 	DATA 	Keypress: j
438.3187 	DATA 	Keypress: j
440.6681 	DATA 	Keypress: f
442.8688 	DATA 	Keypress: f
445.2018 	DATA 	Keypress: f
447.4524 	DATA 	Keypress: f
449.6839 	DATA 	Keypress: f
451.8350 	DATA 	Keypress: j
454.1190 	DATA 	Keypress: f
456.4024 	DATA 	Keypress: f
458.5675 	DATA 	Keypress: f
460.9353 	DATA 	Keypress: j
463.3345 	DATA 	Keypress: j
465.4182 	DATA 	Keypress: f
467.7024 	DATA 	Keypress: f
470.0858 	DATA 	Keypress: f
472.2687 	DATA 	Keypress: f
474.4179 	DATA 	Keypress: j
476.7186 	DATA 	Keypress: f
478.9351 	DATA 	Keypress: f
481.1683 	DATA 	Keypress: j
483.5521 	DATA 	Keypress: j
486.9857 	DATA 	Keypress: j
488.6541 	DATA 	Keypress: f
490.1690 	DATA 	Keypress: f
492.4183 	DATA 	Keypress: f
494.5684 	DATA 	Keypress: j
496.9351 	DATA 	Keypress: j
499.2524 	DATA 	Keypress: f
501.9863 	DATA 	Keypress: j
504.2355 	DATA 	Keypress: f
506.4860 	DATA 	Keypress: j
508.9328 	DATA 	Keypress: j
510.4181 	DATA 	Keypress: f
512.5850 	DATA 	Keypress: j
515.4868 	DATA 	Keypress: j
517.7366 	DATA 	Keypress: j
519.4850 	DATA 	Keypress: f
521.5686 	DATA 	Keypress: j
524.0023 	DATA 	Keypress: j
526.1189 	DATA 	Keypress: j
528.5183 	DATA 	Keypress: f
530.8521 	DATA 	Keypress: f
533.5030 	DATA 	Keypress: f
535.1517 	DATA 	Keypress: j
537.4850 	DATA 	Keypress: f
539.8015 	DATA 	Keypress: f
541.9363 	DATA 	Keypress: f
544.3019 	DATA 	Keypress: j
547.0356 	DATA 	Keypress: f
548.7519 	DATA 	Keypress: j
551.9183 	DATA 	Keypress: j
553.2853 	DATA 	Keypress: f
555.5695 	DATA 	Keypress: f
557.9685 	DATA 	Keypress: f
560.0864 	DATA 	Keypress: j
563.1689 	DATA 	Keypress: f
564.6188 	DATA 	Keypress: j
566.9029 	DATA 	Keypress: j
569.5537 	DATA 	Keypress: f
571.4368 	DATA 	Keypress: j
574.1074 	DATA 	Keypress: j
582.6684 	DATA 	Keypress: space
584.8014 	DATA 	Keypress: d
586.7191 	DATA 	Keypress: f
589.3361 	DATA 	Keypress: f
591.6585 	DATA 	Keypress: j
593.3074 	DATA 	Keypress: j
595.7906 	DATA 	Keypress: f
597.9349 	DATA 	Keypress: f
600.1515 	DATA 	Keypress: f
602.5058 	DATA 	Keypress: f
604.7237 	DATA 	Keypress: f
606.9675 	DATA 	Keypress: f
609.3175 	DATA 	Keypress: j
611.9704 	DATA 	Keypress: f
613.8566 	DATA 	Keypress: f
616.0178 	DATA 	Keypress: j
618.7365 	DATA 	Keypress: f
620.4733 	DATA 	Keypress: j
623.2540 	DATA 	Keypress: f
625.0891 	DATA 	Keypress: f
627.7856 	DATA 	Keypress: f
629.6233 	DATA 	Keypress: j
631.9868 	DATA 	Keypress: f
634.1233 	DATA 	Keypress: f
636.3891 	DATA 	Keypress: j
639.1196 	DATA 	Keypress: f
641.3702 	DATA 	Keypress: j
643.1684 	DATA 	Keypress: j
645.1903 	DATA 	Keypress: j
647.7016 	DATA 	Keypress: f
649.9735 	DATA 	Keypress: j
652.3204 	DATA 	Keypress: j
654.9203 	DATA 	Keypress: j
656.6571 	DATA 	Keypress: j
658.9065 	DATA 	Keypress: j
661.8053 	DATA 	Keypress: j
663.4562 	DATA 	Keypress: j
665.6907 	DATA 	Keypress: f
668.0067 	DATA 	Keypress: f
670.2572 	DATA 	Keypress: j
672.4564 	DATA 	Keypress: j
674.8512 	DATA 	Keypress: f
677.5040 	DATA 	Keypress: f
679.2570 	DATA 	Keypress: j
681.6233 	DATA 	Keypress: f
683.8561 	DATA 	Keypress: j
686.0346 	DATA 	Keypress: j
688.4868 	DATA 	Keypress: f
691.0872 	DATA 	Keypress: f
692.9244 	DATA 	Keypress: f
695.0897 	DATA 	Keypress: f
697.4901 	DATA 	Keypress: j
700.2792 	DATA 	Keypress: f
701.9717 	DATA 	Keypress: f
704.2016 	DATA 	Keypress: f
706.3019 	DATA 	Keypress: j
708.8061 	DATA 	Keypress: j
710.9846 	DATA 	Keypress: j
713.2344 	DATA 	Keypress: f
715.9529 	DATA 	Keypress: j
717.8408 	DATA 	Keypress: j
720.0064 	DATA 	Keypress: j
722.1907 	DATA 	Keypress: j
724.9867 	DATA 	Keypress: f
726.7733 	DATA 	Keypress: j
729.0072 	DATA 	Keypress: j
731.2744 	DATA 	Keypress: j
734.0356 	DATA 	Keypress: f
735.7562 	DATA 	Keypress: f
738.2362 	DATA 	Keypress: j
740.8191 	DATA 	Keypress: j
742.7347 	DATA 	Keypress: f
745.4005 	DATA 	Keypress: f
747.0738 	DATA 	Keypress: j
749.8695 	DATA 	Keypress: j
751.7567 	DATA 	Keypress: f
753.8393 	DATA 	Keypress: f
756.2393 	DATA 	Keypress: j
758.3904 	DATA 	Keypress: f
760.7231 	DATA 	Keypress: f
763.0070 	DATA 	Keypress: f
765.3403 	DATA 	Keypress: j
767.9698 	DATA 	Keypress: f
769.8529 	DATA 	Keypress: j
771.9574 	DATA 	Keypress: j
774.7531 	DATA 	Keypress: f
776.6411 	DATA 	Keypress: f
778.7517 	DATA 	Keypress: f
781.1405 	DATA 	Keypress: j
783.3392 	DATA 	Keypress: f
785.3681 	DATA 	Keypress: j
787.9871 	DATA 	Keypress: j
790.5704 	DATA 	Keypress: f
792.3731 	DATA 	Keypress: j
795.0864 	DATA 	Keypress: j
796.8564 	DATA 	Keypress: f
799.6021 	DATA 	Keypress: j
801.5372 	DATA 	Keypress: f
804.5390 	DATA 	Keypress: f
805.9345 	DATA 	Keypress: j
808.8106 	DATA 	Keypress: j
824.6814 	DATA 	Keypress: space
830.7579 	DATA 	Keypress: 2
833.4845 	DATA 	Keypress: 4
836.8810 	DATA 	Keypress: 1
839.2529 	DATA 	Keypress: 1
841.8515 	DATA 	Keypress: 4
844.0662 	DATA 	Keypress: 2
846.2351 	DATA 	Keypress: 3
848.4771 	DATA 	Keypress: 2
850.2648 	DATA 	Keypress: 1
852.7927 	DATA 	Keypress: 4
854.9302 	DATA 	Keypress: 2
857.0618 	DATA 	Keypress: 4
859.8326 	DATA 	Keypress: 3
861.8475 	DATA 	Keypress: 2
863.6174 	DATA 	Keypress: 1
865.7684 	DATA 	Keypress: 4
867.3558 	DATA 	Keypress: 4
869.1025 	DATA 	Keypress: 4
871.9997 	DATA 	Keypress: 2
874.0719 	DATA 	Keypress: 1
875.8566 	DATA 	Keypress: 4
878.0157 	DATA 	Keypress: 1
879.7847 	DATA 	Keypress: 1
881.3070 	DATA 	Keypress: 1
883.2563 	DATA 	Keypress: 1
885.6249 	DATA 	Keypress: 2
887.5916 	DATA 	Keypress: 3
889.4863 	DATA 	Keypress: 1
891.0681 	DATA 	Keypress: 1
892.8176 	DATA 	Keypress: 1
894.3689 	DATA 	Keypress: 1
896.4848 	DATA 	Keypress: 4
898.3571 	DATA 	Keypress: 4
900.3862 	DATA 	Keypress: 1
902.2359 	DATA 	Keypress: 4
904.0588 	DATA 	Keypress: 2
905.8436 	DATA 	Keypress: 1
907.5679 	DATA 	Keypress: 4
909.4833 	DATA 	Keypress: 2
911.2893 	DATA 	Keypress: 1
913.0565 	DATA 	Keypress: 4
914.8913 	DATA 	Keypress: 4
917.2150 	DATA 	Keypress: 2
919.3318 	DATA 	Keypress: 4
921.3307 	DATA 	Keypress: 2
923.5048 	DATA 	Keypress: 3
925.3473 	DATA 	Keypress: 2
927.1162 	DATA 	Keypress: 1
928.6682 	DATA 	Keypress: 4
930.6679 	DATA 	Keypress: 4
932.4453 	DATA 	Keypress: 2
934.1080 	DATA 	Keypress: 1
936.3538 	DATA 	Keypress: 2
938.0240 	DATA 	Keypress: 2
